Wavelength (nm),h2o,nir0.5,nir1,nir1.5,nir2,nir2.5,nir3,nir3.5,nir4,prot1,prot2,prot3,prot4,prot6,prot8,prot10,prot12,prot14,prot16,prot20,prot24,prot28,prot32,prot36,prot42,prot48,prot54,prot60
395.6666565,-0.000363908,-0.001632455,-0.000170141,-0.001089725,-0.000369598,3.50E-05,0.000172642,0.000660257,0.00062303,0.001342188,0.000649161,0.001557215,0.002671816,0.003129055,0.004192994,0.003921097,0.005874246,0.007042326,0.006311179,0.00744528,0.00991209,0.010042595,0.010107345,0.010325802,0.010523045,0.011062895,0.013195723,0.012812222
396,4.63E-05,-0.002367125,-0.000800433,-0.001379857,-0.000921029,-0.000500812,0.000208328,0.000538736,0.000941249,0.000341415,0.001764732,0.001352601,0.002473419,0.002887632,0.003223919,0.003164281,0.005769462,0.007543383,0.006669291,0.007442251,0.009192546,0.009462976,0.009333651,0.010071101,0.010209868,0.010772971,0.012143226,0.012706124
396.333313,-0.000175575,-0.001372581,-0.000978009,-0.000960962,-0.000706061,0.000761637,0.000198176,0.000553847,0.00045762,0.000587232,0.001584468,0.002423489,0.00272227,0.003332812,0.004254708,0.003642634,0.006341463,0.007726982,0.007400199,0.008377038,0.009871414,0.010507372,0.010078519,0.010411355,0.010537208,0.011286881,0.012633096,0.012958509
396.6666565,0.000218274,-0.001465982,-0.000684765,-0.000952697,-0.000713762,-0.000337629,0.000284425,0.001082164,0.000870433,0.000377297,0.002106966,0.001105287,0.001631547,0.002938815,0.003387256,0.004009995,0.00593187,0.007516702,0.006275854,0.007147601,0.009134012,0.009516103,0.009573683,0.009895697,0.010790193,0.010861504,0.012289288,0.01264413
397,0.000361234,-0.002282467,-0.000422098,-0.00150473,-0.000495589,-0.000620664,-0.000182458,0.000673091,0.000502452,0.000903427,0.001127865,0.001651451,0.001875964,0.002850474,0.003427043,0.004049995,0.005815502,0.007323609,0.006583947,0.00711013,0.008961868,0.00927412,0.009308578,0.009909019,0.010341045,0.01053193,0.011454342,0.0126739
397.333313,0.000434403,-0.00203102,-0.000293551,-0.00076617,-0.000158911,-7.96E-05,0.000943403,0.000717063,0.00106566,0.00165553,0.001419341,0.002482922,0.00246928,0.00350608,0.004138345,0.004162807,0.007265985,0.007588611,0.006996971,0.008649047,0.009766085,0.009979814,0.00959758,0.010839289,0.011140306,0.011559603,0.012260929,0.013503319
397.6666565,-0.0005959,-0.001460771,-0.000723841,-0.000830042,-0.000765291,1.39E-05,0.000933156,0.000366234,0.001138636,0.001309498,0.001756857,0.002351754,0.002333302,0.003523251,0.00359565,0.003530897,0.006250196,0.007553524,0.006559611,0.007340458,0.009052544,0.009440515,0.009063302,0.010127429,0.010938401,0.011042555,0.011949449,0.013563592
398,-0.000338353,-0.002137056,-0.000193584,-0.000399547,-0.000420702,0.00018023,0.000847608,0.002093049,0.000535367,0.001663924,0.001430976,0.003441002,0.003037861,0.003751188,0.003910152,0.005115594,0.006703333,0.007490549,0.006219551,0.007795604,0.009163886,0.009907695,0.010019971,0.010073883,0.0113088,0.011757621,0.012220218,0.013180807
398.333313,-0.000147318,-0.00187372,0.000214441,-0.00058768,-0.000112279,0.000901949,0.000560793,0.001724318,0.001462766,0.001521625,0.001915847,0.003702129,0.003548775,0.003941393,0.004677559,0.004233979,0.006588047,0.007064821,0.006583894,0.008095283,0.00962865,0.010316338,0.010107583,0.010645032,0.011347008,0.011900679,0.012067978,0.013340832
398.6666565,-0.000329559,-0.002306465,-0.000843529,-0.001974178,-0.001462009,-0.00107227,0.000208769,6.69E-05,0.000402273,0.000121992,0.001433651,0.001373271,0.002000486,0.002388323,0.002752774,0.003453943,0.00577059,0.006778762,0.005773292,0.006968877,0.008474798,0.009008459,0.008431722,0.008845927,0.009747738,0.011244588,0.011192603,0.01184976
399,-0.000658867,-0.002206909,-0.001060701,-0.001910937,-0.001212874,-2.38E-06,-4.40E-06,0.000932092,0.001166667,0.000561804,0.001101446,0.001466947,0.00246501,0.00248805,0.003276863,0.003681244,0.006186754,0.006422977,0.006343539,0.007610343,0.009022545,0.0093245,0.009619996,0.009498985,0.010305258,0.011195365,0.011042688,0.012470429
399.333313,0.000534149,-0.001141158,-0.000324799,-0.000418892,-1.60E-05,-5.16E-05,0.000716545,0.00130859,0.001203396,0.001873754,0.002680724,0.002817123,0.00350848,0.003285052,0.004319543,0.004445291,0.00660881,0.007387244,0.007145312,0.007789806,0.010010753,0.010420979,0.010416101,0.011742568,0.011080501,0.011864391,0.012076229,0.013298257
399.6666565,0.000247696,-0.001494721,-0.000581579,-0.000716864,-0.000751079,0.000826652,0.00069951,0.001238648,0.000806164,0.001281328,0.002357636,0.002302749,0.003354829,0.002664758,0.003766124,0.003605307,0.006319689,0.006419693,0.00642965,0.00772266,0.009789038,0.009839452,0.009823777,0.010733009,0.0108554,0.011447378,0.011922044,0.012892239
400,0.000348099,-0.002224834,-0.000721412,-0.00147496,-0.000634416,-0.000239276,0.000519972,0.000820583,0.000448525,0.000897539,0.001613905,0.001773622,0.001927729,0.002598998,0.003949491,0.003877321,0.005854095,0.007211869,0.006289538,0.007651784,0.009297444,0.009396735,0.009460622,0.010012634,0.00986347,0.010959507,0.012205841,0.012876746
400.333313,0.000776548,-0.000579407,0.000725905,-8.02E-05,0.000507014,0.001616815,0.001781679,0.001482064,0.002540045,0.002679864,0.00260241,0.002267905,0.003835377,0.003429365,0.004493518,0.004736332,0.006388457,0.007138681,0.007938867,0.008444971,0.010322806,0.011046352,0.010883507,0.011586799,0.011608255,0.012328594,0.012717373,0.01429735
400.6666565,-0.000655197,-0.001559725,-0.000830972,-0.000811646,-0.00042065,0.000927863,0.000780775,0.000381027,0.001123194,0.001167913,0.001785916,0.001797405,0.003101653,0.002484327,0.00357276,0.003872254,0.005699192,0.006762066,0.006708433,0.006926476,0.0091816,0.00974795,0.009671925,0.010013799,0.010472474,0.011391915,0.012103325,0.012358662
401,-0.000610221,-0.002102383,-0.000988082,-0.001588767,-0.001685319,-0.000654163,-0.000618079,-3.97E-05,0.000607088,0.000887786,0.001270839,0.001469805,0.002359068,0.002124134,0.003381438,0.003419085,0.005824186,0.006408791,0.005867293,0.006860857,0.008841885,0.009351636,0.009867071,0.010203322,0.01009362,0.010666415,0.011448096,0.011949237
401.333313,0.000917539,-0.000376426,0.000896761,-0.000387392,4.70E-05,0.000412844,0.001170535,0.00117801,0.00141503,0.001735649,0.00211222,0.002356439,0.003225954,0.003697352,0.004331987,0.004181102,0.006258784,0.007033328,0.007380583,0.00793304,0.0098725,0.01076615,0.010043231,0.01136226,0.011567844,0.011708766,0.012547852,0.01322361
401.6666565,-0.000289826,-0.002308988,-0.001223664,-0.001457468,-0.001304194,0.000164977,-0.000133551,0.00044355,0.000514167,0.000382038,0.000783394,0.00070664,0.002506067,0.002715888,0.00352132,0.003067318,0.005729513,0.006273832,0.005855014,0.006722551,0.008587497,0.008424385,0.008865794,0.009512425,0.011477651,0.010496685,0.011402678,0.011945884
402,-0.000951147,-0.002091718,-0.000845182,-0.001029196,-0.00091328,-0.000889049,5.14E-05,-1.48E-05,0.000254171,0.000484286,0.000890847,0.001322766,0.002147468,0.002113599,0.003051025,0.003005642,0.005481031,0.006721184,0.006149995,0.006995472,0.008767075,0.008948576,0.008770139,0.009991204,0.011701798,0.010042568,0.011000312,0.012207146
402.333313,-0.000784413,-0.001732608,-0.001085284,-0.001117095,-0.001290825,-0.00049471,-8.80E-06,0.000178443,0.000367348,0.001257132,0.001018382,0.001907708,0.00161458,0.002722166,0.003209315,0.003775237,0.005729932,0.006831299,0.006088274,0.006406557,0.009031241,0.008925455,0.0091209,0.00974832,0.010081009,0.010579857,0.011294878,0.012265082
402.6666565,0.000803207,-0.000819914,-2.91E-05,-0.000892149,-0.000153063,0.000660283,0.000964287,0.000894841,0.00181664,0.001115512,0.001550824,0.002093206,0.003117166,0.003220399,0.004415347,0.004292823,0.006293687,0.007703847,0.006730175,0.007948015,0.009271687,0.009757613,0.00967751,0.010586674,0.011016535,0.011086714,0.012509565,0.012600452
403,-0.000259817,-0.001775715,-0.001198986,-0.001431978,-0.000960187,-0.000316729,0.000191262,0.000892611,0.00083726,0.000700988,0.001280887,0.001494169,0.002350167,0.002966076,0.004124912,0.003783462,0.005516317,0.006811814,0.0063505,0.007306024,0.008912745,0.009901074,0.009406073,0.010286306,0.010438532,0.010798207,0.011689619,0.012788707
403.333313,-0.000404565,-0.001428521,-0.000696654,-0.001020261,-0.000803275,0.000736925,0.000870174,0.00090309,0.00113085,0.001674682,0.001554851,0.001979448,0.002887867,0.003531785,0.004036357,0.004147361,0.006164068,0.007227082,0.006682724,0.007836615,0.009516182,0.010100535,0.009768812,0.00992038,0.010577258,0.011247962,0.011791133,0.013413898
403.6666565,-0.000356355,-0.001329021,0.000147368,-0.000990303,-0.000414806,0.000445933,0.000545112,0.000758422,0.000757748,0.001353068,0.002008782,0.001863693,0.003027773,0.00348189,0.004185806,0.004139991,0.006590359,0.006501221,0.006964037,0.007243901,0.009371976,0.009711444,0.010345657,0.010062014,0.010789927,0.011092689,0.011533312,0.012970697
404,-0.000128945,-0.001878514,-0.000998412,-0.001236209,-0.000702288,-0.000318384,0.000295537,0.000247489,0.000677187,0.000819468,0.001654361,0.001317911,0.002541946,0.003149027,0.003474035,0.00365446,0.005817418,0.006590912,0.005843259,0.007312447,0.009163754,0.00948819,0.00974615,0.009828516,0.010468258,0.011095744,0.011232395,0.012620972
404.333313,0.000145892,-0.00245568,-0.000571341,-0.001896144,-0.000869209,-0.000257127,-0.000133499,0.000685354,0.000922753,0.00086522,0.001758521,0.001374673,0.002269232,0.002872597,0.003733381,0.003610006,0.005748031,0.007281779,0.005931424,0.006897886,0.009688018,0.009824677,0.009374621,0.00983977,0.010623651,0.010780003,0.011411209,0.012567489
404.6666565,-0.000282065,-0.002014014,-0.001020829,-0.001182155,-0.001379445,-0.000272856,0.000300459,-0.000205331,0.000717115,0.001121611,0.001103989,0.001706048,0.002218883,0.00283174,0.003234142,0.003866664,0.00606449,0.006883974,0.006458944,0.006955067,0.009480173,0.009129835,0.009400279,0.00967833,0.009727301,0.010605427,0.011636944,0.012040778
405,-0.000495485,-0.00175509,-0.000980902,-0.001088486,-0.000582354,-0.000258369,0.000645402,0.000698343,0.000779504,0.001183435,0.001590521,0.001523755,0.002316958,0.003088722,0.003443507,0.004272171,0.005639371,0.006608941,0.006482591,0.006765195,0.009363168,0.009440568,0.009357244,0.010109729,0.010384841,0.010070014,0.011485758,0.012239282
405.333313,4.39E-05,-0.001075885,0.00031253,-7.27E-05,0.000248654,0.000855778,0.001100719,0.001566775,0.00139428,0.002070057,0.002146557,0.002589884,0.003324961,0.002945382,0.004017833,0.004565111,0.006662877,0.007745112,0.006907434,0.008566138,0.010247979,0.009895486,0.010552883,0.010419414,0.011454475,0.011934309,0.012298981,0.013836465
405.6666565,-0.00025009,-0.001389198,-0.000775886,-0.000532148,-0.000465956,0.000130122,0.000346933,0.001149303,0.001664054,0.001247656,0.001126905,0.001956773,0.003012836,0.002744308,0.003105772,0.004055691,0.005967875,0.007350884,0.006417539,0.007622172,0.009490994,0.009149319,0.009702206,0.009651438,0.010272629,0.010257308,0.011886473,0.012592564
406,-0.000261421,-0.001430172,-0.000645427,-0.000469732,-0.000460681,-0.000371977,2.41E-05,9.98E-05,0.000521501,0.000770221,0.00161723,0.002872753,0.002462277,0.002285444,0.003381047,0.004225719,0.005299846,0.006797851,0.006520114,0.007210447,0.009060235,0.009365311,0.009476919,0.009505996,0.011193506,0.010438691,0.011247457,0.012482683
406.333313,0.000668087,-0.000909457,0.000189889,-0.000587059,0.000282042,0.000657198,0.000647684,0.001404564,0.00164906,0.001423444,0.00304602,0.003604629,0.003214766,0.003290921,0.004482795,0.004256068,0.006628076,0.007690224,0.007642246,0.007668909,0.010094574,0.009829232,0.009809691,0.010741022,0.011497001,0.010756731,0.012027711,0.012802251
406.6666565,-0.000435546,-0.001375161,-0.000261059,-0.000497088,-0.00061353,0.000156224,-7.32E-05,0.000366985,0.001810064,0.001442377,0.00142869,0.002732246,0.003117922,0.002975485,0.003421694,0.004110174,0.005991443,0.007669726,0.006194526,0.007017333,0.009282107,0.009438161,0.009938946,0.010348786,0.009735798,0.011208062,0.011602804,0.012956189
407,-0.000196585,-0.002112224,-0.001162586,-0.000740225,-0.001658347,-0.000460991,0.00014395,2.06E-05,0.000829842,0.000153738,0.001234546,0.001667068,0.00236888,0.002712397,0.003759962,0.003545721,0.005373852,0.006481435,0.005586138,0.007100263,0.008620107,0.009475516,0.009470887,0.009459775,0.010258872,0.010130608,0.011304443,0.011809646
407.333313,-0.000255575,-0.001960778,-0.000530338,-0.001148748,-0.001288554,-0.000383357,-4.65E-05,-0.000152338,0.000886463,0.000531661,0.001473129,0.00153412,0.002401181,0.002799537,0.002893365,0.003038278,0.005149593,0.006336236,0.005822638,0.006494967,0.008470099,0.008826694,0.008765913,0.009641116,0.008924212,0.009949195,0.011249555,0.011889665
407.6666565,-0.000150785,-0.001906195,-0.000582458,-0.001208538,-0.000843115,-0.000383616,-0.000234101,0.000308593,0.00074862,0.000264687,0.001083436,0.001083124,0.002194426,0.002431351,0.003406797,0.003817932,0.005378726,0.006596089,0.005270473,0.007173339,0.008821015,0.008937768,0.009031504,0.009898743,0.010213446,0.010151223,0.010899646,0.012058742
408,0.000160341,-0.002321399,-0.000662331,-0.001639573,-0.001184736,-0.000656851,-0.0002385,5.23E-05,0.000790111,3.74E-05,0.001014231,0.001178581,0.002298845,0.001557241,0.002733497,0.003557074,0.004816733,0.006507895,0.00591232,0.006065803,0.008288033,0.00834611,0.008440195,0.009555688,0.010025402,0.01056336,0.010999569,0.011853218
408.333313,-0.000960084,-0.001984021,-0.00082596,-0.000973153,-0.001239668,-0.000411082,0.000318618,-0.000309175,0.000700651,0.000938577,0.000957489,0.001765486,0.0022174,0.003163029,0.003361116,0.003341525,0.005319054,0.006575563,0.006322158,0.006654387,0.00822883,0.008408602,0.008694125,0.009867044,0.009833945,0.009882059,0.010344756,0.011676616
408.6666565,-0.00078772,-0.001873205,-0.00046606,-0.001119987,-0.00020264,6.14E-05,-4.50E-05,0.001160671,0.000564629,0.001317262,0.001452351,0.002606603,0.002439967,0.002800918,0.003742442,0.003806363,0.005988582,0.007399725,0.006406111,0.007183339,0.008981423,0.008550614,0.009622854,0.009560769,0.009968901,0.010511403,0.011238557,0.01232657
409,-0.00081361,-0.001595937,-0.001303936,-0.001109865,-0.000943553,-0.000250142,-0.000106068,0.000301728,0.001246384,0.001323779,0.001072562,0.002186751,0.002441581,0.00194372,0.002988387,0.003902238,0.005461606,0.006983555,0.00632292,0.006649708,0.00812862,0.008511596,0.008941256,0.009293372,0.009662131,0.010033693,0.011376344,0.012050492
409.333313,0.000259481,-0.002323253,-0.000268975,-0.001036427,-0.001144927,-3.01E-05,-8.18E-05,0.000459175,0.001604785,0.000657665,0.001395344,0.002197574,0.00254494,0.002717034,0.003796492,0.00471715,0.00574087,0.007377923,0.006442602,0.006560951,0.009280255,0.009049927,0.008873166,0.009392872,0.010008607,0.010675567,0.011073517,0.0121239
409.6666565,-0.001295522,-0.002797836,-0.001614609,-0.001762566,-0.001700584,-0.00105941,-0.000707818,-0.000314815,0.0012387,0.000674439,0.00126087,0.001701266,0.0020905,0.001896503,0.002010759,0.004506386,0.005254804,0.006011941,0.005108653,0.006328514,0.007484729,0.008159506,0.008085182,0.008727086,0.009123359,0.009770717,0.010191635,0.010676735
410,-0.000938697,-0.002681927,-0.001317717,-0.001020416,-0.001265738,-0.000590316,2.37E-05,0.000239744,0.001569113,-0.0002593,0.001238363,0.001360521,0.001966316,0.002258173,0.00271732,0.004517686,0.004745047,0.006141436,0.00541964,0.006693186,0.008008234,0.008388782,0.009138718,0.009383853,0.009715706,0.009819116,0.010514162,0.011553887
410.333313,-0.000558467,-0.003097367,-0.0016029,-0.002022929,-0.001556526,-0.001334492,-0.000232653,-0.000673445,-0.000183027,0.000448991,0.000784094,0.001386463,0.00173383,0.001641525,0.00248477,0.002917392,0.005188625,0.005822979,0.005943679,0.006025669,0.00732303,0.00852197,0.007976911,0.008668298,0.009150958,0.009536557,0.010962613,0.011261005
410.6666565,-0.001060185,-0.002263977,-0.0011283,-0.00126104,-0.000966954,-0.000605465,0.000521631,0.000727202,0.000662928,0.000539851,0.001519885,0.001902249,0.002171792,0.002306601,0.003404161,0.00356185,0.005393037,0.006416751,0.005769724,0.005930453,0.008823815,0.008420848,0.008622615,0.009115745,0.0101654,0.009718751,0.010698968,0.011910018
411,-0.000627023,-0.001374387,2.58E-05,-0.00022515,-0.000678562,-0.000121595,0.001039218,0.000920133,0.00064478,0.000745819,0.001448688,0.002235015,0.002223514,0.002755874,0.003929142,0.004188054,0.005668979,0.006629837,0.006171656,0.00657827,0.008640359,0.00881198,0.009425013,0.010081036,0.009965458,0.010317107,0.011455113,0.012094701
411.333313,0.000437227,-0.001863513,-0.000786325,-0.001161399,-0.000952077,0.000462621,-4.06E-05,0.000536792,0.000610432,0.000828986,0.000979801,0.001719926,0.002973817,0.002594754,0.002975251,0.003502479,0.006037926,0.006917191,0.006301041,0.007051166,0.008378252,0.009178348,0.009285094,0.008887591,0.010171628,0.00982007,0.011644096,0.011500032
411.6666565,-0.000922321,-0.00202463,-0.000942262,-0.001002751,-0.000793921,-0.000243726,2.64E-05,0.001140998,0.000781008,0.000719086,0.00145113,0.001698667,0.002834294,0.002382232,0.003290086,0.003736018,0.005500273,0.006133927,0.006115681,0.006696235,0.008854222,0.008705191,0.008522103,0.00905857,0.009830714,0.01015117,0.011394626,0.011692013
412,-0.000150216,-0.002789657,-0.001070979,-0.001636581,-0.001587477,-0.000637828,-8.92E-05,-0.000776196,0.000769909,0.000367348,0.001631651,0.001391527,0.002266292,0.002486176,0.002957892,0.002869183,0.005325893,0.005603209,0.005685475,0.00526256,0.008101138,0.00844059,0.008372473,0.009196327,0.009144402,0.00948094,0.010907821,0.012064917
412.333313,-0.000261111,-0.002120313,-0.001065504,-0.000851538,-0.000983329,3.57E-05,0.000517328,0.000730962,0.000582644,0.000786636,0.00207003,0.001653893,0.002181106,0.002210557,0.003471217,0.003511769,0.005909643,0.006440448,0.005939821,0.006435036,0.008869466,0.008376036,0.009239981,0.009520205,0.009391392,0.010143062,0.011152921,0.012580253
412.6666565,-0.000884141,-0.002244767,-0.001774219,-0.001348169,-0.001017472,-0.000649614,-0.000110726,-0.000558932,-1.79E-05,0.000777637,0.001376569,0.001152366,0.001851136,0.00165553,0.002530802,0.002841172,0.004994312,0.005887864,0.004985174,0.005655525,0.008103301,0.00821564,0.008413643,0.008706168,0.008711741,0.009766005,0.010576462,0.01154469
413,-0.001187731,-0.002548231,-0.001971343,-0.00148951,-0.001063748,-0.000856343,-0.000739347,-7.81E-05,-0.000317608,0.000428054,0.001200463,0.00059169,0.001921775,0.002239672,0.00286689,0.002399932,0.005189175,0.006160839,0.0050492,0.005699297,0.008105331,0.007617245,0.008305923,0.008497024,0.008414065,0.009790787,0.010832894,0.011363164
413.333313,-0.000615339,-0.00217152,-0.001550026,-0.001011635,-0.000447597,-0.000544351,-0.000608722,-0.000209315,3.27E-05,0.001080918,0.001712493,0.001809856,0.002643297,0.002150798,0.002462641,0.00342339,0.004572121,0.006282788,0.005827466,0.006718318,0.007967446,0.008658395,0.008490161,0.008989246,0.008959014,0.009914394,0.011691215,0.012060978
