,H2O_396,vel_0.5_396.5,vel_1_397,vel_1.5_397.5,vel_2_398,vel_2.5_398.5,vel_3_399,vel_3.5_399.5,vel_4_400,vel_4_400_prot_0.5,vel_4_400_prot_1,vel_4_400_prot_1.5,vel_4_400_prot_2,vel_4_400_prot_3,vel_4_400_prot_4,vel_4_400_prot_5,vel_4_400_prot_6,vel_4_400_prot_8,vel_4_400_prot_10,vel_4_400_prot_12,vel_4_400_prot_16,vel_4_400_prot_20,vel_4_400_prot_24,vel_4_400_prot_28,vel_4_400_prot_32,vel_4_400_prot_36,vel_4_400_prot_40,vel_4_400_prot_44,vel_4_400_prot_48,vel_4_400_prot_52,vel_4_400_prot_56,vel_4_400_prot_60
766,-0.001760483,0.000578404,-0.001522541,0.0026021,-0.000511646,0.003166676,0.00488615,0.000202179,0.003336906,0.001673222,0.002687931,0.001050949,0.001178265,0.000203133,-0.002373695,-0.001887321,-0.002862453,-0.003512383,-0.000706196,-0.006049156,-0.001826286,-0.000935555,5.77E-05,-0.003316402,-0.002669334,-0.002213955,-0.001218796,-0.001291752,-0.002764702,-0.002270222,0.001847267,0.003446102
767,0.003380299,-0.001672268,-0.000846863,0.005106926,0.001715183,0.004297733,-1.62E-05,0.000890255,0.000878334,5.25E-06,0.002549648,0.000854492,0.00171423,-0.000803471,-0.004161835,-0.00078392,-0.002447605,-0.000780106,-0.00247097,-0.003274441,-0.0024786,-0.001653194,-0.004085064,-0.003249168,-0.005795956,-0.004090786,-0.003271103,0.000949383,-0.004948616,-0.003282547,0.000950337,5.91E-05
768,-0.00191021,0.000417709,-0.00138092,0.002827644,0.001150608,0.005570412,0.003910542,0.002317905,0.004233837,0.002437592,0.003173828,0.001596451,0.002186298,0.001785278,-0.000610352,0.000704765,0.000178814,-0.000295639,0.00144434,-0.00180006,0.000445843,0.000813484,0.004146099,0.001275539,2.29E-05,0.001826763,0.002427578,0.003313541,0.001067638,0.001609325,0.00657177,0.006252766
769,0.000453472,-0.000247955,0.000822067,0.004797459,0.003397465,0.005871773,0.00430584,0.004235268,0.004494667,0.003628731,0.004103661,0.003169537,0.003523827,0.002756596,-0.00049448,0.001587868,0.000514984,0.001181126,0.002168655,-0.000418663,0.001237869,0.000957489,0.002669811,-0.000190258,-5.82E-05,-6.29E-05,0.002325058,0.003525734,0.00043726,0.002576351,0.006007195,0.007009506
770,-0.000160217,0.00173378,0.000790596,0.005286694,0.002610683,0.006381035,0.005667686,0.004364967,0.005488396,0.002986431,0.003491402,0.003640652,0.003608704,0.00252533,-0.000627041,0.00172472,0.001238823,0.001338005,0.001427174,-0.000420094,0.000579834,0.0005126,0.002775192,0.000257969,0.000768185,-6.48E-05,0.001702785,0.00247097,0.000507355,0.001853943,0.005738735,0.007249832
771,-0.000440121,-5.48E-05,-0.000442505,0.003029823,0.002261162,0.005011082,0.003997803,0.003503323,0.003807545,0.0028162,0.002915382,0.001544476,0.003693581,0.000452519,-0.000668526,0.002215862,4.82E-05,4.86E-05,0.000985146,-0.001909256,-6.39E-05,-0.000799179,0.001969814,-0.000242233,-3.81E-06,-0.000906944,-8.39E-05,0.002480507,-0.000522137,0.000966549,0.004918098,0.00627327
772,0.000275612,-2.62E-05,9.54E-05,0.003293514,0.001146793,0.004518986,0.005019188,0.002429962,0.004966736,0.002198696,0.002855301,0.001018047,0.000798225,-0.001096725,-0.000418663,-0.001382828,-0.002420425,0.000489712,-0.00108242,-0.003212929,-0.001075745,-0.001328468,0.000777721,-0.003180981,-0.001673698,-0.003004551,-0.001098156,-0.000814915,-0.001494884,-0.000398159,0.001793861,0.0033741
773,-0.00045538,0.000116825,-0.00150156,0.003905773,0.000531197,0.003200531,0.005312443,0.000698566,0.002595425,0.002176285,0.002428055,-1.96E-05,0.003818035,-0.000767708,-0.003112316,-0.000664711,-0.002163887,-0.001908302,0.000483036,-0.004314423,-0.003191948,-0.003048897,0.000792027,-0.00280714,-0.00322628,-0.003361225,-0.000555515,-0.000694752,-0.002034664,-0.001515388,0.002090931,0.00259161
774,0,-0.000639439,-0.000639439,0.003854752,0.001280785,0.00514698,0.001923084,0.001923084,0.001923084,0.001923084,0.000639916,0.000639916,0.000639916,0.001280785,-0.001277447,-0.001914978,-0.003186703,-0.001277447,-0.001277447,-0.003820896,-0.001277447,-0.003186703,-0.001277447,-0.003186703,-0.002551079,-0.003820896,-0.002551079,-0.000639439,-0.003186703,-0.001914978,0.001923084,0.003854752
775,0.002681255,0.002438545,-0.000388145,0.006708622,0.002907753,0.002308369,0.002664566,0.004296303,0.003562927,0.000562191,0.00323534,-0.001203537,0.005717754,0.001023769,-0.001461983,-0.001736164,-0.001440048,-0.002784252,0.001354694,-0.00480175,-0.001685619,-0.004215717,0.002983093,-0.003944397,-0.004163265,-0.007464409,-0.005209923,-0.001263618,-0.005847454,-0.002551556,-0.000239849,0.001187325
776,-0.00300169,0.000542641,-0.002439022,0.004343033,-0.001774788,0.00365448,0.003372669,-0.002137661,-0.00073576,0.001001835,0.000104427,-0.001151562,-0.001496315,-0.001819611,-0.004011631,-0.006397724,-0.004384518,-0.002446175,-0.002439976,-0.00712204,-0.004087448,-0.007533073,-0.002453804,-0.005763054,-0.006503105,-0.006736755,-0.007800579,-0.003615379,-0.00714159,-0.006666183,-0.003946304,-0.000703335
777,0.002182484,0.001590729,0.00121212,0.005917072,0.001606941,0.004500866,0.003080845,0.002852917,0.004140377,0.002932072,0.001442909,0.001074791,0.002214432,0.001083851,-0.002345562,-0.001535416,-0.000391483,-0.001492977,-0.000403881,-0.006327629,-0.001790524,-0.004167557,0.000684261,-0.003734112,-0.003557205,-0.004270554,-0.001745224,-0.002530098,-0.002995491,-0.003852844,0.001218796,0.001550198
778,0.000353813,0.001355648,0.000772953,0.002560616,-0.00101614,0.003890514,0.003062248,0.002416611,0.003630161,0.002236366,0.001970768,0.001117706,0.001101017,-6.48E-05,-0.001098633,-0.000865459,-0.002264977,0.000843048,-0.000785351,-0.004350185,-0.002700806,-0.000945091,-0.000552654,-0.001502991,-0.001903534,-0.00334692,-0.002273083,-0.001037121,-0.001994133,-0.002748013,0.001163006,0.004134178
779,0.001178265,0.001052856,-0.00026226,0.004140377,0.002211571,0.005682468,0.003466129,0.004430294,0.00437355,0.002960682,0.003099918,0.000441551,0.002359867,0.001915932,0.000125408,0.000732899,-0.000141144,0.001289368,0.002256393,-0.001056194,0.001016617,0.000583649,0.002592564,0.001086712,0.000553608,0.001574039,0.001254082,0.002891064,0.000494003,0.000296593,0.005237103,0.006435394
780,0.001414776,0.001148701,0.001221657,0.005296707,0.001567364,0.006698132,0.00452137,0.002036572,0.005097389,0.002988338,0.001866817,0.002423763,0.000760078,0.001330376,-0.000754833,0.00050354,-0.002720833,-0.002016544,0.000698566,-0.003333092,-0.000975609,-0.002227783,0.000797749,-0.00143528,-0.001981258,-0.004264355,-0.001342297,-0.001072884,-0.003232002,-0.003496647,0.003367424,0.002692699
781,0.000463486,0.000927925,0.000463486,0.004191399,0.002323627,0.005128384,0.003256321,0.004191399,0.004659653,0.005128384,0.003723621,0.002323627,0.003256321,0.001392365,0,0.001392365,0.001392365,0.001392365,0.001857758,-0.000463486,0.003723621,0.001857758,0.001857758,0.001392365,0,-0.000463486,0.003256321,0.001392365,0.000927925,0.002789497,0.004659653,0.006537437
782,0.001111031,0.00011301,-0.000415325,0.003138542,0.000833988,0.006140709,0.00428772,0.002904415,0.002160549,0.00043726,0.001404285,0.002941608,0.002058029,7.15E-06,-0.000453472,-0.001103401,-0.002243042,-2.00E-05,-0.001523495,-0.004395485,-0.001840115,-0.002309322,-0.000679016,-0.00343132,-0.003378391,-0.001275063,-0.000846863,-0.001087189,-0.001458168,-0.001889229,0.003702164,0.004466534
783,-0.001068115,-0.001471996,0.000312328,0.002530098,0.001099586,0.001300335,0.003084183,0.001626492,0.003062248,0.001922131,0.00188446,-0.000472546,0.001805305,0.000231266,-0.000577927,-4.05E-05,-0.001726151,-0.000137806,0.001103401,-0.002486706,-0.001108646,-0.001310825,0.000180721,-0.002111435,-0.001664639,-0.001657486,0.000294209,0.000420094,-0.003022671,-0.000465393,0.003491402,0.003044605
784,-0.000145435,-0.00134182,0.001344204,0.004240036,0.00171423,0.003630638,0.004152775,0.001266003,0.003159046,0.001400471,-0.00074625,-0.0007267,0.000575066,-0.001429558,-0.003624916,-0.001729965,-0.003441334,-0.002022743,-0.001140118,-0.005929947,-0.004516125,-0.001424789,-0.001893997,-0.004405022,-0.004463673,-0.003339767,-0.003748417,-0.003195763,-0.003180027,-0.004025459,-0.000958443,0.001695633
785,0.002493858,-0.000497818,0.001558304,0.004555225,0.001631737,0.004772186,0.003792286,0.00174284,0.004542351,0.002199173,0.000901699,-0.000748634,0.000634193,0.000102997,-0.00315237,-0.001269817,-0.001364231,-0.000730515,-0.000143051,-0.005766869,-0.0021348,-0.000250816,-0.001239777,-0.002872944,-0.00479126,-0.004778385,-0.002641201,-0.001672745,-0.002542496,-0.00171566,0.00090456,0.003551483
786,0.00037241,-0.000509262,-0.000926495,0.00265646,0.000387669,0.001651764,0.004076004,0.003128529,0.000364304,0.001119614,0.000312805,-0.001112938,-0.001199722,-0.002765656,-0.005102158,-0.003108501,-0.003853798,-0.002977848,-0.001486778,-0.005692482,-0.004493237,-0.006027222,-0.000393391,-0.00353384,-0.004115105,-0.004598141,-0.00301218,0.000319004,-0.003194332,-0.002024651,0.00071764,0.000807285
787,-0.00144577,0.000380516,0.000655174,0.003297329,0.001275539,0.001765728,0.002223492,0.00070715,0.002896786,0.002544403,0.000859261,-0.001527786,-0.00027132,-0.001622677,-0.003644943,-0.001530647,-0.002263546,-0.002952099,-0.002110958,-0.004426479,-0.001000404,-0.000434876,-6.91E-05,-0.00292778,-0.004868507,-0.005385399,-0.003018379,-0.00061512,-0.003458977,-0.000828743,0.001814842,0.002358437
788,0.001656055,-0.002166748,-0.001118183,0.003849983,-1.43E-06,0.004986286,0.00333786,0.00274992,0.004380226,0.003293037,0.003852844,0.001110554,0.001648903,-0.001083851,-0.002150059,-0.001617432,-0.001630783,2.91E-05,-0.001074791,-0.001617432,-0.002178669,-0.003297806,1.81E-05,-0.001617908,-0.00270319,-0.003219128,-0.001068115,-0.000529766,-0.001607418,-0.002172947,0.001672268,0.002751827
789,-0.00160408,-0.000255108,-0.001463413,0.003229618,0.001585484,0.003730297,0.004723549,0.001626968,0.002992153,0.001457214,0.002151489,0.000464916,0.00014925,-6.77E-05,-0.002388954,-0.000480175,-0.001128197,-0.000349045,-0.0014534,-0.003166676,-0.000946999,-0.002203465,0.000607014,-0.001360416,-0.003424168,-0.002663136,-0.000897884,-0.000353813,-0.002858639,-0.001733303,0.003494263,0.003872395
790,-0.003261089,-0.003681183,-0.002140522,0.001675606,-0.001356125,0.000572205,0.001006126,0.001562595,0.001315117,-0.002320766,0.000766754,-0.001072884,-0.002261162,-0.002511024,-0.007019997,-0.006012917,-0.004770756,-0.004918098,-0.006222725,-0.008812904,-0.00723362,-0.00546217,-0.004692554,-0.00666523,-0.008060932,-0.00826025,-0.005199909,-0.006061554,-0.009323597,-0.008239746,-0.002599716,-0.000872135
791,-0.000521183,0.000417233,-0.001397133,0.003101349,0.000223637,0.002958298,0.003675461,0.000381947,0.003190994,0.002348423,0.002905369,-0.000350475,0.000625134,-0.002565861,-0.001314163,-0.002621651,-0.00323391,-0.002739906,-0.002689362,-0.005066395,-0.003761292,-0.002703667,-0.000452519,-0.00461483,-0.005280972,-0.004717827,-0.002904415,-0.002410412,-0.004448414,-0.003368855,-0.000211716,9.11E-05
792,-0.003320217,-0.003060818,-0.002448082,0.001019001,-0.002110004,-0.001788616,0.000216961,-0.001745701,-0.00172472,-0.001894951,-0.000658989,-0.001633167,-0.003128529,-0.006245613,-0.006345272,-0.003833294,-0.005102634,-0.005345345,-0.004299164,-0.005597591,-0.008131027,-0.00617981,-0.001751423,-0.006986141,-0.005204678,-0.006860256,-0.006048203,-0.00419426,-0.008393764,-0.006373405,-0.00548172,-0.001740932
793,0.00065279,0.003016472,0.000753403,0.005346775,0.002490997,0.002167225,0.005547523,0.002143383,0.002668858,0.003946304,0.002224445,0.0020895,0.001475811,0.000636578,-0.000574112,0.003720284,-0.001538754,-0.002623081,-3.00E-05,-0.001554012,-3.19E-05,5.05E-05,0.000825405,-0.002067089,-0.003878117,-0.003240585,-0.002697945,-0.000484943,-0.004925728,-0.002693653,0.00099802,0.000576496
794,-0.000463009,-0.00074625,0.000340939,0.002846241,0.002243519,0.00476408,0.002653122,0.001326084,0.004103661,0.003068447,0.002427101,0.00143528,0.002558708,0.001030445,-0.001624584,0.000499249,-0.001662254,-0.001424789,0.000616074,-0.001214027,0.000324726,-0.000513554,0.003060341,-0.000620365,-0.000911713,-0.000553131,0.000572205,0.00164175,-5.77E-05,0.000648022,0.004170895,0.005497456
795,1.14E-05,0.002457619,-0.00092268,0.004410744,0.002505779,0.005322933,0.005041122,0.002379417,0.003958702,0.004011631,0.002985954,0.000910282,0.001968861,0.000312805,-0.000617504,0.00145483,-0.001114368,-0.000136375,0.000406742,-0.002631664,0.000790119,-0.000215054,0.001683712,-0.000765801,-0.00016737,0.000179768,0.002295494,0.001301765,-0.00124979,0.000175953,0.004249573,0.004763603
796,-0.000990391,-0.001864433,-0.000576019,0.001368999,0.002115726,0.001098633,0.002688885,0.001311302,0.001656055,0.001471996,0.00026226,-0.002037525,0.000939369,-0.004804611,-0.006047726,-0.002024651,-0.006050587,-0.006367207,-0.003175735,-0.00690794,-0.008897305,-0.008254051,-0.006040573,-0.008998394,-0.006574631,-0.008926868,-0.007282257,-0.007143974,-0.008257866,-0.009388924,-0.00336504,-0.001549721
797,0.000406265,0.001340866,-0.001544476,0.006834984,0.002751827,0.00535059,0.003413677,0.008415222,0.002167702,-9.78E-05,-0.000359058,0.001020908,0.001913548,0.00185585,-0.001947403,0.000200748,-0.00151062,-0.003014565,-0.000238419,-0.003949165,-0.004621506,-0.002240658,0.000415325,-0.002976418,-0.004603386,-0.000778198,-0.004133701,-0.004301071,-0.004450798,-0.003660202,0.002198696,0.00217104
798,0.000319481,-0.000998974,0.001160622,0.00389719,-8.34E-05,0.0041399,0.001495838,-0.000935078,0.002641201,0.001792908,0.000815868,-0.000545502,0.000617981,0.000432015,-0.00323391,-0.001307964,-0.004014015,-0.001559734,-0.001069546,-0.005344391,-0.003795624,-0.002853394,0.001202583,-0.005418777,-0.006505489,-0.004033566,-0.004140854,-0.001337528,-0.004183292,-0.003973007,-0.000638962,0.001917839
799,9.87E-05,-0.001416683,-0.001557827,0.000722408,-0.000439644,0.001674175,0.000970364,0.000822067,0.00211525,0.002928734,-0.000439167,0.000119686,-0.001329899,-0.0018363,-0.005081177,-0.002427578,-0.005227566,-0.004539013,-0.001741409,-0.007854462,-0.007275105,-0.005905151,-0.004312038,-0.006882668,-0.007909775,-0.007053375,-0.00704813,-0.004011631,-0.005684376,-0.002643585,-0.003659725,-0.00295496
800,-0.0014925,0.002178669,-0.004011631,0.002766132,-0.000470638,0.003471851,0.001609802,-0.000495911,-0.001302242,0.002429962,-0.000985622,-0.002059937,0.000126362,-0.004612923,-0.007554531,-0.003850937,-0.007598877,-0.007245541,-0.002204418,-0.00770092,-0.006986618,-0.01094198,-0.004888535,-0.007882118,-0.005937099,-0.007967472,-0.004000187,-0.008104801,-0.006091118,-0.007240772,-0.005018234,-0.003191471
801,-0.003638744,-0.0041399,-0.002588272,0.002827644,-0.003585339,-0.001668453,-0.000948906,0.000773907,-0.00194931,-0.000669479,0.001598358,-0.004522324,-0.001834393,-0.004533768,-0.003426075,-0.006030083,-0.007958889,-0.006187439,-0.006996632,-0.006904125,-0.007901669,-0.007268906,-0.003222942,-0.008806229,-0.009356976,-0.007926464,-0.005026817,-0.00988102,-0.006971836,-0.006229401,-0.001805305,-0.002522945
802,0.000221729,-0.001763821,-0.005576134,0.001471043,0.001797199,0.002850056,0.004072189,0.001389503,0.002842903,-0.002060413,0.003717899,-0.00228548,0.001086712,-0.003345966,-0.008891106,-0.00656271,-0.007778168,-0.006761551,-0.004329205,-0.0103488,-0.006432533,-0.006623745,-0.0101943,-0.007708073,-0.01220322,-0.009248257,-0.01167631,-0.005569458,-0.007937908,-0.009211063,-0.004416943,-0.007067204
803,-0.00043726,-0.000136375,-0.002308369,0.001781464,0.001626492,0.002192497,0.002666473,0.000879288,0.003489971,0.00057888,0.002234459,-0.004162312,-0.00249815,-0.005240917,-0.000664711,-0.001519203,-0.00438261,-0.004134655,-0.004867554,-0.005369663,-0.002203941,-0.003577709,-0.004597187,-0.006611824,-0.005486488,-0.006994247,-0.008092403,-0.005120754,-0.004980087,-0.006568909,-0.001239777,-0.006766319
804,8.25E-05,-0.002425194,-0.005027771,-0.002644539,-0.002692223,-0.000568867,-0.001858234,-0.001457214,-0.002073288,-0.002118587,-0.003213406,-0.002902985,-0.002915859,-0.005577564,-0.006575584,-0.005913734,-0.008566856,-0.008632183,-0.01028347,-0.00953722,-0.01037169,-0.007594109,-0.008954048,-0.009270668,-0.01382256,-0.01091528,-0.01024818,-0.008224487,-0.009242535,-0.008552551,-0.008311749,-0.006151676
805,-0.000469208,0.001263142,-0.001580715,0.001142502,0.001767159,0.001093388,0.000200272,0.002854824,0.001589298,-0.000487328,-0.002288342,-0.003627777,-0.003348351,0.00026226,-0.001540184,-0.003711224,-0.005471706,-0.004836559,-0.005906105,-0.009514332,-0.003848076,-0.004547596,-0.004039288,-0.004434586,-0.008152008,-0.01146936,-0.007703781,-0.005754471,-0.007985115,-0.007959843,-0.005275726,-0.002835751
806,-0.001055717,-0.000410557,-0.001961708,0.000751019,0.001111031,0.00304842,0.001895428,0.001524925,0.005282402,0.001178265,0.000710964,-2.96E-05,0.001692295,9.35E-05,-0.000957966,-0.001179218,-0.000572681,-0.000645161,-0.00089407,-0.005148888,-0.001075268,-0.002636433,3.53E-05,-0.001423359,-0.000570774,-0.003997326,0.001177311,9.30E-05,-0.001878262,-0.001905918,0.002589226,0.002304554
807,-0.001457691,0.00057745,-0.003623962,0.001966953,0.001355648,0.00055027,0.003303051,0.000463009,0.002295494,0.000441551,0.002849102,-0.002843857,-0.000332356,0.000740051,-0.001341343,-0.000463963,-0.003486156,-0.003072739,-0.003675461,-0.007555008,-0.003991127,-0.004513264,-0.000180721,-0.004931927,-0.00414753,-0.00541544,-0.007607937,-0.004551888,-0.00624609,-0.006599903,0.000356197,-0.003078461
808,-0.002512932,-0.004179955,-0.005840778,0.000840664,-0.002512932,0.001683235,0,-0.000839233,0.001683235,-0.000839233,0,-0.000839233,-0.002512932,-0.004179955,-0.005011559,-0.004179955,-0.005011559,-0.003347397,-0.005840778,-0.006669044,-0.005840778,-0.005011559,-0.002512932,-0.005840778,-0.009143829,-0.006669044,-0.003347397,-0.004179955,-0.005840778,-0.005840778,-0.004179955,-0.002512932
809,-0.002316952,0.00101614,-0.00284338,0.001141548,-0.001275539,0.002429962,0.00344038,0.002616882,0.002390385,0.001273155,0.000133514,-0.00252676,-0.001420021,-0.000980377,-0.007899761,-0.002753735,-0.00556469,-0.004500866,-0.005609512,-0.008003235,-0.006484985,-0.004930973,-0.004481316,-0.006404877,-0.009553909,-0.005488873,-0.006719112,-0.006030083,-0.00882864,-0.007823944,-0.001651287,-0.001139641
810,1.43E-06,-0.001324654,0.002030373,0.002352715,0.001254082,0.001890659,-0.000587463,-0.000546455,-0.000228882,0.002091885,-0.000828743,0.000171185,-0.00057888,-0.003908157,-0.005927563,-0.005656242,-0.00815773,-0.003210068,-0.003592968,-0.007499695,-0.009191513,-0.009252548,-0.003617764,-0.007781982,-0.008818626,-0.007811546,-0.007338047,-0.01015282,-0.008070946,-0.01071835,-0.005622387,-0.004756927
811,-0.004713535,-0.00317955,-0.004456997,-0.00163269,-0.003416538,-0.003583908,-0.002264023,-0.005200863,-0.003572941,-0.000384331,-0.004518509,-0.005478859,-0.005128384,-0.0058074,-0.007403851,-0.00638628,-0.008261681,-0.007027149,-0.009438515,-0.0105834,-0.007858276,-0.008728027,-0.007687092,-0.01331139,-0.01143074,-0.01081848,-0.009206295,-0.008958817,-0.01241732,-0.007844925,-0.006590366,-0.009317875
812,0.001789093,0.003263474,-0.004663467,0.003815651,0.001937389,0.004424095,0.005744457,0.001401901,0.000661373,0.000442982,-0.003232002,-0.002216816,-0.004368782,-0.009516239,-0.00850153,-0.01005316,-0.01027441,-0.007091045,-0.007297039,-0.009637833,-0.007828236,-0.01057816,-0.01183653,-0.01368809,-0.01207161,-0.01182365,-0.01315022,-0.01258183,-0.01164818,-0.01422882,-0.005496025,-0.01002121
813,-0.002868176,-0.000270844,-0.002815723,0.003109455,-0.001000881,0.005309105,0.001342297,-0.003832817,0.003665924,-0.001696587,0.000297546,-0.003704548,-0.005771637,-0.003277302,-0.008736134,-0.004906178,-0.005723953,-0.002254486,-0.004037857,-0.009748936,-0.008881569,-0.007419109,-0.003656387,-0.005869865,-0.006431103,-0.008962631,-0.00716877,-0.00733614,-0.00824976,-0.007531166,-0.002672672,-0.003751755
