Wavelength (nm),H2O,prot5uM,nir_1,nir_1-2,nir_2,nir_2-2,nir_3,nir_3-2,nir_4,nir_4-2,nir_5,nir_5-2,nir_6,nir_6-2,nir_7,nir_7-2,nir_8,nir_8-2,nir_9,nir_9-2,nir_10,nir_10-2,nir_12,nir_12-2,nir_14,nir_14-2,nir_16,nir_16-2,nir_18,nir_18-2,nir_20,nir_20-2,nir_24,nir_24-2,nir_28,nir_28-2,nir_32,nir_32-2,nir_40,nir_40-2
605,-0.001226504,-0.001140538,-0.000446304,-0.000854845,-0.000995468,-0.000881506,-0.000637466,0.003816731,-0.000189961,0.00410513,-0.000518497,0.003294807,-0.000194722,-0.000249831,0.000312271,0.001489233,0.000201491,0.000336467,0.000520827,0.000600426,0.000768354,0.000721627,0.000474231,0.000877955,0.000858787,0.001275123,0.00117653,0.001333204,0.001751295,0.007657026,0.001933215,0.001540251,0.001918993,0.002203324,0.002109073,0.005135317,0.002368698,0.009044508,0.00296936,0.007937549
606,-0.00047723,-0.000823531,-0.000495537,-0.000591092,-0.000412375,-0.000314349,-0.000579562,0.004317425,0.000374809,0.004574633,-0.000229703,0.0034284,4.38E-05,0.000191106,0.000334498,0.001982257,0.00053617,0.000417793,0.000948773,0.000753365,0.001101368,0.000846389,0.001746461,0.001260611,0.001294751,0.001587507,0.001621232,0.001620712,0.002300849,0.007846472,0.002157301,0.001574985,0.002228432,0.002387412,0.002777418,0.005380719,0.002922917,0.009096263,0.003222824,0.007910026
607,-0.000189185,-0.000345699,-0.000331731,-0.000209419,-0.000210247,-6.39E-05,-0.000705079,0.00456995,0.000445882,0.00436135,0.000335145,0.003795056,0.000227934,0.000150553,0.000574116,0.002175616,0.00069028,0.000653983,0.000980969,0.00095461,0.001320949,0.001085148,0.001706906,0.001206018,0.001851526,0.00161445,0.00201687,0.002159487,0.002491435,0.008587022,0.002346757,0.001605772,0.00242945,0.002754102,0.002638948,0.005614405,0.00292422,0.009218034,0.003323135,0.007630734
608,-0.000660418,-0.000986067,-0.000403633,-0.00019436,-0.00024357,-0.0003099,-0.000294948,0.004046468,0.00013745,0.004515698,0.000180799,0.004027343,0.000297558,0.000261657,0.000532594,0.002121272,0.000717115,0.000865609,0.001174091,0.001214921,0.001294154,0.000793871,0.001790127,0.001434793,0.001694457,0.001928301,0.001788671,0.001699031,0.002494273,0.007988933,0.002604129,0.0017547,0.002333432,0.002727558,0.002713231,0.005788612,0.002932065,0.009356609,0.003352351,0.008153439
609,-0.00057889,-0.001061115,-0.000488607,-0.000816555,-0.000551797,-0.000598072,-0.000372495,0.004745806,-0.000410254,0.004113231,-1.26E-05,0.00343534,-0.000238241,2.23E-05,0.00055999,0.001625155,0.000691965,0.000129915,0.000525622,0.000471043,0.001249318,0.000723157,0.001083825,0.001290597,0.001379373,0.00150939,0.001612658,0.001685986,0.002000304,0.008062951,0.002285261,0.00165657,0.00217598,0.002289894,0.002740504,0.005703493,0.00267864,0.008822494,0.003105616,0.007868113
610,-0.000712418,-0.000982348,-0.000695827,-0.000594142,-0.00031797,-0.000357028,-8.01E-05,0.004536467,-0.000537371,0.004192472,-0.000372029,0.003594527,0.000116062,-0.000185252,0.000265568,0.001552877,0.000539332,0.000262045,0.000935931,0.000875958,0.000808861,0.000804374,0.001140401,0.001194389,0.00141825,0.001527184,0.001662884,0.001804813,0.001820254,0.007939552,0.002426873,0.001839074,0.002175122,0.002221849,0.002454181,0.00558231,0.002964512,0.008803396,0.002975772,0.00653638
611,-0.00024652,-0.000500398,-0.000233429,-0.000180284,9.82E-05,-0.000149285,-0.000124131,0.005181342,0.000357943,0.004446807,1.31E-05,0.00413466,0.000336648,0.000174843,0.000611261,0.002094506,0.000820168,0.000651209,0.000879563,0.000995342,0.001633184,0.001222008,0.0013472,0.001285145,0.001793532,0.001825869,0.001652438,0.001994635,0.002552725,0.008371945,0.00232297,0.002009692,0.002423515,0.002128764,0.002581395,0.005925125,0.002953175,0.009521263,0.003267004,0.006795537
612,-0.000467559,-0.00082348,-0.000438597,-0.000524444,-0.000214438,-0.000351907,-0.00041584,0.004462787,8.24E-05,0.004295987,5.13E-06,0.003696856,0.000129915,0.000130355,0.00022594,0.002069614,0.000282689,0.000423312,0.000650069,0.000816174,0.001220684,0.000972459,0.001093868,0.00096644,0.001521443,0.001454584,0.001887871,0.00135325,0.002426222,0.007771991,0.002242795,0.001870322,0.002187012,0.002106601,0.002494403,0.005684531,0.002616993,0.008477649,0.003304823,0.007420368
613,-0.000650751,-0.000828647,-0.00063881,-0.000810044,-0.000426185,-0.000163569,-0.000479402,0.004409228,0.000215969,0.004852542,-0.000472628,0.004003149,-7.65E-05,-0.000128686,0.000539021,0.001833719,0.000299474,0.00016824,0.000561415,0.000491153,0.000953883,0.000592779,0.001115771,0.001131265,0.00101257,0.001604759,0.001568568,0.001435625,0.002169477,0.007851665,0.002310816,0.001429495,0.002203662,0.002264834,0.002557412,0.005557244,0.002500365,0.009371897,0.00295612,0.006704201
614,-0.000498278,-0.00035739,-0.000352476,-0.000472524,-8.21E-05,-0.000237413,-0.000326972,0.004787916,-0.000285791,0.004692579,-0.00022308,0.004016422,0.000256917,0.000123338,0.000124245,0.002158992,0.00049644,0.000395226,0.001060496,0.001093141,0.001356003,0.000765008,0.00114868,0.00121178,0.001504637,0.001456299,0.001808452,0.001622037,0.002188156,0.007154233,0.00237989,0.00208881,0.002452697,0.002282685,0.002573244,0.005803959,0.002964538,0.00944451,0.00323143,0.007521443
615,-0.000515756,-0.00053582,-0.000510172,-0.000529615,-0.00073914,-0.000489693,6.67E-05,0.004881416,-0.000441183,0.005068607,-0.000398358,0.003749935,1.39E-05,6.42E-05,0.000131003,0.001887741,0.000610432,0.000130614,0.000738715,0.000707651,0.001127891,0.000771517,0.001080996,0.001029643,0.001191689,0.001451597,0.001828936,0.001587118,0.002103818,0.008411743,0.00215098,0.001739652,0.002136412,0.00206899,0.002341864,0.005982598,0.00258103,0.009107762,0.002893913,0.007598805
616,-0.000294017,-5.91E-05,-0.000106896,-0.000211954,0.000213275,6.10E-05,1.42E-05,0.004899925,0.000605766,0.004882908,-0.000285273,0.004641817,0.000403517,0.000254689,0.00074849,0.002105535,0.001141932,0.000483508,0.000869837,0.001038855,0.001419081,0.000960239,0.001558462,0.001612424,0.002136802,0.00181677,0.002078952,0.001994245,0.002509972,0.008164096,0.002515388,0.002267489,0.002443637,0.002766268,0.002796749,0.006032729,0.003210463,0.009518696,0.003341368,0.00613461
617,-0.000503087,-0.000633278,-0.000387857,-0.000273115,2.57E-05,-4.88E-05,-0.000273529,0.004949197,-8.80E-05,0.004652048,-0.00025454,0.004213826,1.46E-05,0.000196312,0.000397635,0.002269622,0.000593427,0.000420799,0.000994642,0.000794234,0.001067606,0.001086861,0.001283249,0.001442611,0.001658986,0.001567191,0.001841934,0.00204631,0.001975392,0.00869682,0.002525959,0.00151882,0.002462042,0.002456576,0.002645042,0.00613503,0.00283914,0.009569502,0.003215809,0.006423581
618,-0.000306537,-0.000527391,-0.000198397,-0.00040503,-0.000563017,-0.000234826,8.98E-05,0.004963205,0.000397221,0.005574496,5.96E-05,0.004415504,0.000217419,0.000176112,0.000139444,0.002082307,0.000732673,0.000477133,0.001052763,0.000537052,0.000905036,0.001231301,0.001128358,0.00124018,0.001735493,0.001629624,0.002011279,0.001801642,0.002365496,0.007369077,0.002223072,0.001998796,0.002421797,0.002407507,0.002350088,0.005859238,0.003158258,0.008528518,0.003228379,0.007081818
619,-0.000737228,-0.000898555,-0.000444493,-0.000358424,-0.000474024,-0.00016745,-0.000167139,0.005138225,0.000100993,0.005178094,-0.000758986,0.004116602,-0.000153787,-0.000399702,0.000177329,0.00213982,0.00023573,0.000629796,0.00087422,0.000657717,0.001036545,0.000756295,0.001148239,0.001117951,0.001204564,0.001510455,0.00167437,0.001682426,0.001831535,0.008533032,0.002014165,0.001610189,0.002300381,0.002454025,0.002388115,0.006015721,0.002510727,0.010067815,0.003222276,0.00576962
620,-0.000917464,-0.000732059,-0.000914468,-0.000863422,-0.000550711,-0.000532665,-8.89E-05,0.005019425,-6.94E-06,0.004180789,-0.000350613,0.004048062,-5.41E-05,8.55E-05,0.000308334,0.001872194,0.000661579,0.000334783,0.000447229,0.000701325,0.001149303,0.000973289,0.001268581,0.001112501,0.001451753,0.001066594,0.001502065,0.001472272,0.00194216,0.00760684,0.002042929,0.001467597,0.002140132,0.002334629,0.002519215,0.006000734,0.002561553,0.008936447,0.003065128,0.007030566
621,-0.001035498,-0.000825598,-0.000740122,-0.000747202,-0.000697171,-0.000496313,-0.000383823,0.004830214,-0.000311038,0.004600506,-0.000493262,0.003843525,-9.65E-05,-0.000316263,-2.52E-05,0.001978824,0.00055846,0.000218325,0.000528991,0.00057212,0.000751524,0.000637625,0.001158128,0.000957956,0.001159503,0.000964287,0.001476843,0.001378439,0.001825635,0.008220916,0.002091307,0.00148035,0.002097758,0.002180403,0.002212092,0.005483469,0.002507212,0.008151408,0.002550929,0.005872882
622,-0.000991129,-0.000881247,-0.000575116,-0.000543731,-0.000333128,-0.000538095,-0.000274977,0.004986195,-0.000254229,0.005050772,-0.000533648,0.003952051,-7.77E-05,-0.000262818,0.000114871,0.001572621,0.000647191,0.000257176,0.000448887,0.000498643,0.000924206,0.000770973,0.001204486,0.000346285,0.001402044,0.00115208,0.001298074,0.001762757,0.002070602,0.007393432,0.00210387,0.001582753,0.001969983,0.002140184,0.002121298,0.00601013,0.00252713,0.008427816,0.00296665,0.006206789
623,-0.000718569,-0.000567774,-0.000887499,-0.000626609,-0.000159377,-0.00038134,-0.000322989,0.004812729,-0.000157669,0.004733663,-0.00032961,0.004094678,-0.000297897,-0.000298932,-0.000120871,0.001852852,0.000416472,0.000144235,0.000682139,0.000547808,0.001018668,0.000636355,0.000971265,0.001310537,0.001248227,0.001434118,0.001631313,0.001537393,0.002110841,0.008109472,0.002112948,0.001625259,0.002443351,0.002222916,0.002722582,0.006274672,0.002677156,0.009240986,0.002875724,0.006586943
624,-0.000736194,-0.000795678,-0.000731025,-0.000295259,-0.00014825,-0.000609859,-0.000249469,0.005075469,0.000129449,0.004529274,-0.000428409,0.004139861,9.75E-05,-0.000126409,0.000192116,0.001928405,0.000437745,0.000499757,0.000944829,0.000595864,0.001310952,0.000673739,0.001231976,0.001151691,0.001301268,0.001756545,0.001608838,0.001555111,0.002294317,0.008241784,0.002196404,0.001520404,0.002179987,0.002071747,0.002228822,0.006149864,0.002702707,0.00907813,0.003271046,0.007326636
625,-0.001193204,-0.000845286,-0.000890496,-0.000931826,-0.000579149,-0.000615288,-0.000900054,0.004347257,-0.000633433,0.004377274,-0.000595745,0.004223889,-0.000808184,-0.000757746,-0.000718362,0.001283587,0.000162051,0.000298153,0.000502686,0.000104773,0.000701714,0.000358358,0.000765112,0.000472935,0.00087269,0.000994668,0.001361586,0.001096722,0.001786852,0.008179658,0.001874716,0.001395059,0.001892369,0.001689884,0.001657167,0.00581322,0.002081709,0.008779489,0.002737118,0.006025065
626,-0.001242611,-0.000833659,-0.001164807,-0.000848593,-0.000890806,-0.000920203,-0.000770097,0.004676591,-0.000568188,0.004800924,-0.000900002,0.003319509,-0.000377564,-0.0004914,-0.000454268,0.001491519,1.58E-05,-0.000386357,0.000433625,0.000327011,0.000579559,0.000308722,0.000938966,0.000708818,0.00097578,0.001012207,0.00107495,0.000831554,0.001564931,0.007538563,0.001645085,0.001283431,0.001856154,0.001420717,0.002002177,0.005671182,0.002158238,0.008298482,0.002280109,0.003986038
627,-0.000782914,-0.001105269,-0.000740742,-0.00093348,-0.000960342,-0.000777281,-0.000472317,0.003475784,-0.00040984,0.004820712,-0.000365098,0.00345363,-9.21E-05,-0.000432598,-8.52E-05,0.001921515,0.000291626,0.000211721,0.000533527,0.000469359,0.000760807,0.000442098,0.00079828,0.000909212,0.001174947,0.001303968,0.001412121,0.00137418,0.001797821,0.008681634,0.001645864,0.001216297,0.001503338,0.002076741,0.001892057,0.005860051,0.002524527,0.009677563,0.002555355,0.005892561
628,-0.000628574,-0.000830972,-0.000346268,-0.000596779,-0.000396237,-2.72E-05,-0.000268975,0.005218857,-0.000390185,0.004832517,-0.000294069,0.004492995,0.000118885,-0.000160826,0.000286782,0.001954069,0.000583136,0.000534512,0.000712085,0.000553043,0.001070097,0.000754636,0.001240673,0.001395526,0.001197296,0.001559345,0.001529003,0.001398876,0.002105535,0.008752626,0.001795377,0.001294413,0.001804813,0.00233377,0.002498673,0.006331692,0.002184098,0.008132022,0.003184516,0.005059754
629,-0.000815729,-0.000872826,-0.000568963,-0.000624697,-0.000656489,-0.000801466,-0.000667759,0.005473953,-9.07E-05,0.004869793,-0.000559501,0.003846763,-1.93E-05,-0.000372339,-1.34E-05,0.001816718,0.000204832,-5.60E-05,0.000308826,0.000473842,0.000739959,0.00059239,0.000798176,0.000885892,0.001310277,0.001389631,0.001415627,0.001337774,0.002178504,0.00839084,0.001920475,0.001634171,0.002204157,0.002212405,0.002197002,0.006291954,0.002585874,0.00918041,0.00285949,0.004359258
630,-0.001158456,-0.001217366,-0.000918239,-0.000984724,-0.000898555,-0.000934099,-0.000702598,0.005806058,-0.000219354,0.004180501,-0.000625059,0.003617497,-0.000747719,-0.000384495,-0.000192031,0.00152534,-9.84E-05,0.000200222,0.000432848,0.000336933,0.000681413,0.000130252,0.000542546,0.000527747,0.000952457,0.001040308,0.00127842,0.001226499,0.001555189,0.007562295,0.001517807,0.001362365,0.001869542,0.001786774,0.002219716,0.006008424,0.002122989,0.008615776,0.002383976,0.006060579
631,-0.000925007,-0.000623818,-0.000383099,-0.000646357,-0.000439787,-0.000302036,-0.000410306,0.004905474,7.93E-05,0.005229259,-0.000371564,0.004048715,-0.000250245,-0.000199845,0.000107388,0.001922997,0.00021356,0.000288491,0.000472417,0.00044684,0.000864545,0.000667387,0.000747505,0.00115709,0.001252719,0.001479986,0.00147874,0.001351147,0.001856284,0.008734719,0.001837254,0.001111619,0.001829196,0.002341656,0.002013411,0.006356383,0.002690127,0.009527296,0.002781977,0.005656102
632,-0.00123177,-0.00086957,-0.000966386,-0.000958948,-0.000725392,-0.000951302,-0.001033845,0.004895893,-0.000628626,0.004110827,-0.000737124,0.003738864,-0.000319367,-0.000438235,-0.000381547,0.001425184,7.33E-05,0.000186186,0.000223609,0.000154334,0.000494989,0.000107388,0.000881794,0.000713563,0.000744912,0.000879148,0.001241841,0.000740115,0.001633938,0.007877971,0.001470584,0.001043318,0.001756987,0.001701526,0.002192111,0.006083811,0.001905811,0.009970014,0.002465817,0.003871157
633,-0.001556629,-0.00136551,-0.000895404,-0.000824462,-0.000948874,-0.001036789,-0.000447079,0.004306758,-0.000517204,0.004355702,-0.000678407,0.00417253,-0.000482402,-0.000531631,-0.000295828,0.001439728,-0.000113366,0.000137243,0.000341078,0.000110418,0.000265412,-9.55E-05,0.000739311,0.00046244,0.001065893,0.000874428,0.001184603,0.000797709,0.001719458,0.007760712,0.001381814,0.001030162,0.001831743,0.001801538,0.001828234,0.006017847,0.002104781,0.00757839,0.002320107,0.005254935
634,-0.001308736,-0.000994177,-0.001291548,-0.000574134,-0.000389047,-0.000554537,-0.000756505,0.004697341,-0.000200622,0.004275857,-0.000534785,0.003805241,-0.00017987,-0.000160463,-0.000416616,0.00159286,-0.00011378,0.000169405,0.000230912,0.000207733,0.000354264,0.00042453,0.000841461,0.000617923,0.000924258,0.00098224,0.000994149,0.000932118,0.001627702,0.007662006,0.002048313,0.001483909,0.001680347,0.001889613,0.001970399,0.006267398,0.002179857,0.007779713,0.002477585,0.005155199
635,-0.00100492,-0.001121846,-0.000863732,-0.000466939,-0.000726425,-0.000794593,-0.000572996,0.004739891,-0.000296759,0.005093304,-0.00054673,0.004190616,-0.000137122,-3.67E-05,-7.15E-05,0.001941666,4.73E-05,-0.000184683,0.000371519,0.000543946,0.000764801,0.000610483,0.000800017,0.000639855,0.001483831,0.001329985,0.001384723,0.001378309,0.001621388,0.008518724,0.001916523,0.001421055,0.001893695,0.002092399,0.001607123,0.006238169,0.002481203,0.009122883,0.002732012,0.004782891
636,-0.000928727,-0.001003784,-0.000894267,-0.001044536,-0.000566119,-0.000650958,-0.000789374,0.003824173,-7.02E-05,0.004423192,-0.000344664,0.004279308,-0.000386099,-0.000718311,-0.000167657,0.001391657,1.06E-05,-0.000564155,0.000398179,0.000150967,0.000636744,0.000339316,0.000971317,0.000612454,0.000683098,0.001089352,0.001333776,0.001029747,0.001901469,0.006739639,0.001556124,0.001034521,0.001517183,0.001676553,0.001844793,0.006110247,0.002219169,0.009265367,0.002317583,0.005585194
637,-0.001106147,-0.001095561,-0.000855723,-0.0008056,-0.000993454,-0.000842495,-0.000728441,0.004976009,7.94E-05,0.004553444,-0.000436425,0.004279412,-0.000436891,-0.000373167,-6.42E-05,0.001767799,0.000299164,0.000256709,0.000494082,0.000352062,0.000833214,0.000587543,0.000945997,0.000581063,0.000830698,0.001214973,0.001089275,0.001248409,0.001247189,0.007750408,0.002159799,0.001338449,0.0015628,0.001931057,0.00164207,0.006134584,0.002122027,0.009011022,0.002369999,0.004875212
638,-0.000750769,-0.001045104,-0.000679648,-0.000253608,-0.000607791,-0.00047299,-0.000736556,0.005545523,-1.35E-05,0.004662618,-0.000421633,0.003850472,-0.000225201,-4.97E-06,-4.66E-07,0.001903548,-0.0001911,0.000477729,0.000357684,0.000495015,0.001041657,0.000969735,0.001071992,0.000865998,0.001083228,0.001307058,0.001306357,0.001395864,0.001803773,0.00760489,0.001838788,0.001151146,0.00206769,0.001792882,0.001963222,0.006495125,0.00236737,0.007467242,0.002851803,0.005285984
639,-0.001307446,-0.001055175,-0.000823015,-0.001073044,-0.000792578,-0.000994745,-0.000776299,0.005576777,-0.000638862,0.005057816,-0.000787565,0.003989486,-5.04E-05,-0.000321695,-0.000300173,0.001972427,-0.000288119,-8.08E-05,-1.31E-05,0.000120645,0.000401366,0.000125436,0.000852459,0.000596512,0.000779945,0.00064294,0.000853807,0.001188055,0.00185072,0.007793549,0.001626376,0.001178062,0.001605564,0.001825193,0.001923075,0.006237434,0.002178244,0.008273918,0.002741312,0.005139666
640,-0.000883262,-0.001263879,-0.00073025,-0.000880679,-0.000657368,-0.000865592,-0.000654111,0.005396732,-0.000424426,0.004782211,-0.000584216,0.004117465,-0.000219251,-0.000547764,-0.000139865,0.001690092,-0.000212213,0.000347399,0.000398179,0.000221304,0.000568336,8.94E-05,0.000762467,0.000657587,0.000698291,0.000666142,0.001152677,0.000839361,0.001561398,0.006883842,0.001729152,0.001138947,0.001610345,0.00149048,0.001639108,0.0061616,0.002003139,0.008071943,0.002638218,0.004248879
641,-0.000969796,-0.000623094,-0.000388219,-0.000846422,-0.000394323,-0.00040384,-0.000389564,0.006448435,-0.00049352,0.004968363,-0.000228306,0.004426278,-0.000288067,-0.000287343,2.90E-06,0.002114327,0.000476952,0.000369084,0.00027971,0.000514426,0.001028086,0.000672728,0.000952794,0.000726061,0.000828208,0.000799162,0.001361508,0.001190832,0.001587456,0.008285896,0.00164971,0.001257781,0.002247244,0.002300173,0.002167265,0.006803373,0.002534811,0.008750857,0.002990576,0.004569846
642,-0.000538715,-0.000879232,-0.000860063,-0.000846061,-0.000687711,-0.000576047,-0.000352113,0.006217844,-0.000263025,0.004999026,-0.000565447,0.004756719,-0.000238293,-1.24E-06,0.000106145,0.002146297,-4.25E-05,0.00041813,0.000141801,0.000308152,0.000594645,0.000848568,0.001210482,0.000868358,0.001203889,0.000719786,0.001496896,0.001204979,0.001892343,0.007662559,0.002119582,0.001232833,0.001986807,0.002026882,0.00194931,0.006353126,0.002539055,0.009077019,0.002488623,0.002781482
643,-0.000939111,-0.000868279,-0.000919221,-0.000697067,-0.000356976,-0.000601122,-0.00064553,0.005637482,-0.000167243,0.00493231,-0.000203313,0.00446569,-0.00018696,-8.55E-05,-0.000397685,0.001963898,0.000136104,0.000512715,0.000560041,0.00063244,0.000786869,0.000722171,0.001184006,0.000835081,0.000968438,0.000559342,0.001377088,0.001191715,0.001921905,0.009024263,0.001831717,0.001146552,0.001824205,0.002024776,0.002085038,0.006611096,0.002035179,0.00627139,0.002774709,0.004316274
