Wavelength (nm),H2O,prot_5uM,vel_1-2,vel_2-2,vel_3-2,vel_4-2,vel_5-2,vel_6-2,vel_7-2,vel_8-2,vel_9-2,vel_10-2,vel_12-2,vel_14-2,vel_16-2,vel_18-2,vel_20-2,vel_24-2,vel_28-2,vel_32-2,vel_40-2
680,-0.000146593,-0.000378133,8.88E-05,0.000728913,0.000581607,0.000623367,0.000783809,0.001223072,0.001601278,0.001992008,0.002573921,0.002719873,0.002774006,0.002675098,0.003288991,0.003863609,0.004554516,0.004544001,0.006048242,0.005538681,0.006093445
681,-0.000265664,0.000411393,0.000225215,0.000195405,0.000716415,0.000648254,0.000340301,0.000966933,0.001431651,0.002442284,0.002033072,0.002922292,0.002809307,0.002951455,0.002932273,0.003231221,0.004548395,0.00498067,0.008042303,0.00923649,0.006326334
682,-5.01E-05,0.000264661,8.74E-05,0.0002356,0.0005038,0.000458009,0.000593116,0.001498325,0.00179387,0.002247062,0.002667909,0.002893001,0.003170748,0.002884349,0.003176302,0.003716619,0.004516562,0.004744628,0.004530529,0.008769716,0.006536196
683,-0.000567826,3.29E-05,0.0001707,-6.75E-05,0.00039165,0.000652972,0.00042453,0.000832332,0.001409056,0.001737936,0.002451239,0.002593738,0.0029022,0.002471024,0.003076964,0.003737167,0.004718197,0.004746565,0.006191638,0.005717683,0.006061078
684,0.000419918,0.000415461,0.000472339,0.000483327,0.000745223,0.000997522,0.000956011,0.001558202,0.002015075,0.002326821,0.002687001,0.003002801,0.003044508,0.003141205,0.003332003,0.003636891,0.005234315,0.005235128,0.007725427,0.004874583,0.006634647
685,-0.000589954,-0.000110881,-6.49E-05,0.00019626,0.000579585,0.000248343,0.000712526,0.000927604,0.001352861,0.001595042,0.001709868,0.002695414,0.002256065,0.002529656,0.002241052,0.003033455,0.003991132,0.004560402,0.005174426,0.006708118,0.005826101
686,-0.000363908,-4.79E-05,-9.27E-05,0.000288388,0.000782538,0.000523108,0.000633866,0.001369687,0.001229017,0.002130923,0.002071799,0.002893261,0.002576499,0.002551319,0.003136773,0.003574978,0.004107979,0.005011778,0.006937155,0.008367802,0.006347321
687,5.38E-05,1.56E-05,0.000276058,0.001024142,0.000968931,0.001044537,0.001025725,0.001495805,0.001432846,0.002434396,0.002361853,0.002769994,0.002874525,0.002898864,0.003151165,0.003999492,0.004672352,0.005161983,0.008035288,0.008827038,0.006456737
688,5.91E-05,0.000178443,0.000299863,0.000347762,0.00077354,0.000842603,0.000867061,0.00119875,0.001565243,0.001856596,0.002088654,0.002569807,0.002463006,0.002800996,0.002984529,0.003791949,0.004476073,0.005121671,0.005630585,0.006185835,0.006429729
689,-0.000822188,-0.000435546,9.77E-05,0.000135353,0.000358176,0.000690098,0.000598119,0.001051388,0.00100598,0.001507416,0.001911322,0.00243437,0.002364481,0.002442805,0.0026627,0.003235212,0.004059167,0.004800479,0.004448638,0.006788648,0.005950896
690,-8.21E-05,-0.000357855,1.49E-05,6.57E-05,0.000270515,0.000429505,0.000629407,0.000967945,0.001184836,0.001935503,0.002054139,0.00266119,0.002507369,0.002174862,0.002827415,0.00317711,0.004403057,0.004916051,0.008110369,0.007408756,0.005786933
691,-0.000385685,-2.06E-05,-9.56E-05,1.73E-05,0.000586221,0.00031038,0.000946152,0.001147902,0.001604837,0.002059133,0.002033826,0.002917888,0.002323594,0.002408053,0.002806728,0.003453291,0.00415839,0.004722567,0.006374929,0.008328008,0.006165302
692,-0.000231669,-0.000180957,0.000106404,0.000588839,0.000310276,0.000879226,0.001064907,0.001357976,0.001843571,0.002093154,0.002174732,0.003016121,0.002791669,0.002396184,0.003186263,0.003856113,0.004404442,0.005323063,0.00691343,0.006501694,0.006260254
693,0.000228089,2.71E-05,0.000200947,8.24E-05,0.000487681,0.00045293,0.000604703,0.001156622,0.001590885,0.001723408,0.002040823,0.002729225,0.002190732,0.002348501,0.002535671,0.003424773,0.004164715,0.005131834,0.008717261,0.008786938,0.006286596
694,-0.000721464,-0.0002831,-0.00024295,-2.08E-05,0.000580466,0.000604988,0.000708403,0.001142841,0.001107882,0.001513624,0.002399281,0.002776532,0.002491461,0.002072579,0.002460507,0.003067083,0.004386556,0.005239503,0.005918854,0.003998656,0.005758471
695,-0.000400582,-0.000144264,-1.64E-05,8.00E-05,0.000197658,0.000539617,0.000691887,0.000540006,0.001755246,0.001636172,0.002296191,0.00283987,0.002532598,0.001736741,0.002077703,0.002917184,0.004266001,0.00507044,0.00617956,0.005413611,0.005596627
696,-0.000193636,-0.000204968,-0.000366701,0.000157674,0.000439378,0.000293024,0.000720019,0.00112745,0.00093492,0.001865981,0.002272719,0.002426977,0.002679213,0.001616815,0.00232997,0.002819312,0.003933582,0.004458812,0.005018482,0.006503612,0.00587645
697,-0.00034006,-0.000428409,-6.34E-05,4.28E-05,0.000512974,0.000535108,0.000672339,0.000617275,0.001055462,0.001922269,0.001736221,0.002357402,0.002642724,0.001809648,0.002495054,0.002254608,0.004152379,0.004830737,0.006406479,0.007067794,0.005868736
698,0.000173885,0.000284399,0.000281187,0.000438833,0.001278291,0.001059977,0.001751555,0.001744096,0.002002411,0.002498881,0.00310194,0.003548253,0.003355951,0.002674577,0.00372688,0.003404135,0.005236071,0.006023779,0.007358151,0.00678991,0.006564709
699,-0.000376478,-2.28E-05,0.000327607,0.000460963,0.000492682,0.000750798,0.000975105,0.000977959,0.001812143,0.002637229,0.002635718,0.003525522,0.003182665,0.002844325,0.003345829,0.003492014,0.004900055,0.00530941,0.007543725,0.009196882,0.006370752
700,-0.000399289,-0.000153994,-8.24E-05,0.000142422,0.000485685,0.000793145,0.000707211,0.001299347,0.002001656,0.00240014,0.002349958,0.002972827,0.002758791,0.002540539,0.002921276,0.003214349,0.004422094,0.00518074,0.004893484,0.006980898,0.006289642
701,-6.87E-05,-0.000375598,0.000539177,0.000749891,0.000439455,0.000803933,0.000790111,0.000943221,0.001778508,0.002411125,0.00249094,0.002832079,0.003076547,0.00250401,0.002894981,0.003421068,0.004397539,0.005378176,0.006196417,0.005102524,0.005987847
702,3.71E-05,0.00014975,-0.000178369,0.000746727,0.00074709,0.000763478,0.00085277,0.001581064,0.001607539,0.002373409,0.002668482,0.002724432,0.003069612,0.002410188,0.002952706,0.003058689,0.004393408,0.005407111,0.006040656,0.005269215,0.006172129
703,0.00026075,1.12E-05,0.000380613,0.000759252,0.000787984,0.000769106,0.000979879,0.001701058,0.001588131,0.002298767,0.002582697,0.003014192,0.003170174,0.002519996,0.003193591,0.003370533,0.004563855,0.005838826,0.005015261,0.007785774,0.006018687
704,-0.000159584,-0.000292361,-0.000138571,0.000646336,0.000587698,0.000627541,0.000784561,0.000881846,0.001474194,0.002006363,0.002343087,0.002727453,0.002748658,0.002024412,0.002611316,0.002988778,0.003965609,0.005336114,0.005830693,0.005573788,0.005852915
705,5.67E-05,0.000300381,-4.99E-05,0.000364187,0.000651961,0.000717271,0.001026063,0.0012954,0.001712129,0.002350037,0.002168072,0.002837368,0.003032699,0.002446761,0.002627254,0.003193721,0.004121254,0.005604231,0.007476091,0.008147056,0.006137156
706,-0.000580958,-0.00013764,0.000252177,-3.11E-07,0.000551955,0.000433262,0.000843329,0.000992566,0.001221515,0.002062566,0.002251355,0.002880623,0.002737222,0.002037806,0.00273097,0.003028946,0.004053732,0.005331685,0.005383575,0.006281579,0.005630926
707,-0.000474593,-0.000150009,0.000182586,0.000554572,4.04E-05,0.000803052,0.000911547,0.001024376,0.001240881,0.001902535,0.002503906,0.00281629,0.002601394,0.001972063,0.002424869,0.002837082,0.004242945,0.005539782,0.006472344,0.007444568,0.005832083
708,0.000225318,0.00016407,0.000137528,0.000805697,0.000744756,0.001005046,0.001236623,0.001823165,0.002033332,0.002347095,0.002532468,0.003083247,0.003104156,0.002541998,0.002860272,0.003612929,0.004366684,0.005822901,0.004971113,0.006547706,0.005914498
709,6.42E-05,0.000247696,0.000159539,0.000476926,0.00052741,0.000766046,0.001174843,0.001158024,0.001554253,0.002479147,0.002290856,0.003008614,0.00344849,0.002937042,0.003161908,0.00349799,0.004226948,0.005385594,0.006989448,0.006474026,0.006060973
710,-0.000379323,-9.48E-05,0.000404424,0.00030279,0.000434066,0.000545475,0.000953702,0.001060392,0.001495337,0.001954251,0.00229221,0.003142926,0.002638505,0.002192397,0.002626473,0.00302222,0.004237351,0.005738405,0.006345509,0.00595121,0.00566494
711,-0.00055826,-1.29E-06,0.000209442,0.000687739,0.000516603,0.00072702,0.001055176,0.001099577,0.001453909,0.00216201,0.002231008,0.002755144,0.002925549,0.002117709,0.002914734,0.002923204,0.004178097,0.005658436,0.004831601,0.005012747,0.00566174
712,-0.000179508,4.92E-06,0.00023099,0.000461118,0.000807875,0.000873701,0.000764516,0.001572829,0.001782199,0.002305325,0.002485759,0.002949318,0.003016512,0.002067013,0.002890134,0.003049044,0.00427583,0.005705907,0.009335397,0.005088302,0.005715217
713,-0.000400892,-0.000124338,0.000354627,0.000669098,0.000581892,0.00092942,0.000871782,0.001741471,0.001962962,0.002361488,0.002557543,0.002950152,0.003159014,0.002367032,0.003167462,0.003217556,0.004443172,0.005962023,0.005959215,0.005360512,0.005817286
714,-3.05E-06,0.000177252,0.000782616,0.000433003,0.000476382,0.0013183,0.001262013,0.001605279,0.00170636,0.002687027,0.002900115,0.002879424,0.003289513,0.002490211,0.003254667,0.003060488,0.004413883,0.006053938,0.00834041,0.00595659,0.005936016
715,-0.000387702,-0.000123044,-6.42E-05,0.000395899,0.000531764,0.000699277,0.00081716,0.001324376,0.001422691,0.001921515,0.001983089,0.002415498,0.002390796,0.001940288,0.002811105,0.002541581,0.003752677,0.005664127,0.004876939,0.006968719,0.005288002
716,0.000465472,0.000357218,0.000746494,0.001031537,0.000655824,0.000971162,0.001268788,0.00150765,0.001997964,0.002239907,0.002566448,0.003113463,0.00316728,0.002217244,0.002950855,0.00334849,0.004612697,0.006070502,0.005563694,0.005326706,0.005842053
717,-0.000155599,0.000314939,0.00042935,0.000676176,0.00028256,0.000811843,0.00079216,0.001611151,0.001807152,0.00243601,0.002394154,0.002705859,0.00279206,0.002224295,0.002680333,0.002854513,0.004298366,0.005785516,0.004966976,0.007647937,0.005882301
718,-0.000225098,-0.000124649,0.000549441,0.000736873,7.22E-05,0.000579922,0.000631559,0.001552825,0.001423132,0.002159331,0.002282659,0.002472872,0.002496616,0.001832653,0.002803054,0.0032156,0.004099068,0.005772715,0.00458821,0.006437847,0.005165206
719,-0.000361942,-0.000242587,0.000393075,0.000910665,0.000502504,0.000927474,0.001371817,0.001420042,0.001333386,0.002294109,0.002136464,0.003058585,0.003013827,0.002099552,0.003156693,0.00286848,0.004216361,0.007064532,0.00623788,0.007433719,0.005488633
720,-3.56E-05,-6.87E-05,-1.52E-05,6.51E-05,0.000170026,0.000470551,0.000985457,0.00108014,0.001582675,0.002275269,0.002199396,0.002409979,0.002805087,0.002244226,0.00347641,0.002512888,0.003960907,0.00678736,0.005087018,0.002776168,0.00561396
721,-0.000453027,-0.000496778,-0.000252263,-0.000116678,-0.000341664,-6.56E-05,0.000365457,0.001001595,0.001542329,0.002134773,0.00213688,0.002706094,0.002326848,0.001386567,0.002628556,0.002475997,0.003856427,0.006154669,0.004396728,0.006498541,0.005020708
722,-0.000252625,-0.000252781,-5.38E-05,5.10E-05,0.000585728,0.0001128,0.000870355,0.001087873,0.001488376,0.002009146,0.00246501,0.002823924,0.002784947,0.001843571,0.003418746,0.00234327,0.003728368,0.006528392,0.008321517,0.005338708,0.004929325
723,-0.000471852,-0.000707095,-0.000373322,-0.000185356,-7.13E-05,0.000536792,0.000294864,0.000485478,0.000878941,0.00163269,0.001650074,0.002417216,0.002238475,0.001275305,0.002914891,0.002304597,0.003752755,0.006992026,0.005669241,0.004265714,0.005331973
724,-0.000198241,0.000188258,0.00057466,0.000525752,0.000895023,0.001171158,0.001114967,0.001595042,0.001657531,0.002399047,0.002550018,0.002825982,0.002862669,0.002148404,0.00340137,0.002752826,0.004141246,0.007256667,0.006775975,0.005954176,0.005512149
725,-0.000451113,-0.000579769,-0.000594504,-0.00020295,-0.000232808,0.000209235,0.000556827,0.000825174,0.001380698,0.002066077,0.001939716,0.002175044,0.00248326,0.001088626,0.00294692,0.002230826,0.004141638,0.007308156,0.006422031,0.005669503,0.00492545
726,-0.000120767,0.000203071,-1.06E-05,0.000148481,0.000546538,0.000497995,0.000894764,0.00104843,0.001349823,0.002273109,0.002216619,0.002507863,0.002891124,0.001576778,0.003229396,0.002391785,0.003302346,0.006512783,0.007054507,0.004031288,0.005068083
727,-0.000432443,0.000210349,-1.35E-06,0.000253316,0.00030507,0.000386416,0.000550451,0.001172092,0.001264739,0.001931239,0.002127802,0.002421094,0.002239828,0.001815652,0.0032874,0.002264132,0.003671089,0.00669082,0.004576464,0.003655008,0.004959199
728,-0.000375288,-0.000155236,0.00015625,0.000197218,0.000391831,0.000688958,0.001283873,0.001403966,0.001173234,0.001796573,0.002041603,0.002816967,0.003014661,0.001444091,0.003425712,0.002521949,0.003954716,0.007583843,0.004553627,0.007594933,0.005817024
729,-0.000841462,-0.000566688,-0.000757384,-0.000613995,-0.000319419,0.00013512,0.000406134,0.00084696,0.000952249,0.001718964,0.001440403,0.002042201,0.002343244,0.00063257,0.002769551,0.001831847,0.003040233,0.006609913,0.006160629,0.00393737,0.004896468
730,-0.000319729,0.000425152,7.88E-05,0.00046954,0.000303775,0.000149932,0.001139311,0.001063143,0.001198775,0.00231865,0.001872714,0.002839896,0.002936365,0.001952613,0.003360098,0.002303165,0.004080619,0.007147154,0.005183097,0.005781923,0.005199183
731,-0.000221424,-8.21E-05,0.000121319,0.000103271,0.000243137,0.000524222,0.000993708,0.001625259,0.001708855,0.002522548,0.002293693,0.00280282,0.002824262,0.001618426,0.003627468,0.002016428,0.004319124,0.007323557,0.002483859,0.006334897,0.005437726
732,-0.000136967,-5.63E-05,9.21E-05,-0.000154512,0.000619867,0.001124777,0.000754377,0.000809094,0.001521989,0.002478886,0.002006077,0.002703333,0.002648271,0.001579973,0.003136434,0.002369687,0.00339897,0.007398303,0.007368998,0.003722729,0.005186975
733,-7.08E-05,-4.56E-05,0.000356933,0.000221381,0.000131831,0.000934738,0.000876892,0.001746253,0.001443572,0.002736544,0.002151708,0.002647073,0.002800371,0.001676397,0.003781243,0.002599571,0.003953096,0.007872514,0.004300274,0.003298981,0.005569514
734,1.89E-06,0.001008886,0.00062106,0.000513026,0.000930509,0.001141361,0.0016184,0.001695133,0.002143176,0.002827233,0.002632697,0.002577827,0.003218938,0.001904355,0.004027134,0.002607228,0.004366736,0.008569095,0.006583474,0.007982263,0.005678315
735,0.00058591,0.000350378,0.000591535,0.000498099,0.000976039,0.001399993,0.001239531,0.001521314,0.001968007,0.002938945,0.003323317,0.00307407,0.00359886,0.002646631,0.004408286,0.003123997,0.004425337,0.007245427,0.004220439,0.004794826,0.005400428
736,-0.000116937,9.81E-05,0.000115415,0.000663109,0.000382141,0.00067532,0.001354263,0.001516482,0.001537056,0.00255822,0.002323412,0.00258827,0.002146506,0.001808634,0.003719021,0.002824731,0.003740457,0.007866558,0.004198771,0.006684169,0.005375896
737,-0.000507379,-0.000616322,-0.000125167,-0.000113987,0.000815215,0.000444379,0.000584355,0.000558797,0.001176349,0.002231268,0.00180853,0.001948244,0.002312586,0.001822801,0.003807147,0.00187339,0.003585757,0.00787979,0.007012045,0.004530765,0.004883746
738,-0.00064429,-0.000247658,0.000475708,0.000216668,0.000263107,0.000139729,0.001027567,0.000792341,0.001334087,0.002208788,0.002011539,0.002340823,0.002035751,0.001713454,0.003778318,0.001864889,0.003612459,0.007424108,0.002756134,0.006634095,0.004807965
739,-0.000287239,-0.000151355,9.52E-05,0.000391857,0.00030652,0.000369654,0.000662254,0.000818483,0.000902416,0.001948036,0.001607331,0.002467145,0.002626291,0.001845521,0.003553316,0.002252943,0.003116696,0.007485124,0.009501339,0.003259857,0.004618898
740,-0.000141004,0.000115337,0.000746234,0.000753728,0.000763893,0.001186316,0.001324766,0.001367792,0.00158187,0.002228198,0.002251486,0.002610249,0.002686037,0.002043267,0.003633498,0.002377782,0.004154183,0.007179392,0.004350028,0.00596777,0.005473088
741,-0.000341509,0.000703373,0.000394137,0.000696891,0.000889472,0.000762389,0.001797847,0.001557709,0.001328634,0.002716799,0.002583218,0.0025113,0.002867177,0.001938,0.004354185,0.002647933,0.004085035,0.006726626,0.009195031,0.007696047,0.005603943
742,0.000124685,0.000410461,0.000181835,3.44E-06,0.000808965,0.000730443,0.001350861,0.00063607,0.001815601,0.002671764,0.002224425,0.002607957,0.003297859,0.001648463,0.004184735,0.001920579,0.004348669,0.008933673,0.004573011,0.004010648,0.005270211
743,4.32E-05,0.000490402,0.000401133,0.000439093,0.000770895,0.000600996,0.001502896,0.001187276,0.001524535,0.002518174,0.00226002,0.002682235,0.002894981,0.001832133,0.004734056,0.002239048,0.004049342,0.008466615,0.007268986,0.007279989,0.00511376
744,2.91E-05,0.000998507,0.000654295,0.000527177,0.001266115,0.00091772,0.001529912,0.002259136,0.002047975,0.002418387,0.002314121,0.00324387,0.00310353,0.002325364,0.004406665,0.002426613,0.003906417,0.008174779,0.004869112,0.005911218,0.005492723
745,-0.000403065,-0.000120353,-0.000214542,0.000307738,0.000525389,0.000911391,0.000515151,0.001809934,0.001395734,0.002150798,0.002263247,0.002619363,0.002538014,0.002080824,0.004680594,0.002470503,0.004350787,0.00813015,0.004705165,0.003631514,0.005047315
746,-4.56E-05,0.000149854,0.000834614,0.000692899,0.000160031,0.00077673,0.001365948,0.001559813,0.002105587,0.002146792,0.001939274,0.003231795,0.003260092,0.002116148,0.004786424,0.002770254,0.004014828,0.007747272,0.00568857,0.004678998,0.005613435
747,0.000388282,0.000548948,0.000442306,0.000515618,0.000660698,0.001027645,0.001146059,0.001357119,0.001373453,0.002567203,0.002610457,0.003087522,0.002987866,0.002089694,0.00407636,0.002086495,0.003844361,0.008178947,0.006100481,0.003854755,0.005095766
748,0.000266474,-1.66E-05,0.000278337,0.000521864,-0.000302295,0.001211261,0.001151561,0.001466142,0.00160876,0.002398605,0.002650303,0.002368229,0.002790314,0.002412296,0.004078059,0.00223694,0.004222452,0.008690006,0.004939457,0.00773386,0.00557114
749,-0.000556037,-0.000470507,0.000205713,5.53E-05,0.001130383,0.000344938,0.00102051,0.001230211,0.001477493,0.002075883,0.001701474,0.00235342,0.00213982,0.002022331,0.00404571,0.001847341,0.002893965,0.008136796,0.005047681,0.004049134,0.005076176
750,-0.000286981,-0.000538715,0.000227934,-4.73E-05,-2.56E-05,3.53E-05,0.001351666,0.00045832,0.000838972,0.002000356,0.001276032,0.002530047,0.002312924,0.001376725,0.003559579,0.00165644,0.003358559,0.007150154,0.006100691,0.005602002,0.004624288
751,-0.00070787,-1.80E-05,0.000570487,0.000634514,0.000772632,0.000648539,0.001276603,0.001006654,0.001397006,0.002139274,0.001950142,0.002416747,0.002251121,0.002058014,0.004246735,0.002351858,0.003823677,0.008493936,0.002007482,0.003444733,0.005155304
752,1.88E-05,0.000311883,-0.000285946,0.000250053,0.001378205,0.000936658,0.001368519,0.001249422,0.001489727,0.002443065,0.00199994,0.002394544,0.003000273,0.00214315,0.003658689,0.002488597,0.00383791,0.008788814,0.003971565,0.002263273,0.005311507
753,0.000165883,0.000328928,-0.00033468,0.000841565,0.000152884,0.000473298,0.001429885,0.001064077,0.001645137,0.002374372,0.002332287,0.002338143,0.003330569,0.00148222,0.004638468,0.001861067,0.003037652,0.009213143,0.007694835,0.005066773,0.004796736
754,-0.000265354,-0.000137485,0.000178469,0.000325664,0.000713122,0.000932766,0.000548171,0.001052452,0.001795481,0.00180094,0.002334213,0.002689111,0.003007128,0.002084206,0.004822544,0.00221191,0.003644958,0.009288744,0.006942415,0.005473035,0.005114467
755,-0.000395771,-0.000338198,-0.000157772,0.000449484,0.000141464,0.00135686,0.001610293,0.001354964,0.001439261,0.002355034,0.002564912,0.003172651,0.002934515,0.002036583,0.004540443,0.001709244,0.003732676,0.009064596,0.009315957,0.008483061,0.005352624
756,-0.000263801,-0.000621026,-0.000314504,-0.000168123,0.000305458,0.001306902,0.000636173,0.000592779,0.000747401,0.002315683,0.001619543,0.002373721,0.003169887,0.001805281,0.003824278,0.001788567,0.002913926,0.009899775,0.009348462,0.005577354,0.004405175
757,-0.001089415,-0.000389564,-0.001160779,0.000619971,0.000117901,-0.000313004,0.001189794,0.000534408,0.000754558,0.001684868,0.002036843,0.001704645,0.001957007,0.001383061,0.003621778,0.001897621,0.00314376,0.009624998,0.003971017,0.001414822,0.004867437
758,-0.000602001,0.000511601,-0.000968917,-0.000129825,0.000400692,-0.000115384,0.000461533,0.000994693,0.001385087,0.002492164,0.001216271,0.002573843,0.002661085,0.001924037,0.004570473,0.001346992,0.003175285,0.008989219,0.001893851,0.00073314,0.005374088
759,0.000221589,-0.000178007,-0.000406685,-4.70E-05,0.000326338,0.000961381,0.001332971,0.001137209,0.001685726,0.001857324,0.002532442,0.003078528,0.002301682,0.002535775,0.004355963,0.002310947,0.003729491,0.010759888,0.007678921,0.005091864,0.005517025
760,-0.000470404,-0.000441597,-0.000786015,-0.000177645,0.000162491,0.000330975,0.000470784,0.001018019,0.00086509,0.001472584,0.001143152,0.001877888,0.001597666,0.00135686,0.004008296,0.001678554,0.002933211,0.009832859,0.004304745,0.000961926,0.004197777
761,0.00107508,0.00139189,-0.000446976,0.001457078,0.000533734,0.000839905,0.002034164,0.001478896,0.002050914,0.003044065,0.002504036,0.003872306,0.00352085,0.003033559,0.005401765,0.002750976,0.003575108,0.012134601,0.0073631,0.005005808,0.005564454
762,-0.00028191,-3.52E-06,-0.001028422,0.000909394,-0.000224529,0.000864986,0.001418146,0.001523574,0.001226395,0.002244252,0.001762471,0.001878226,0.002867959,0.002442154,0.005286587,0.001958645,0.003129081,0.008714514,0.004230084,0.007300969,0.005026862
763,-0.000492486,-0.000705182,-0.000727666,0.000455418,7.83E-05,0.00094169,0.000585884,0.002233376,0.001023027,0.0018182,0.001530925,0.001667977,0.003108796,0.00211287,0.005484281,0.001524691,0.003486039,0.01243095,0.00503629,0.002266552,0.005400559
764,-0.000682749,0.00030994,-0.000578942,0.000507247,-0.000358683,-0.000142919,0.001066672,0.000951549,0.001336606,0.003273368,0.001854776,0.003655321,0.002645328,0.00273011,0.004862856,0.002389494,0.003482542,0.009324765,0.004144957,0.008232946,0.005121173
765,0.00016477,0.000977985,0.000201232,0.000724038,0.000962237,0.001384022,0.001480038,0.002591863,0.001770009,0.002683771,0.00228992,0.003157632,0.003268464,0.00349204,0.006389876,0.003550497,0.004721965,0.011934283,0.007350779,0.006222807,0.00618959
766,-0.000142557,-0.000558881,-0.001334905,2.52E-05,0.00036727,0.000676642,0.001228238,0.000792004,0.000679857,0.002595483,0.001788827,0.001866943,0.002650121,0.002723546,0.006608074,0.002189119,0.003092658,0.011467285,0.008174172,0.007547545,0.005961052
767,0.000387841,0.000108942,-5.50E-05,0.001223358,0.000280695,0.001447987,0.001477519,0.001789997,0.002163337,0.00276012,0.002293302,0.002456003,0.002970168,0.003363959,0.006195708,0.002996545,0.003834149,0.008643422,0.002644208,0.002288697,0.00582437
768,0.000517043,5.76E-05,-0.000270528,0.000212032,-0.000297535,0.00109501,0.001199554,0.001301112,0.001657947,0.002251017,0.001942602,0.002500573,0.003189679,0.003293608,0.005725106,0.003014478,0.003309649,0.011179004,0.002726438,0.004270602,0.006197204
769,-0.00027922,5.71E-05,-0.000876287,0.000659013,0.000323566,0.001482376,0.002176423,0.001445494,0.001598991,0.002220887,0.002253099,0.00348763,0.002368307,0.003056213,0.005454948,0.002137687,0.003486378,0.011843376,0.003143108,0.001816224,0.005961997
770,-0.00097119,0.000768639,-0.001024238,0.000216331,0.000449535,0.001550331,0.001180917,0.002094714,0.001579428,0.00201531,0.002029925,0.00251682,0.002771817,0.00237281,0.004650477,0.002677546,0.0037244,0.009451732,0.011641836,0.005884768,0.006165118
771,-0.000369856,0.000658961,-7.55E-05,7.56E-05,0.000641332,0.000709985,0.001914911,0.001932071,0.001588781,0.002930501,0.001834681,0.002070577,0.002781977,0.002599285,0.006729807,0.001835929,0.003630601,0.009033619,0.010408889,0.004729554,0.007015728
772,8.57E-05,-0.00012791,1.88E-05,0.00064898,0.000614787,0.001111852,0.001428716,0.002079992,0.002321877,0.002410917,0.002650407,0.003241314,0.003368785,0.003322195,0.005570091,0.003128872,0.003896178,0.013044582,0.009528275,0.003989486,0.006356068
773,-0.000205848,-0.000156892,-0.000909767,-0.000247348,-0.000838103,0.000788166,0.00151869,0.001124673,0.001103314,0.001845053,0.002095,0.002332052,0.002911972,0.002383586,0.005812485,0.001946606,0.003000585,0.009513193,0.005532939,0.002193386,0.005198737
774,0.000624326,0.000223091,-0.000868899,-0.000308399,-0.000139399,0.000708481,0.001722161,0.001480064,0.000533812,0.002272172,0.001990682,0.003313249,0.003537631,0.002982757,0.006182343,0.00315007,0.003481315,0.00820493,0.012254032,0.008249091,0.006299596
775,-0.000803895,0.000266397,-0.000997328,1.31E-05,0.000145607,0.000883195,0.00175548,0.00092239,0.001440144,0.003319717,0.002133108,0.002699738,0.003527348,0.001948036,0.007040537,0.003009005,0.004169053,0.010809592,0.00730555,0.010701488,0.005904054
776,-0.000610686,-0.000131584,-0.001358801,0.000226872,-0.001142449,0.001680113,0.001202358,0.000749709,0.001148109,0.001479986,0.001298827,0.001512352,0.00300155,0.002013437,0.005599957,0.002069328,0.003480715,0.006254818,0.005268481,0.005469575,0.00518349
777,-0.000911523,0.000475112,-0.001149161,-0.000194826,0.00012919,0.000526866,0.001156493,0.001066075,0.001812767,0.003037496,0.00187196,0.00331677,0.002630978,0.00345564,0.006402354,0.001927937,0.003906417,0.009639634,0.006149312,0.002208424,0.006148341
778,-0.000537216,0.000352814,-0.000430684,-0.000216094,-0.000174902,0.000234228,0.001626402,0.001075676,0.001483883,0.002419845,0.002205172,0.00272576,0.003030066,0.003259727,0.006145479,0.001321104,0.00446603,0.007042642,-0.001676552,0.007631445,0.006012309
779,-9.01E-06,7.69E-05,-0.001793915,-1.11E-05,-9.99E-05,0.000996977,0.000955466,0.001333879,0.000809846,0.002587645,0.0019976,0.001809804,0.002996493,0.003200579,0.006679122,0.003092736,0.003850942,0.00826785,-1.73E-05,-0.00054523,0.005871937
780,-2.76E-05,-0.000683628,-0.001087143,0.000284943,3.95E-05,0.001079335,0.00082424,0.000495066,-0.000294586,0.001967513,0.001729697,0.002454025,0.002430492,0.003520929,0.006152542,0.002120804,0.003315492,0.009647151,0.003923761,0.004532648,0.005144616
781,0.000501986,-2.85E-05,-0.000918756,-0.000584267,-0.000198448,0.000929602,0.001671018,0.002276674,0.000371648,0.002533197,0.002715315,0.002704036,0.002866447,0.003113724,0.005855722,0.002221017,0.003842063,0.006255527,0.011173214,0.003190905,0.00610098
782,-0.000765601,-0.000992575,-0.001792265,-0.000834486,-0.000938594,-6.98E-05,-0.00015741,0.000504863,0.00055421,0.002423567,0.001608371,0.002613582,0.002369166,0.001691599,0.006514123,0.001589872,0.003815791,0.005263817,0.002397069,0.004238397,0.005261302
783,-2.36E-05,-0.000291637,-0.000935288,-0.001233164,-0.000967574,0.000244251,0.000672365,0.001235455,0.001201527,0.001648229,0.002506874,0.00222877,0.003544495,0.00340591,0.007393247,0.002162895,0.003716646,0.013272635,0.003202014,0.005655551,0.005217076
784,0.000616394,0.000668813,-0.001011119,0.000211126,0.000284321,0.001317833,0.00147074,0.001752777,0.002315058,0.002659861,0.00269406,0.002792503,0.002765956,0.003539562,0.008855782,0.003080822,0.003394013,0.006992868,0.004030426,0.006164226,0.006493653
