Wavelength (nm),H2O,prot2uM,mef_1,mef_1-2,mef_2,mef_2-2,mef_3,mef_3-2,mef_4,mef_4-2,mef_5,mef_5-2,mef_6,mef_6-2,mef_7,mef_7-2,mef_8,mef_8-2,mef_9,mef_9-2,mef_10,mef_10-2,mef_12,mef_12-2,mef_14,mef_14-2,mef_16,mef_16,mef_18,mef_18-2,mef_20,mef_20-2,mef_24,mef_24,mef_28,mef_28-2,mef_32,mef_32-2,mef_40,mef_40-2
426,-0.000731232,-0.000976459,0.008259222,0.004345845,-0.000467611,0.00571708,-0.000198448,0.003596563,-0.000788392,0.001526925,4.27E-05,0.004962524,-2.82E-05,0.00708637,0.009527905,0.002692497,0.005232114,0.009296043,0.001008315,9.45E-05,0.008008577,0.003516753,0.001239349,0.003626085,0.004759938,0.010581236,0.00148248,0.00148248,0.001832835,0.005330479,0.001854204,0.00577442,0.002135788,0.002135788,0.002348501,0.004892646,0.006746186,0.004739577,0.002947519,0.003962134
427,-0.000543421,-0.000433374,0.007636767,0.003074279,-0.000463577,0.005555435,-0.000325937,0.003708134,-0.000215473,0.001857921,5.17E-05,0.005100376,-0.000173505,0.006873191,0.009259179,0.000978115,0.004784147,0.009264864,0.000706588,0.000381131,0.008156051,0.004420917,0.001414172,0.003217895,0.004888693,0.011330958,0.001620972,0.001620972,0.001618218,0.004105025,0.001390826,0.006209677,0.002029379,0.002029379,0.002377313,0.006199463,0.006207261,0.006533647,0.003140866,0.003714505
428,-0.001128197,-0.000856136,0.006524765,0.004263622,-0.000235705,0.005556405,-0.000515911,0.003616192,-0.000710454,0.001450195,4.13E-05,0.004844453,-2.38E-05,0.007032539,0.008662119,0.005869523,0.004109756,0.008927674,-0.000117351,0.000543142,0.008751675,0.003966523,0.001553916,0.004809431,0.00500353,0.011273358,0.00150552,0.00150552,0.001800108,0.003909447,0.001614243,0.00636366,0.00174342,0.00174342,0.001969229,0.004861547,0.007142602,0.004680516,0.002487217,0.004108344
429,-0.000667448,-0.000620044,0.00689402,0.00404234,-0.000190117,0.006231131,-7.20E-06,0.003388847,0.000166789,0.001921723,-0.000118542,0.005054883,-9.84E-05,0.007604389,0.009062164,0.001790855,0.005190223,0.010200354,0.000743589,0.000496906,0.009278589,0.004803542,0.001578077,0.007659477,0.004962027,0.012466753,0.001590183,0.001590183,0.002212821,0.004354185,0.001696718,0.006871928,0.002261061,0.002261061,0.002383221,0.006146214,0.004841731,0.007034907,0.003161152,0.004522002
430,-0.000731491,-0.000522841,0.007361389,0.004951737,-7.86E-05,0.005367798,-0.000212575,0.003850132,-0.000297276,0.002121923,-0.000452924,0.005154465,-0.000219872,0.007189682,0.009660014,0.001729724,0.005111744,0.009270814,0.000351259,0.000809042,0.008428001,0.003758369,0.001678372,0.005965329,0.005162691,0.011901903,0.001695861,0.001695861,0.002115524,0.003163942,0.001718548,0.005449417,0.002956719,0.002956719,0.002475997,0.005940976,0.006881685,0.005942157,0.002635614,0.004527861
431,-0.000734643,-0.001215972,0.006788648,0.004010752,-0.000899434,0.005135343,-0.000690192,0.002382128,-0.000550918,0.001651477,-0.000671946,0.004738871,-0.00035051,0.006930973,0.008329697,0.001681724,0.00445515,0.009384488,3.92E-05,0.000209157,0.007754361,0.003017007,0.001171625,0.002991098,0.004917256,0.010916688,0.000891988,0.000891988,0.001815679,0.005619231,0.001782589,0.006165775,0.001867982,0.001867982,0.002221017,0.004567805,0.005928432,0.007643827,0.002312846,0.004161265
432,-0.00042996,-0.000563638,0.007390193,0.003736071,-6.56E-05,0.006256919,0.000412974,0.003919268,4.42E-05,0.002617254,-1.64E-05,0.005578639,0.000250389,0.006889181,0.009564712,0.004637892,0.005227058,0.00988913,0.000672442,0.000641151,0.007708142,0.00471927,0.001721927,0.004865473,0.00534243,0.010435297,0.001861587,0.001861587,0.001749242,0.006578428,0.002611863,0.008000931,0.0026284,0.0026284,0.002849276,0.006684274,0.00462086,0.004065621,0.003012967,0.004502882
433,-0.001032709,-0.000923612,0.00823809,0.004022431,-0.000385995,0.005955331,-0.00016067,0.003413502,-0.000407564,0.002158238,-0.000435856,0.004993762,-0.000123303,0.0072991,0.008160377,0.002014373,0.006141594,0.008975239,0.00027984,3.79E-05,0.007672914,-0.000164345,0.001384204,0.003973524,0.005008715,0.011412165,0.001066205,0.001066205,0.001772998,0.006475129,0.001409628,0.006467483,0.002279224,0.002279224,0.002248545,0.005495187,0.004791816,0.006085859,0.002386397,0.004278968
434,-0.000733093,-0.000429702,0.006922688,0.004843589,-0.000116109,0.005989475,-0.000312435,0.003603767,-0.000510999,0.002232725,-0.000144937,0.005465669,-0.000606654,0.007519731,0.00876092,0.002135345,0.004961477,0.009339813,0.00010788,0.000213405,0.008497869,0.005136915,0.001322143,0.00411527,0.005223442,0.011219405,0.000971836,0.000971836,0.001935009,0.004993605,0.001904641,0.008200102,0.002151058,0.002151058,0.002041733,0.005398724,0.005637902,0.006459075,0.002412114,0.004123763
435,-0.001075007,-0.001734309,0.005674119,0.003150827,-0.000817796,0.004932415,-0.00116904,0.002970194,-0.001590005,0.001691183,-0.00161136,0.004497886,-0.001579379,0.006751313,0.008225981,0.002043501,0.004206743,0.008493144,-0.0006187,-0.000517566,0.006835901,0.004038917,0.000471095,0.004326732,0.004791659,0.011439884,0.000547963,0.000547963,0.00101558,0.004066692,0.001324636,0.006808658,0.00159816,0.00159816,0.001324818,0.003959653,0.006070344,0.006303851,0.001957917,0.003095891
436,-0.001005385,-0.000801673,0.007948489,0.003985594,-0.000383668,0.005681803,-0.000147059,0.004035599,-0.00057646,0.001877342,-0.00078219,0.004906076,-0.000451269,0.007299758,0.009012476,0.001450585,0.004044665,0.008146345,-0.000198862,0.000203615,0.007622514,0.002898395,0.000780179,0.005832345,0.00563958,0.011195976,0.001174194,0.001174194,0.001446325,0.006244997,0.001428353,0.006755624,0.002097211,0.002097211,0.001867644,0.005052369,0.005649467,0.006731516,0.002692914,0.004293346
437,-0.00082472,-0.00135395,0.0071,0.003157006,-0.00054492,0.005703074,-0.000411651,0.003547339,-0.000855723,0.002086391,-0.001034,0.00459373,-0.000589799,0.006345666,0.009225358,0.004760723,0.005781293,0.008734877,-0.000301467,-0.000215473,0.007187103,0.001929809,9.46E-05,0.0048955,0.004461715,0.011189788,0.000749761,0.000749761,0.001019731,0.004871939,0.000903713,0.007520653,0.001323052,0.001323052,0.001559553,0.004976297,0.006087171,0.005333047,0.002238293,0.003856766
438,-0.000642945,-0.000645685,0.007698709,0.00368187,-0.000482143,0.005785307,-0.000166932,0.00393946,-0.000619423,0.002756681,-0.000503449,0.005176418,-0.000330179,0.007274882,0.009772359,0.003694219,0.005237407,0.009063724,-7.06E-05,0.000183337,0.008471578,0.003417467,0.001297555,0.004663455,0.005007301,0.011502663,0.001252693,0.001252693,0.001460636,0.005268429,0.001187484,0.005159626,0.001858623,0.001858623,0.002096041,0.005476417,0.004195346,0.00665854,0.002680255,0.004896888
439,-0.000598692,-0.000588869,0.006416199,0.002547726,-0.00111663,0.005547018,-0.00071583,0.003561667,-0.000921442,0.002465739,-0.000458974,0.004696294,-0.000581113,0.007239453,0.009173113,0.004036879,0.004564875,0.009506102,0.000212524,0.000275618,0.006907223,0.003662369,0.000595397,0.004150132,0.005372568,0.011243233,0.00080689,0.00080689,0.001263259,0.005069654,0.001809752,0.007623542,0.001936257,0.001936257,0.002117631,0.005487585,0.005892745,0.004403449,0.002935739,0.004450076
440,-0.00096587,-0.001045156,0.006597587,0.003358324,-0.000120301,0.006152594,-0.00055309,0.003974804,-0.000790252,0.002170673,-0.000624128,0.005120963,-0.000747719,0.007086343,0.008209968,0.002713908,0.002887033,0.008324023,0.000368695,0.00013613,0.007890677,0.003074331,0.001024895,0.002635614,0.004919638,0.011188911,0.001120884,0.001120884,0.000882858,0.004391943,0.001457259,0.006292768,0.001774661,0.001774661,0.002044698,0.00613398,0.004792523,0.005185298,0.002683381,0.004567857
441,-0.001079603,-0.000567464,0.00745813,0.002909157,-0.000531786,0.00583977,-0.000923561,0.003589098,-0.000711075,0.00238598,-0.000955538,0.004647364,-0.000518704,0.007661269,0.009242863,0.002376324,0.004413935,0.009851977,0.000248628,-0.000256558,0.00655425,0.001883997,0.00064224,0.004988945,0.004997429,0.011000365,0.001241633,0.001241633,0.00187521,0.005988503,0.001302514,0.006126707,0.001837462,0.001837462,0.002266031,0.006163806,0.006704385,0.005137701,0.002285027,0.00469878
442,-0.000769374,-0.000727924,0.007261773,0.004211055,-0.000391426,0.005805428,-0.000685747,0.003910962,-0.000498743,0.002894721,-0.001109246,0.005080576,-0.000543214,0.0074373,0.00895106,0.002083139,0.003758839,0.009661628,6.48E-05,-0.00024921,0.007999059,0.002147624,0.001143256,0.003882152,0.004775458,0.010745772,0.001501442,0.001501442,0.001374362,0.00655948,0.001809284,0.005720673,0.002033202,0.002033202,0.002109255,0.004160768,0.005804746,0.005282473,0.002793883,0.004743163
443,-0.000607274,-0.000639895,0.006726074,0.004293163,-0.000518342,0.006142932,-0.000203054,0.004097134,-0.000126357,0.003072506,-7.93E-05,0.00512814,-0.000197569,0.00729323,0.008723177,0.003701947,0.004263649,0.008900882,-8.36E-05,0.000337063,0.007943375,0.005639974,0.001167316,0.004433496,0.004755856,0.011284437,0.001459259,0.001459259,0.001564983,0.00326849,0.001702098,0.00790441,0.001929913,0.001929913,0.002811366,0.005468186,0.006910905,0.005484753,0.002536113,0.004996983
444,-0.001038338,-0.000923199,0.007050587,0.00272055,-0.000421736,0.006025091,-0.000223701,0.004133798,-0.000630849,0.002326952,-0.000180543,0.004961661,-0.00039753,0.007232451,0.009006926,0.002458866,0.00458494,0.008877208,0.000381442,0.000147316,0.006209756,0.002454076,0.000946697,0.005662527,0.004947286,0.01167635,0.001009067,0.001009067,0.001303812,0.006107647,0.001480376,0.006744687,0.00217252,0.00217252,0.002347772,0.004046834,0.004593652,0.004957235,0.002778956,0.004617511
445,-0.001707185,-0.001274978,0.006417959,0.002370728,-0.000766635,0.005047393,-0.000581579,0.003550445,-0.00105879,0.002337206,-0.000938956,0.005122116,-0.000778314,0.006946229,0.008398731,0.002839244,0.003895186,0.008562759,-0.000521961,-0.00026049,0.004975538,0.003986429,0.000836845,0.004710032,0.004866677,0.011093778,0.000708559,0.000708559,0.001325674,0.003044378,0.00137205,0.006921058,0.001376647,0.001376647,0.001745265,0.006232024,0.007344591,0.004182435,0.002077859,0.004295987
446,-0.000825392,-0.0008612,0.006766273,0.002988387,-0.00048809,0.005984881,-0.000324592,0.003804901,-0.000862233,0.002617332,-0.00050831,0.005261328,-0.000136501,0.0074876,0.007713385,0.002623139,0.006037638,0.009436653,0.000153635,0.000405538,0.006358957,0.003580041,0.001586053,0.005099538,0.005122247,0.011310846,0.001604135,0.001604135,0.002063112,0.006656411,0.002081813,0.007805962,0.00214445,0.00214445,0.002212769,0.004336406,0.005153837,0.006367941,0.002555486,0.004556504
447,-0.001157475,-0.001292838,0.006573251,0.002322553,-0.000588403,0.005103781,-0.000477747,0.004324092,-0.000714848,0.002438926,-0.000901449,0.004968102,-0.000616735,0.007416972,0.008429347,0.002265927,0.003511795,0.00856561,0.000239848,-0.000509241,0.006244603,0.002062462,0.00098582,0.00377978,0.005164027,0.009150667,0.001181774,0.001181774,0.001742225,0.003833679,0.001427885,0.00795479,0.001593119,0.001593119,0.001997313,0.004714926,0.005656285,0.002641969,0.002285131,0.004721703
448,-0.001054814,-0.001054297,0.00668969,0.002728131,-0.000779296,0.006003306,-0.000327593,0.004272145,-0.000527546,0.002458164,-0.000302553,0.00527553,-0.000590213,0.007220186,0.008814886,0.002829343,0.004533956,0.009800795,0.000354161,0.000409424,0.007030171,0.003511455,0.001260455,0.00360549,0.004889139,0.011033474,0.001145877,0.001145877,0.001556747,0.003919582,0.001406459,0.005467032,0.001923361,0.001923361,0.002045348,0.003585131,0.005927487,0.007851533,0.002234833,0.005049332
449,-0.000211178,-0.000351855,0.006383834,0.003216748,-0.000473817,0.006606024,-0.000846009,0.004544393,-0.000549108,0.002704114,-0.000430632,0.005394636,-0.000153477,0.007682531,0.009772518,0.002857458,0.004820084,0.009313339,0.001013271,0.000288932,0.005765055,0.004473588,0.000936269,0.004267204,0.005368689,0.011151779,0.000954947,0.000954947,0.001557241,0.003725731,0.001486584,0.006615643,0.002203819,0.002203819,0.00245871,0.00572445,0.006043071,0.006367941,0.002570406,0.004940505
450,-0.000313883,-0.000144213,0.006559164,0.003608831,-0.000863525,0.006356068,-0.000615443,0.004575156,-0.000515601,0.003050008,-0.000119318,0.005584434,-0.000285842,0.007652653,0.008171402,0.001139986,0.007208948,0.009149399,0.00032955,0.000337348,0.005235782,0.003799287,0.001223384,0.003380838,0.005473953,0.0119267,0.00165644,0.00165644,0.001841024,0.004662513,0.001741497,0.007683084,0.002165314,0.002165314,0.002373565,0.006117256,0.006271258,0.006348161,0.002621473,0.004864165
451,-0.00048778,-0.000281238,0.006114684,0.002782368,-0.000677115,0.005682826,-0.000823893,0.00408987,-0.000517463,0.002802742,-0.000758676,0.005226901,-0.000356976,0.007167628,0.008833827,0.003292564,0.005299191,0.009629549,8.36E-05,8.54E-06,0.005223757,0.00270638,0.000924802,0.004074583,0.005329248,0.010269925,0.001533185,0.001533185,0.001779496,0.004088876,0.001510689,0.006419851,0.001554929,0.001554929,0.001938442,0.005651906,0.004372803,0.006159211,0.002652517,0.004620285
452,-0.001068448,-0.001237707,0.005642832,0.002015804,-0.000877579,0.005330479,-0.001233267,0.003821771,-0.001104236,0.002083529,-0.000961375,0.004757583,-0.001025271,0.006568494,0.008432566,0.000767965,0.004276772,0.007757787,0.000115182,-0.000270786,0.005410047,0.005413585,0.000160393,0.004477825,0.004949957,0.010680635,0.000742059,0.000742059,0.000978815,0.004391315,0.000949317,0.005083064,0.001114318,0.001114318,0.001914859,0.004215551,0.004680777,0.004192315,0.002129024,0.004719296
453,-0.001035756,-0.000354855,0.00655856,0.003830467,-0.001245553,0.005502789,-0.000631055,0.003932407,-0.000958741,0.00235316,-0.001003888,0.005059702,-0.00075511,0.006870667,0.007393616,0.002896909,0.002360785,0.008766969,-5.04E-05,-0.00037715,0.006563606,0.002102362,0.000158995,0.002724822,0.005247153,0.009891195,0.000773125,0.000773125,0.001312588,0.004218479,0.001016696,0.008121551,0.001625285,0.001625285,0.001899311,0.0022595,0.004008479,0.004479211,0.00220616,0.004604927
454,-0.00020621,-0.000245226,0.006267949,0.002833799,-0.000794955,0.005727519,-0.000450338,0.003875388,-0.000972895,0.002881691,-0.000518652,0.005512227,-0.000841979,0.006528838,0.00891795,0.00438653,0.00504687,0.00852271,-5.80E-05,0.000127481,0.005517182,0.002841876,0.001152106,0.00419519,0.005156299,0.010312574,0.00104228,0.00104228,0.001327466,0.004727434,0.001600732,0.006526893,0.001568724,0.001568724,0.002118983,0.005209138,0.005102445,0.006072077,0.001928379,0.005002561
455,-0.00067086,-0.000602259,0.006104681,0.001745889,-0.000977182,0.00528229,-0.000712212,0.003767612,-0.000842702,0.00242388,-0.000952594,0.00490105,-0.000559398,0.006610045,0.008175992,0.001014957,0.003659654,0.007566879,-0.000173298,-0.000223028,0.005040375,0.002254296,0.000545967,0.002029873,0.004941185,0.010974771,0.000556853,0.000556853,0.001332607,0.004499272,0.001197426,0.007218685,0.001346759,0.001346759,0.001665145,0.005369134,0.005441501,0.004391028,0.002026909,0.004582115
456,-0.000685385,-0.001082805,0.005327885,0.003203161,-0.001204872,0.005278438,-0.001155203,0.003390882,-0.000721877,0.002170465,-0.000893957,0.005095871,-0.000598744,0.006746396,0.007083528,0.002006311,0.002352457,0.007961513,3.86E-05,-0.000288067,0.003986247,0.002431246,0.000607062,0.00302454,0.004763707,0.010322674,0.000521786,0.000521786,0.001120131,0.001998874,0.000703166,0.007084581,0.001685492,0.001685492,0.001515962,0.004482455,0.005422314,0.003130619,0.002160085,0.004831444
457,-0.000540266,-0.00061446,0.006348057,0.003085124,-0.000517773,0.005529321,-0.000423185,0.003879175,-0.000437253,0.002922787,-0.000184683,0.005319185,-0.00039934,0.006881291,0.008101877,0.003092476,0.002458216,0.008286292,0.000661631,0.0004762,0.006340518,0.002390145,0.00110783,0.003283748,0.005372541,0.010408252,0.001518326,0.001518326,0.0021284,0.003637205,0.001542797,0.008141122,0.001583428,0.001583428,0.002240895,0.004565713,0.006542319,0.006805871,0.002304597,0.004735809
458,-0.000515963,-0.000857532,0.006174229,0.002969126,-0.000619889,0.005656626,-0.000924904,0.00392175,-0.000645168,0.002567073,-0.000644083,0.004795925,-0.00077511,0.006688296,0.007324294,0.002278912,0.004435065,0.009196908,0.000134783,0.000149103,0.005792574,0.002297753,0.001036026,0.002891515,0.005490573,0.010558903,0.001488714,0.001488714,0.001796339,0.005297855,0.001396928,0.008576619,0.001840218,0.001840218,0.001920293,0.005234918,0.005748582,0.004757949,0.002184826,0.004918905
459,-0.000220441,-0.000310831,0.006554697,0.003805893,5.43E-05,0.005781293,-0.000412995,0.004524068,-0.000357028,0.002917862,-0.00061353,0.005056507,-0.000178835,0.007154917,0.007758182,0.003286487,0.004320275,0.009029047,0.000902935,0.000175905,0.004372175,0.003978488,0.001387657,0.002126267,0.005228656,0.010717461,0.00113643,0.00113643,0.00176008,0.00423709,0.001478999,0.005844204,0.00199154,0.00199154,0.002482011,0.006081317,0.004891626,0.005539913,0.0020267,0.005157163
460,-0.001017007,-0.000934719,0.00635507,0.002824653,-0.000568653,0.005194048,-0.000984001,0.004136281,-0.000836346,0.002679708,-0.000770097,0.005077538,-0.000610841,0.006283786,0.007783824,0.001556903,0.00378798,0.008586547,0.000253549,6.48E-05,0.004473981,0.003223398,0.000673816,0.004283726,0.004862567,0.010110869,0.000952093,0.000952093,0.001499987,0.003806416,0.001180658,0.008078932,0.000746934,0.000746934,0.001646228,0.005707585,0.004919088,0.004903616,0.002748554,0.004594384
461,-0.00100678,-0.001081876,0.004843144,0.001632301,-0.000708232,0.004659688,-0.001437912,0.003588942,-0.001328969,0.002170023,-0.000869467,0.004901652,-0.000635605,0.005934021,0.006037375,0.001964002,0.003607891,0.007934886,-0.000579252,-0.000232446,0.006235674,0.001464454,0.000519998,0.001966862,0.004479525,0.010776102,0.000471199,0.000471199,0.001010961,0.0024679,0.00125194,0.007346592,0.001332244,0.001332244,0.00128299,0.005043439,0.00609951,0.004867934,0.002224269,0.004429024
462,-0.000815367,-0.00074927,0.005392513,0.001868242,-0.00083521,0.005259337,-0.000791699,0.00368221,-0.000520979,0.002687678,-0.000343888,0.004836653,-0.000495278,0.006490185,0.007370183,0.0025665,0.003786465,0.00792674,7.60E-05,0.000380069,0.005418749,0.002078068,0.000670731,0.003529958,0.00523311,0.009424457,0.000957178,0.000957178,0.001839828,0.003667486,0.001247215,0.00778082,0.001425651,0.001425651,0.001686687,0.004681274,0.005927645,0.00491558,0.00279628,0.004315281
463,-0.0006782,-0.000475989,0.006619796,0.002597436,-0.000369029,0.005709316,-0.000772061,0.00416346,-0.000844304,0.00248753,-0.000221062,0.005275477,-0.000180543,0.006233206,0.00774606,0.000612765,0.005092964,0.00823991,0.000250079,0.000372322,0.005489917,0.002452697,0.001364883,0.004651917,0.005041711,0.010533283,0.001262532,0.001262532,0.001673148,0.003570019,0.001719614,0.007065978,0.001764836,0.001764836,0.002020121,0.003814981,0.005448264,0.004564117,0.002597827,0.004841391
