Wavelength (nm),H2O,prot_20uM,vel_1-1,vel_1-2,vel_1-3,vel_2-1,vel_2-2,vel_2-3,vel_3-1,vel_3-2,vel_3-3,vel_4-1,vel_4-2,vel_4-3,vel_5-1,vel_5-2,vel_5-3,vel_6-1,vel_6-2,vel_6-3,vel_7-1,vel_7-2,vel_7-3,vel_8-1,vel_8-2,vel_8-3,vel_9-1,vel_9-2,vel_9-3,vel_10-1,vel_10-2,vel_10-3,vel_12-1,vel_12-2,vel_12-3,vel_14-1,vel_14-2,vel_14-3,vel_16-1,vel_16-2,vel_16-3,vel_18-1,vel_18-2,vel_18-3,vel_20-1,vel_20-2,vel_20-3,vel_24-1,vel_24-2,vel_24-3,vel_28-1,vel_28-2,vel_28-3,vel_32-1,vel_32-2,vel_32-3,vel_36-1,vel_36-2,vel_36-3,vel_40-1,vel_40-2,vel_40-3
321,-0.000229341,0.002546086,0.003856923,0.005092231,0.003163786,0.007039537,0.006730306,0.006698338,0.008108127,0.008807278,0.008751834,0.010019971,0.010776632,0.010041906,0.014682326,0.013990716,0.014309978,0.014887239,0.015543414,0.014208622,0.016349548,0.016174736,0.016994748,0.01808526,0.017196715,0.01975194,0.019933376,0.020590549,0.022183411,0.02380475,0.022748025,0.022143858,0.028237104,0.027964558,0.02649501,0.031482283,0.031717278,0.032499377,0.035736516,0.035281211,0.03427314,0.039963637,0.038837068,0.038425758,0.04314537,0.042291805,0.043707062,0.051034126,0.052246895,0.050845888,0.060309187,0.058170196,0.058509175,0.066166751,0.066203348,0.067642882,0.075327992,0.076393358,0.075521268,0.082856625,0.083083652,0.084155917
322,0.000231819,0.002915255,0.004177704,0.004523388,0.004799144,0.007323083,0.007057454,0.006538561,0.008461786,0.007071635,0.008835861,0.011336804,0.009394725,0.010055099,0.013250777,0.013672277,0.014568677,0.012578015,0.013820806,0.013273275,0.015474174,0.015557635,0.014678712,0.015378795,0.016657772,0.016740141,0.019114023,0.019141452,0.018901564,0.021416938,0.019649578,0.019850805,0.024683835,0.024690932,0.02515918,0.027498377,0.02924235,0.02792972,0.030829109,0.032230306,0.030062079,0.033638664,0.033029668,0.034676582,0.036933746,0.036661658,0.03694031,0.044880711,0.044591755,0.045194216,0.049235888,0.049900085,0.050016481,0.055830456,0.055105995,0.057879128,0.063362859,0.063483223,0.062236771,0.068923719,0.070277847,0.07120274
323,0.000112075,0.003039685,0.004797495,0.004734343,0.003371081,0.005348378,0.004756824,0.005268586,0.007327979,0.007551838,0.006764616,0.008501037,0.008719559,0.009877478,0.011412218,0.012554087,0.012488545,0.011918824,0.011440442,0.011184263,0.014386338,0.012413369,0.013586855,0.014389844,0.014609449,0.015928773,0.016840018,0.016042752,0.015811333,0.016491063,0.018767588,0.018008731,0.020969465,0.020894356,0.021071704,0.023046849,0.024574166,0.024877265,0.025958316,0.026163945,0.026173431,0.028259177,0.027968286,0.028737238,0.031564035,0.031301662,0.031660307,0.037635043,0.037365817,0.037172951,0.041481834,0.041284196,0.040430132,0.047889084,0.045723535,0.047381688,0.052068811,0.052677676,0.052736979,0.059121482,0.057864845,0.059475005
324,0.000326623,0.002447126,0.004214009,0.004046651,0.006086357,0.006553093,0.006253059,0.005856483,0.006979241,0.007034538,0.007011992,0.009137449,0.008548581,0.008963533,0.013531118,0.012959709,0.014167113,0.010298022,0.011915445,0.012157441,0.01229693,0.011919383,0.012762609,0.013304236,0.01360037,0.014539018,0.014417673,0.01672825,0.014608726,0.016819164,0.016676843,0.016474472,0.019539224,0.019583119,0.018091656,0.021994933,0.020947134,0.02094488,0.023896009,0.024512893,0.021960026,0.025552016,0.026323849,0.026107725,0.028119575,0.027710587,0.027142575,0.033167113,0.031437978,0.032522783,0.035614919,0.037221428,0.036169454,0.042605046,0.041727692,0.041540824,0.045016818,0.045896675,0.044042781,0.050906975,0.05052508,0.052342139
325,-0.000205331,0.001820695,0.004162702,0.00252864,0.003299163,0.004367338,0.005583018,0.004694698,0.006336814,0.006672813,0.006870561,0.007548124,0.006864249,0.008075609,0.010338209,0.011487246,0.011493307,0.009644636,0.009727248,0.010004634,0.011131516,0.009955393,0.011282444,0.011570662,0.011568961,0.012028855,0.011804911,0.012995448,0.01235978,0.013826871,0.01452799,0.013947009,0.016629342,0.017091399,0.015917011,0.017792175,0.018350998,0.019327153,0.020261947,0.020512167,0.020331169,0.022208666,0.022097742,0.022974901,0.023232071,0.023490377,0.023817111,0.026581496,0.028475793,0.028555654,0.030329727,0.029604729,0.030012565,0.034733333,0.034044791,0.033615142,0.037974887,0.039697986,0.037036851,0.041282918,0.043090478,0.042531468
326,-0.000698566,0.002448479,0.002394362,0.003097768,0.003583304,0.005099223,0.004109024,0.003904354,0.005142495,0.006132168,0.005894319,0.007571778,0.0069648,0.006930053,0.009332646,0.011495487,0.010520632,0.010023839,0.009786312,0.008376695,0.010760366,0.009070913,0.010818456,0.009825604,0.010754078,0.012403222,0.010524982,0.010931872,0.011700655,0.013717266,0.012762102,0.012365613,0.01682624,0.017099125,0.014578555,0.016912008,0.018322429,0.017251013,0.020110901,0.018515587,0.01880724,0.020022307,0.019583849,0.019943729,0.021906743,0.020695766,0.021843774,0.024265366,0.02498753,0.025069604,0.027200473,0.027335312,0.027110722,0.029975535,0.031186946,0.030617788,0.033497099,0.034945544,0.033877965,0.037420496,0.038049873,0.037303813
327,0.000980346,0.003370742,0.004915397,0.004726623,0.005217574,0.00608053,0.007010493,0.005907282,0.008071469,0.007669515,0.008939115,0.00910036,0.008257798,0.008980392,0.011671697,0.011522147,0.011428775,0.011109287,0.010996303,0.010272469,0.009827008,0.0108356,0.011870776,0.010833822,0.013171921,0.011933272,0.0125296,0.012647835,0.013380286,0.014132801,0.0155322,0.014210174,0.015819522,0.014923218,0.014704257,0.017522547,0.018228421,0.016858801,0.018524528,0.018623844,0.017438708,0.019724661,0.020370748,0.021007039,0.020519821,0.022435287,0.020599451,0.024888614,0.024904734,0.024202932,0.025812777,0.026788577,0.025408836,0.027615629,0.0289394,0.028996458,0.032112025,0.032381833,0.031382322,0.033473417,0.034401115,0.03358474
328,-1.07E-05,0.001787216,0.003127934,0.003302789,0.00425429,0.005088537,0.004848615,0.005208116,0.005672598,0.005707873,0.005562488,0.008408734,0.007896292,0.007983608,0.011023597,0.010096058,0.010520526,0.008595366,0.009429616,0.009389408,0.010420634,0.009876127,0.010032793,0.011764908,0.012071624,0.010386935,0.011352561,0.011661964,0.01152034,0.012531812,0.012240719,0.012529894,0.014284804,0.014810228,0.014316853,0.016770517,0.016660435,0.016002061,0.017013539,0.017221466,0.015776865,0.019193802,0.017517695,0.017972631,0.019149326,0.01846656,0.01892625,0.021691581,0.022027422,0.02043266,0.024052234,0.023292782,0.023141526,0.024995839,0.026659714,0.024882665,0.028380334,0.029057041,0.02761698,0.030031787,0.031156298,0.030724436
329,0.000338358,0.002560719,0.002272433,0.004096428,0.003996697,0.003452247,0.004430776,0.003234534,0.006230921,0.005500168,0.005940346,0.006843264,0.006706672,0.006995209,0.009838552,0.009216263,0.008721275,0.007582315,0.007765535,0.007114261,0.008784059,0.009111225,0.008761686,0.010551902,0.01048499,0.009326299,0.010817527,0.010034647,0.011067993,0.011728792,0.012041976,0.011774989,0.012810276,0.01251913,0.012945494,0.014373254,0.013725601,0.014411893,0.017059574,0.016269563,0.015515835,0.015983824,0.017287403,0.017155835,0.017986823,0.01749821,0.016134247,0.020098429,0.019821757,0.01973528,0.019798674,0.021348521,0.020567153,0.021653702,0.022737442,0.022241442,0.025273934,0.024631448,0.026128866,0.028393794,0.028993636,0.027449679
330,-0.000867969,0.001906642,0.003861963,0.004270419,0.002701353,0.004388675,0.005572189,0.004218453,0.005014999,0.004936211,0.00639823,0.007772281,0.005886473,0.007353649,0.007615375,0.008791297,0.010211299,0.006477546,0.008201473,0.007900219,0.009102607,0.007064953,0.008704135,0.00927018,0.008810897,0.008732817,0.009432605,0.010807787,0.008932456,0.011354235,0.011287997,0.011981167,0.013389043,0.011771531,0.013041674,0.014147884,0.012740243,0.012671768,0.015773214,0.015173704,0.012973257,0.016305953,0.015595681,0.015101977,0.016023064,0.015624822,0.016049171,0.017752642,0.017953422,0.017521037,0.019328749,0.020908508,0.019426165,0.022346653,0.022488389,0.021630822,0.021421261,0.023209186,0.024215905,0.024056857,0.023318784,0.025837749
331,-0.001227743,0.002521949,0.003083664,0.003626163,0.004705244,0.004666962,0.005804536,0.00454264,0.004601526,0.006523057,0.00588768,0.007075819,0.006785756,0.006508158,0.009765238,0.010037217,0.009110273,0.006541242,0.008802153,0.008413115,0.007823199,0.00820981,0.008072444,0.009538145,0.010095687,0.008870021,0.01058564,0.01035658,0.009778052,0.010680555,0.011430741,0.010923775,0.012480792,0.011616417,0.010897735,0.013889436,0.012847362,0.014446173,0.015469855,0.015171587,0.014298902,0.014949285,0.014843549,0.014494748,0.017302891,0.0155454,0.014496326,0.016731506,0.01734411,0.016599892,0.018060865,0.017904082,0.018304339,0.020245375,0.019565787,0.02117992,0.021628862,0.022219619,0.021284629,0.024529764,0.023812981,0.024781499
332,0.000215606,0.002010342,0.002273838,0.00288732,0.003844282,0.003942777,0.005474844,0.004118301,0.003833418,0.004242893,0.004741566,0.005073138,0.006297837,0.007401673,0.008963796,0.007921019,0.009467421,0.008835386,0.007662059,0.006570964,0.008034866,0.0080148,0.008275448,0.007627625,0.009387424,0.008714383,0.010150906,0.008429742,0.008632464,0.0114351,0.009632117,0.010867158,0.011732461,0.010804576,0.013473331,0.014139166,0.012798199,0.013151483,0.013305837,0.013256275,0.011063744,0.014618953,0.013992026,0.015529517,0.014032262,0.015445955,0.014722358,0.016624501,0.016922208,0.016508674,0.017069267,0.017315364,0.015853187,0.01882327,0.018853521,0.01946309,0.020176141,0.020079831,0.021118879,0.021214984,0.021972524,0.021783184
333,-0.000529408,0.001883087,0.002882707,0.004179403,0.004195346,0.004630227,0.004402194,0.004859374,0.005085656,0.005228499,0.00515106,0.006301277,0.004709431,0.005995222,0.007942505,0.008897183,0.008699329,0.008822573,0.007424371,0.006992525,0.008341571,0.007940079,0.00740607,0.008365585,0.007920492,0.009366157,0.011972306,0.009275892,0.008298033,0.009552778,0.009795658,0.008911476,0.012055522,0.011574118,0.009645483,0.012793613,0.011776877,0.013348065,0.014296387,0.013680933,0.011240549,0.013656142,0.014779508,0.013480114,0.013600396,0.014121463,0.015759416,0.015480746,0.01526507,0.015030663,0.016766643,0.017017091,0.016049627,0.01848544,0.018292325,0.016424064,0.019054515,0.020146204,0.019902807,0.020065246,0.022017319,0.020582624
334,0.000486463,0.002782967,0.004410457,0.004839768,0.004063164,0.005248358,0.005035242,0.004503091,0.006060291,0.006047349,0.005134348,0.007233293,0.007474037,0.006306635,0.008362181,0.010300222,0.010108007,0.008250199,0.008160983,0.009425331,0.008306767,0.008437581,0.008583986,0.00835619,0.010292031,0.008918268,0.010499258,0.008534879,0.009628703,0.010693396,0.010544237,0.010604737,0.011019641,0.012682269,0.013119679,0.012196017,0.012416299,0.012974298,0.014242592,0.01375101,0.013191347,0.01406293,0.014388345,0.014714406,0.013316354,0.013957836,0.015809266,0.015499846,0.016376643,0.014877461,0.016099859,0.016422935,0.017520607,0.016850997,0.017712004,0.018549543,0.020562973,0.019682594,0.01881589,0.020331033,0.020611476,0.021458112
335,0.000107673,0.00378106,0.003734347,0.003422216,0.004246945,0.004324745,0.005106453,0.004181729,0.005580108,0.005536662,0.006936524,0.006459417,0.004866808,0.004375339,0.009423823,0.009449537,0.009227765,0.007308551,0.007191287,0.006585287,0.008243578,0.007818033,0.008442807,0.008269301,0.008490531,0.009124866,0.009850521,0.007948041,0.009989323,0.009514886,0.009873214,0.010983214,0.013483932,0.011081749,0.009696938,0.012802757,0.012524672,0.012438728,0.011785734,0.014344304,0.013117945,0.013401163,0.013388935,0.014539955,0.015705897,0.014059721,0.014048197,0.015400439,0.013857845,0.014916761,0.016179249,0.015436057,0.015135239,0.016439522,0.015950954,0.015635932,0.018681047,0.019073853,0.018795591,0.01907975,0.018578397,0.019830428
336,7.52E-05,0.001980722,0.003965504,0.002767493,0.00397551,0.005106845,0.004908695,0.003227831,0.004411425,0.004928566,0.006098801,0.007497766,0.006124056,0.005154623,0.007836008,0.008172247,0.00928171,0.005547543,0.006822332,0.007911212,0.007871908,0.008808547,0.008169503,0.007427189,0.008413563,0.009021462,0.007231082,0.008799591,0.008385642,0.009855313,0.010475391,0.011006684,0.010454124,0.010744737,0.011158925,0.01131693,0.011843882,0.011035279,0.011893602,0.014476842,0.012291738,0.012195936,0.013443721,0.012034656,0.013842157,0.013745052,0.014024001,0.016256826,0.01502391,0.01347755,0.015356294,0.015640251,0.015158988,0.017223377,0.016527792,0.014656676,0.017196285,0.016967991,0.017432645,0.018328693,0.019933349,0.018404225
337,0.001214272,0.001435339,0.004876808,0.004338498,0.003007102,0.004022326,0.005181002,0.003322978,0.00604147,0.006273596,0.006054883,0.006820123,0.007571541,0.006272992,0.009072764,0.008469096,0.009472659,0.007461949,0.007651837,0.007624569,0.008359172,0.007604258,0.00794986,0.009010705,0.009064993,0.008869626,0.008071812,0.008009078,0.009913097,0.010197174,0.009791501,0.00961068,0.011877001,0.010095846,0.010871962,0.012510524,0.010799321,0.012708763,0.013668885,0.011980422,0.010878783,0.014463997,0.013875645,0.014417592,0.011740998,0.012190559,0.012735019,0.015399821,0.014600025,0.01436338,0.014261371,0.015640602,0.013637711,0.015970692,0.014422355,0.015850503,0.016420783,0.018405763,0.017457599,0.018404819,0.01811222,0.018683346
338,0.001362702,0.002514763,0.00416346,0.003633576,0.005122587,0.005197637,0.005686813,0.004641006,0.006144534,0.004861259,0.004784356,0.005143673,0.007234004,0.00624673,0.010197995,0.009259073,0.010086149,0.00763977,0.00737974,0.006775949,0.007952102,0.008605241,0.006001338,0.007324952,0.009496074,0.008681318,0.009180278,0.00869917,0.010134928,0.011608467,0.009318523,0.009359492,0.01137823,0.011303539,0.010825807,0.011741716,0.012507753,0.011996016,0.012702979,0.013276371,0.013383783,0.013184889,0.013623234,0.013132432,0.012856508,0.013019481,0.014555882,0.01480688,0.014413043,0.015926059,0.015054727,0.015568259,0.015312128,0.015788246,0.016485147,0.016194806,0.018488035,0.017351383,0.016257282,0.018818811,0.018430665,0.019431388
339,-0.000509448,0.001529938,0.001799068,0.001283068,0.003566417,0.004383262,0.003668504,0.004237743,0.005267092,0.004088563,0.005055145,0.006386671,0.005708556,0.006342593,0.009819911,0.007904596,0.007798715,0.006916744,0.006323235,0.005947116,0.007288518,0.007074293,0.005964726,0.007034565,0.008024135,0.00725943,0.007002706,0.007309446,0.007832398,0.008049845,0.008473927,0.008534986,0.010792581,0.009980556,0.010082386,0.011863886,0.00985534,0.011311191,0.012050039,0.011425958,0.010785628,0.012688452,0.011803342,0.011211462,0.012313334,0.013276558,0.011051742,0.013057359,0.013926026,0.013038153,0.01353304,0.013657665,0.014990923,0.013868027,0.014161818,0.013201647,0.015188904,0.015186062,0.016042564,0.016561326,0.015655601,0.016249785
340,-0.001128455,0.002457148,0.004928671,0.002670045,0.002736284,0.004636584,0.003944136,0.003666311,0.005914262,0.003485125,0.005070623,0.007050166,0.004087701,0.00633818,0.008817898,0.007488653,0.007352253,0.007921757,0.007216264,0.00736497,0.00658329,0.007630997,0.006825514,0.007890545,0.008344051,0.008752204,0.007181392,0.009026959,0.008370757,0.009949805,0.008654988,0.008264604,0.009375918,0.010051363,0.009250082,0.010725102,0.01079091,0.010887754,0.011740306,0.011178047,0.010081036,0.011644521,0.012266734,0.009695959,0.011765254,0.012252275,0.012683522,0.012604795,0.013064588,0.012179724,0.012772019,0.013638646,0.013181875,0.013753575,0.014882015,0.014046593,0.017054835,0.014994648,0.014219909,0.015549156,0.015527156,0.015732681
341,-0.001501996,0.003775054,0.003874657,0.002625223,0.002491357,0.004325242,0.004237769,0.003449299,0.004113362,0.004920005,0.004193935,0.007330454,0.005620909,0.004884138,0.007444489,0.007746588,0.008294761,0.007823964,0.006415778,0.006357986,0.005239529,0.006897571,0.006634147,0.007824491,0.00718555,0.00780251,0.008107943,0.007327848,0.009192361,0.009426362,0.008851185,0.00728349,0.010204912,0.009403612,0.009195348,0.012273977,0.009951288,0.010173509,0.010313078,0.01174512,0.0125081,0.011384847,0.011870431,0.011019827,0.011646037,0.012755038,0.012049002,0.014785293,0.01305896,0.013846887,0.013343661,0.012492301,0.014812639,0.015145452,0.0150573,0.015369087,0.016860578,0.015585136,0.016130889,0.01552045,0.016142225,0.017205091
342,0.000389266,0.002369583,0.003948681,0.001987536,0.004244801,0.004429756,0.003495746,0.004435431,0.005137492,0.005169502,0.004292719,0.006675468,0.004246108,0.006989764,0.008448192,0.006628312,0.009555054,0.005510759,0.006447121,0.007189208,0.008088031,0.007162707,0.006599847,0.007668435,0.006494232,0.008102641,0.009163727,0.008451491,0.009135043,0.009298926,0.008173724,0.008261518,0.012282072,0.010489949,0.010401253,0.01135203,0.010081407,0.012428313,0.01061739,0.011069215,0.010111663,0.011166546,0.010773104,0.011403954,0.012152757,0.011369514,0.011532993,0.011736849,0.012527629,0.011275165,0.010737254,0.013000356,0.012499254,0.014202417,0.014293739,0.013833793,0.015922247,0.013815247,0.014489395,0.015683807,0.015716363,0.013852313
343,-0.000262767,0.002820146,0.003299659,0.003864497,0.00182028,0.003899417,0.004167851,0.003645323,0.002980724,0.004909323,0.004401148,0.004842307,0.005277626,0.004168635,0.007385691,0.009645165,0.007078845,0.005615795,0.006375585,0.00660626,0.006794722,0.005199837,0.006165302,0.008200841,0.008008208,0.006196627,0.007146444,0.008638458,0.008879877,0.007754677,0.008651794,0.007919701,0.009786868,0.009806037,0.009923691,0.009899405,0.010202023,0.009900438,0.012286145,0.01000437,0.010690849,0.01028074,0.011213986,0.010398707,0.011350249,0.01336563,0.011161952,0.012976058,0.013967967,0.012950081,0.012336424,0.012631924,0.011973131,0.012254192,0.013711228,0.013566851,0.014133096,0.014537867,0.013448313,0.016143488,0.014625859,0.012678644
