Wavelength (nm),H2O,prot_5uM,mef_1-1,mef_1-2,mef_1-3,mef_2-1,mef_2-2,mef_2-3,mef_3-1,mef_3-2,mef_3-3,mef_4-1,mef_4-2,mef_4-3,mef_5-1,mef_5-2,mef_5-3,mef_6-1,mef_6-2,mef_6-3,mef_7-1,mef_7-2,mef_7-3,mef_8-1,mef_8-2,mef_8-3,mef_9-1,mef_9-2,mef_9-3,mef_10-1,mef_10-2,mef_10-3,mef_12,mef_12-2,mef_12-3,mef_14,mef_14-2,mef_14-3,mef_16-1,mef_16-2,mef_16-3,mef_18-1,mef_18-2,mef_18-3,mef_20-1,mef_20-2,mef_20-3,mef_24-1,mef_24-2,mef_24-3,mef_28-1,mef_28-2,mef_28-3,mef_32,mef_32-2,mef_32-3,mef_36-1,mef_36-2,mef_36-3,mef_40,mef_40-2,mef_40-3
360,-0.003758844,-0.002214686,0.000616446,-0.002161063,-0.000849058,-0.000689934,-0.001411801,-0.001940368,0.001294362,0.005185979,0.005367745,0.002704531,0.005326286,0.000679702,0.002123327,0.00080134,0.0007606,0.001202851,0.000772321,0.012377252,0.007163049,0.002600665,0.000366959,0.002380931,0.000451453,0.010704619,0.00053884,0.008148006,0.002180143,0.003470278,0.002718805,0.002655382,0.004919271,0.01053201,0.005124814,0.00300778,0.005871229,0.016696211,0.007038827,0.014892061,0.004823513,0.006784731,0.007492077,0.01072022,0.008660085,0.008742959,0.008047129,0.015271639,0.010618425,0.010202606,0.012889519,0.018065237,0.018864281,0.015204694,0.013082729,0.014485112,0.016653227,0.018202668,0.015580735,0.017382905,0.016578753,0.016855223
361,-0.001518196,-0.001226607,-0.000750045,-0.001284424,-0.000429133,-0.000775731,-0.000506086,0.000509502,0.001049442,0.006900201,0.004798909,0.004714638,0.00560604,6.27E-05,0.002422136,-6.99E-05,0.000385147,0.002928103,0.008608541,0.01082517,0.005260202,0.002153191,0.000934193,0.00445141,0.003194269,0.014118254,0.001824023,0.010532381,0.00406259,0.003846345,0.002851048,0.006432146,0.004724347,0.007050456,0.005880911,0.005109805,0.008533243,0.014835245,0.006545604,0.017841071,0.007633368,0.009557568,0.007059717,0.0136395,0.008482426,0.007813263,0.00924326,0.016167937,0.011363084,0.010306371,0.013369074,0.019991703,0.018220078,0.014407799,0.01472758,0.01531017,0.014745925,0.016061528,0.013978713,0.015603435,0.017143393,0.01436338
362,-0.00122258,-0.000187012,0.001025595,-0.000459336,0.001234988,-0.000481419,0.002126059,0.00124545,0.000850384,0.006825251,0.006296025,0.004326471,0.00745792,0.000804608,0.002568427,0.001332373,0.000175594,0.002609285,0.006949202,0.011271047,0.011934097,0.00190633,0.002220522,0.00284839,0.003545538,0.01332212,0.004265478,0.012280048,0.005450832,0.003486143,0.003492745,0.005976615,0.005439037,0.012851149,0.014416977,0.010931553,0.015647337,0.006116075,0.007327268,0.018285546,0.008472924,0.009289802,0.006924003,0.010504932,0.009747976,0.007822882,0.009308605,0.023508219,0.009879226,0.009005551,0.012852082,0.020213969,0.018576236,0.014182678,0.014429313,0.013638566,0.016639967,0.016531799,0.016730672,0.015649805,0.018114217,0.01692689
363,-0.001298981,-0.002250226,-0.001977734,-0.001601559,-0.000818002,-0.00125753,-4.37E-05,-0.000626609,-0.00141175,0.005311271,0.00393818,0.002325572,0.003628747,-0.001184014,0.00062723,0.001404148,-0.000225408,0.000873027,0.004835475,0.008259091,0.006184154,1.11E-06,0.001516897,0.000551618,0.001664599,0.011123521,0.001685674,0.011703687,0.001272241,0.002077573,0.000800744,0.004108188,0.002896128,0.008869519,0.011644628,0.008339143,0.014277715,0.006682303,0.005613855,0.017080385,0.005624738,0.006144035,0.006694316,0.00547411,0.008375877,0.007127813,0.007550758,0.022489563,0.009791289,0.009054816,0.010949578,0.016903557,0.016197331,0.013327993,0.012850482,0.012984459,0.014747692,0.01609524,0.013270766,0.014528205,0.015113716,0.014281193
364,0.000118574,-0.000861097,0.000478895,0.000837545,-0.000201398,0.000112852,0.000372944,0.00049447,0.000412274,0.007365602,0.006053571,0.005858451,0.007409941,0.002566448,0.002737534,0.001959581,0.001649996,0.002516976,0.008988215,0.011187051,0.002265433,0.002854461,0.002681662,0.004318732,0.002515466,0.01318513,0.003602332,0.013078914,0.004764989,0.00378764,0.002962297,0.005538445,0.004782053,0.011471698,0.015207857,0.005779982,0.013333197,0.014785561,0.008138009,0.018650405,0.007670595,0.009307601,0.009339945,0.015661506,0.010664106,0.009990462,0.008932853,0.019328047,0.01031777,0.012466513,0.015425301,0.019031905,0.017843822,0.01428566,0.014392251,0.014150211,0.014976669,0.018630922,0.0156417,0.016915882,0.017343814,0.015742237
365,-0.0019147,-0.001538677,-0.002475705,-0.000971087,-0.001792471,-0.00156055,0.000168317,-0.001356995,0.000311494,0.005402891,0.004584495,0.003557439,0.005642255,-1.91E-05,7.22E-05,5.70E-05,0.000157415,0.001421003,0.004672796,0.010932721,0.004867568,0.001626948,0.002775569,0.002526271,0.002232127,0.011610328,0.002471831,0.008474851,0.00131386,0.0034027,0.001474376,0.00451698,0.003355351,0.00989824,0.013700301,0.004092744,0.012777964,0.00937351,0.00711113,0.014854156,0.00511617,0.006056301,0.007042089,0.010220787,0.008784323,0.008293073,0.00812651,0.018317327,0.009266293,0.008927912,0.011625058,0.017509205,0.017887222,0.011928003,0.012268172,0.012988887,0.012950508,0.015037443,0.013674868,0.013994833,0.015863847,0.01377129
366,-0.001742199,-0.002769183,0.000234487,-0.001417942,-0.000582871,-0.000608825,-0.001021552,0.000221045,-0.000334215,0.004827229,0.003235551,0.002448974,0.004817074,0.000426655,0.00122694,0.001511494,0.000519117,-0.000230014,0.006115208,0.011302424,0.001926949,0.001489026,0.001848563,0.002379473,0.002579468,0.015155423,0.002985546,0.008736066,0.00287588,0.00428817,0.002212951,0.004006285,0.004163774,0.007282489,0.014736846,0.013025322,0.012200942,0.006897097,0.005741342,0.016417611,0.005614825,0.004958807,0.007116998,0.014930371,0.007486862,0.008295448,0.007283621,0.018405385,0.009186517,0.008746551,0.011128807,0.017859386,0.016424924,0.011429041,0.012412437,0.013361199,0.014995934,0.014303558,0.012648555,0.013262173,0.014195463,0.015173784
367,-0.003269742,-0.002092955,-0.000738313,-0.002505458,-0.002403579,-0.001723377,-0.002962874,-0.001061424,-0.000492693,0.004249219,0.004546773,0.002832131,0.004178593,-0.000962564,0.000928097,-0.001003681,-0.000476144,0.000589798,0.006144875,0.008032915,0.005383077,0.000467726,0.000127818,0.000393723,0.000637547,0.011126788,0.001933657,0.007073635,-0.000552262,0.001367376,0.001372544,0.003293242,0.002912337,0.008062213,0.01275008,0.010205495,0.01389871,0.007184576,0.006201695,0.014638604,0.0047859,0.005040166,0.004519962,0.013928485,0.008524531,0.006220522,0.007685008,0.019102039,0.007514305,0.007781268,0.012126376,0.017210988,0.014305938,0.011508936,0.010932323,0.011736769,0.012467925,0.013755285,0.013133205,0.011836939,0.013408665,0.013711388
368,-0.001630495,1.54E-05,-0.000188616,0.000133851,0.00024653,0.000511653,0.000715248,0.002111232,0.001906252,0.006674864,0.005903319,0.005038385,0.006932709,0.000455754,0.00193943,0.002007508,0.002638245,0.002751054,0.013696107,0.013615674,-0.002264544,0.002079732,0.003141674,0.003862538,0.00285691,0.011948332,0.004651445,0.010254896,0.003403431,0.00456103,0.004267073,0.005540385,0.006080818,0.009009198,0.015419911,0.009206797,0.012203045,0.009111199,0.005752044,0.01675849,0.006593172,0.007693597,0.007818297,0.014103547,0.00974525,0.011177968,0.010543971,0.017911203,0.010217289,0.011458461,0.014369614,0.017749675,0.01826789,0.013735888,0.013420225,0.01434219,0.015962232,0.015144701,0.015602362,0.014813416,0.014625405,0.015532657
369,-0.00177324,-0.001138731,-0.000150734,-0.000532717,-0.001140487,0.000942209,-0.000801259,-0.001410821,-0.001229705,0.005503366,0.003927287,0.003367298,0.005495082,-0.00111947,0.00051427,0.001560254,-0.00146624,0.001542303,0.007514147,0.007492603,0.00508508,0.00063791,0.001477077,0.002993313,0.002393971,0.011883998,0.002694841,0.007745481,0.001832705,0.004896233,0.002211598,0.004407214,0.003863635,0.005730955,0.014902161,0.011489958,0.006112846,0.002454701,0.004711943,0.016721094,0.006074361,0.006084283,0.005725447,0.011012817,0.009036737,0.007975118,0.008177496,0.018027997,0.00991511,0.008804399,0.011936598,0.01774377,0.016503889,0.012509459,0.011212578,0.013454774,0.013843066,0.014546138,0.013137768,0.013356981,0.013700195,0.014153687
370,-0.003001643,-0.001237913,-0.001180141,-0.000354286,-0.001059875,-0.001398642,0.000186186,1.95E-05,0.000370716,0.005527486,0.005572267,0.003617836,0.005186267,0.000625337,-9.50E-05,8.61E-05,-0.000471024,0.000533423,0.008127143,0.009258915,0.004361794,0.000949032,-0.000459181,0.002437416,0.000899744,0.011209683,0.00229476,0.01031117,0.001691079,0.002793623,0.002379708,0.004802756,0.00327548,0.008325792,0.011669064,0.004923015,0.00807102,0.002792972,0.005221163,0.016262388,0.005858136,0.005485304,0.006409079,0.010942118,0.007084844,0.006903068,0.007642984,0.020042393,0.009175439,0.009031716,0.010737626,0.016910205,0.016744286,0.010688196,0.012238323,0.011701958,0.011588022,0.012816887,0.012416273,0.011868409,0.012454445,0.013458031
371,-0.00292261,-0.002707602,-0.002033699,-0.002498818,-0.001656851,-0.000823325,-0.000910852,-0.002037924,-0.001790822,0.00590799,0.004533275,0.003244418,0.00544462,-0.000828802,-5.47E-05,0.000715586,-0.000507638,-0.00068828,0.007783561,0.007741185,0.003065936,0.001378257,0.000480891,0.0002039,0.001041086,0.011811376,0.002617644,0.010698305,0.000678198,0.002198017,0.002174914,0.004424997,0.003716411,0.010537261,0.005537317,0.009250717,0.013222168,0.006194395,0.00586076,0.014566536,0.00455347,0.006288172,0.005665674,0.008704347,0.007627704,0.00770606,0.007518335,0.017819144,0.007735731,0.00841367,0.010330149,0.01642721,0.016293267,0.011123442,0.011591107,0.010504534,0.012160396,0.012970431,0.012175597,0.013336987,0.01224655,0.012860187
372,-0.001907123,-0.002308113,-0.000897832,-0.001909442,-0.000234464,-0.000634622,0.000244458,-0.001329744,-0.001103927,0.005903818,0.005704569,0.003892391,0.005372437,0.000751343,0.000469877,0.000756425,0.000616783,0.001494247,0.01129262,0.013172588,0.005171624,0.001664703,0.004260982,0.002084934,0.002755587,0.009783955,0.002426379,0.008370309,0.001636458,0.003079832,0.002437546,0.00462018,0.003209289,0.006785256,0.013896144,0.010073008,0.007223028,0.009951129,0.006075332,0.016364923,0.005443388,0.007093526,0.005760334,0.009980953,0.008122475,0.007433956,0.008194431,0.014371434,0.007797713,0.007108367,0.011216271,0.01665468,0.016703852,0.011878625,0.01148504,0.011178419,0.013276398,0.013463852,0.012689732,0.012811448,0.013877729,0.013222862
373,-0.002698135,-0.002896691,-0.000942262,-0.002605152,-0.001689187,-0.001954026,-0.000831437,-0.001198212,-0.00043927,0.004928226,0.004969987,0.002178348,0.004323621,-0.000890289,-0.001271055,-0.001826602,-0.001572621,0.000326726,0.006924713,0.006202955,0.001391864,0.001254146,0.001168406,0.001068618,0.001528353,0.010926588,0.001609877,0.006743452,0.000933674,0.002272354,0.001933813,0.003389604,0.001937973,0.005048363,0.010718628,0.012009987,0.009751232,0.009698342,0.005492565,0.015547922,0.004164166,0.006659434,0.005546756,0.009324156,0.007164154,0.007035196,0.008003936,0.017189147,0.007838275,0.007451468,0.010545191,0.015725918,0.015800864,0.010256461,0.009565638,0.010761056,0.01168587,0.012688746,0.012000327,0.011397682,0.012041869,0.011756636
374,-0.002154829,-0.001589437,-0.000103324,-0.00113966,-0.000217181,-0.000470507,0.000227286,-0.000846939,-0.000498381,0.006089849,0.00585344,0.003426312,0.005512018,0.001129552,0.000541665,5.69E-05,-6.65E-05,0.000954039,0.006502403,0.009687436,0.007849424,0.001913065,0.000905399,0.00197586,0.002334785,0.011389577,0.002628947,0.008584726,0.002744646,0.002834268,0.002425155,0.004506805,0.002828978,0.00690504,0.008054644,0.009176391,0.009921095,0.01279148,0.006476023,0.016785502,0.00569038,0.005890934,0.006448566,0.015303547,0.007769698,0.008444971,0.009043213,0.019694865,0.009197411,0.009196565,0.010672251,0.017866075,0.017640907,0.012480819,0.011541313,0.011354873,0.012756797,0.013361466,0.01246859,0.012676992,0.013426285,0.013324095
375,-0.003048325,-0.001314362,-0.000845802,-0.001131398,-0.002078064,-0.00057677,-0.000138261,-0.00117694,-0.000239845,0.005732241,0.005621643,0.002886434,0.005685082,0.000156017,-0.000238189,0.000245442,-0.000178214,0.001950897,0.007035749,0.009494646,0.002678458,0.001027983,0.000533501,0.000847427,0.001873832,0.008562125,0.001313133,0.008784534,0.001700435,0.00299141,0.002851725,0.004828067,0.003162951,0.003908794,0.008594125,0.009824597,0.010735211,0.009292394,0.005028695,0.015655065,0.004266236,0.005534932,0.006544054,0.012282285,0.007449282,0.007745164,0.00808476,0.015202818,0.007783877,0.008033074,0.010540497,0.01639952,0.0171344,0.011323865,0.010913449,0.011819861,0.01129687,0.013572994,0.013105298,0.011430449,0.013341445,0.011989842
376,-0.002029216,-0.00111916,6.87E-05,-0.000729578,-0.000647081,-0.000443614,-0.000257489,-0.00140788,-0.001003577,0.005918487,0.005264367,0.003362264,0.005862859,-0.000401565,1.41E-05,0.000110754,0.000670083,0.001722654,0.005973727,0.007993416,0.001974247,0.003502035,0.000787933,0.001670732,0.002195779,0.01298478,0.002630067,0.007195788,0.001814821,0.002463422,0.002295697,0.004780771,0.003306441,0.008393347,0.011693954,0.004931079,0.006374114,0.009586914,0.005830797,0.016235946,0.004950402,0.006052993,0.005465355,0.010649356,0.00663993,0.007124497,0.008200524,0.013447725,0.007884008,0.010313582,0.010935136,0.016435597,0.016768364,0.011325831,0.01087382,0.011890942,0.011585763,0.013179793,0.012442165,0.012698794,0.013610092,0.012922346
377,-0.00264421,-0.001790306,-0.001286231,-0.001833923,-0.002065647,-0.001731009,-0.000499467,-0.000866109,-0.000540939,0.005778434,0.004755384,0.002767519,0.004642497,0.000170777,0.000288517,-0.000377357,-0.000406323,0.001128929,0.007109656,0.010426573,0.007036564,0.000189216,0.000939226,0.001417575,0.001672759,0.010991312,0.002600066,0.004848694,0.001449909,0.002472847,0.00170558,0.003796545,0.002707396,0.008532662,0.009889448,0.005560285,0.009234138,0.008836284,0.005233817,0.015248206,0.005254437,0.005642203,0.006352102,0.008026323,0.006897097,0.006231262,0.007968184,0.018034285,0.007796764,0.007465109,0.010280076,0.016904337,0.016505152,0.012044052,0.011091309,0.010987727,0.012489957,0.012421787,0.011614928,0.012678751,0.012488998,0.012911705
378,-0.002212729,-0.001200535,-0.001013133,-0.000141677,-0.001112344,-6.03E-05,0.000243552,-0.000646099,-0.000179611,0.006835822,0.006270759,0.003444811,0.005967298,0.000460652,0.00083394,-0.000106844,0.001151587,0.000535963,0.006603869,0.010055841,0.005201645,0.001338813,0.001368571,0.0018502,0.001899233,0.01150075,0.001519573,0.010395261,0.00234012,0.003243505,0.002443533,0.004916235,0.002857119,0.010698623,0.010178147,0.002607176,0.008323021,0.006257628,0.006218868,0.017115282,0.005129397,0.005355349,0.005985643,0.010803382,0.007928031,0.0063676,0.008448693,0.014380933,0.009190563,0.007784193,0.011360134,0.017422756,0.017203528,0.011930797,0.011813716,0.011667655,0.012090416,0.013021988,0.013182862,0.013303462,0.012897252,0.013127176
379,-0.002820571,-0.002015406,-0.00037565,1.69E-05,-0.000653181,-0.001080068,0.000343306,-0.000212575,-0.000701099,0.006082315,0.005314861,0.004341269,0.005252,-0.00081144,-5.29E-05,-0.000267785,0.000484804,0.001368415,0.007385664,0.011129417,0.007663139,0.001064674,0.000850072,0.002211025,0.0019769,0.011200598,0.002769394,0.006942705,0.002418049,0.002643297,0.001919591,0.004667956,0.003112942,0.005939847,0.009134224,0.00994954,0.009206823,0.006876505,0.004839846,0.014829941,0.004898746,0.004757033,0.004840527,0.009032086,0.008040352,0.006405848,0.008506157,0.015035674,0.007313237,0.0082144,0.010625853,0.016886331,0.017008638,0.011479804,0.010571077,0.011279788,0.012610578,0.012612923,0.012882666,0.012416699,0.012442271,0.01212595
380,-0.002222516,-0.001686866,-0.002442244,-0.001478004,-0.001228517,-0.001036117,-0.00037415,-0.000475989,-0.000838672,0.005678656,0.004685801,0.0038283,0.00477517,-0.000526409,-5.16E-05,0.000525181,-0.000179508,0.001623207,0.005615192,0.009571618,0.00462727,0.001441208,0.000948461,0.00039963,0.001322351,0.010955975,0.001620115,0.007976753,0.00206938,0.002254582,0.002058664,0.004504791,0.002979186,0.00805438,0.007696127,0.008636637,0.010510475,0.009894771,0.00517296,0.014968791,0.003777065,0.004842647,0.005923026,0.009211874,0.00750701,0.006442077,0.007540144,0.013143771,0.007099946,0.007737443,0.010872174,0.016779557,0.016557695,0.010711385,0.010673922,0.01083276,0.011975446,0.012826166,0.011299049,0.01240956,0.012628539,0.011935134
381,-0.002056217,-0.00194712,-0.000540887,-0.001451225,-0.002208351,-0.00187671,-0.000532769,-0.001321382,-0.000991284,0.005386091,0.00453801,0.00293845,0.004532543,-0.001763598,-0.000849729,-0.00017661,-0.001034051,-1.38E-05,0.004013705,0.008782131,0.003309962,0.000278156,0.000240754,0.000561052,0.000837623,0.008144946,0.001491285,0.009729234,0.001071109,0.001301112,0.000257875,0.003918955,0.002592644,0.007138418,0.00934997,0.006659907,0.009432341,0.009489486,0.003868258,0.014504302,0.00402844,0.005858136,0.005339416,0.008122976,0.006784704,0.006210885,0.006773083,0.013737144,0.006617378,0.007825254,0.009795181,0.015775362,0.016305147,0.010350429,0.009728863,0.010704513,0.011480894,0.012264363,0.011587677,0.011257047,0.011180517,0.012474878
382,-0.001220154,-0.00112355,-0.001072941,-0.000432029,-0.000766531,0.00029647,-0.000158134,-0.000687505,-0.000185563,0.005962967,0.005451697,0.004141089,0.004838904,-0.000230634,0.000555583,0.00042979,-0.000602259,0.001182241,0.002334161,0.009556376,0.002661711,0.001053541,0.000758811,0.001013504,0.001852566,0.008479866,0.001857714,0.006446228,0.001860209,0.002497111,0.0028252,0.004319333,0.003724791,0.005969266,0.01016124,0.008771962,0.007168707,0.005809678,0.005294343,0.016076462,0.005115856,0.005508243,0.00561965,0.011197703,0.008003963,0.007143549,0.008569412,0.017210772,0.007788673,0.008240227,0.010970471,0.016572971,0.016772535,0.011754456,0.011739642,0.011493599,0.012669769,0.01343328,0.012699887,0.012281831,0.0132863,0.01187772
383,-0.001334079,-0.000760898,0.000264532,-0.000104204,-0.000381547,0.000654761,0.000784094,0.000432252,0.001556254,0.006495388,0.005785307,0.00378388,0.00566869,0.001647995,0.000661372,0.001142893,0.001071524,0.002435438,0.005705907,0.010159835,0.005209976,0.001671252,0.002290336,0.002154128,0.002161022,0.009835586,0.003086375,0.007410731,0.002929719,0.003256493,0.002976032,0.005323876,0.004128728,0.00619106,0.007487942,0.009141969,0.008953861,0.006658277,0.005279879,0.016146874,0.007124102,0.006485298,0.006596405,0.008918981,0.008058389,0.007994234,0.009176946,0.016588595,0.009140753,0.009065785,0.012357117,0.017139623,0.017293248,0.011915047,0.012162154,0.011889319,0.012916959,0.014081005,0.013472877,0.013083396,0.012573059,0.012977872
384,-0.002655531,-0.001929029,-0.001324634,-0.001335576,-0.001493534,-0.001284631,-0.00076648,-0.001415672,-0.001816342,0.005542561,0.004769229,0.003549688,0.004456667,-0.001484505,-0.000186287,7.22E-06,-0.001047635,0.000116787,0.002306601,0.007646304,0.005188442,-2.11E-05,0.000879382,0.001216245,0.00078272,0.009849329,0.00166291,0.00718384,0.001935347,0.001297763,0.001545473,0.004885918,0.00347487,0.006966141,0.007498029,0.005017828,0.00864469,0.006696393,0.004268642,0.014639755,0.004258891,0.005065804,0.00536709,0.010460355,0.007303549,0.006224487,0.008074422,0.014174628,0.007070267,0.006976058,0.010669811,0.01648988,0.016267709,0.011979837,0.009711656,0.011298624,0.011921326,0.012183557,0.012005623,0.012097974,0.012547292,0.012130529
385,-0.001543991,-0.001158301,-0.001895731,-0.000477075,-0.001545538,-0.000421219,5.21E-05,-0.000979352,-0.000132826,0.006545972,0.005651197,0.003624023,0.004670311,-0.000460991,0.000278596,-8.54E-06,-0.000390392,3.65E-06,0.005591986,0.009820838,0.005652797,0.001099188,0.000903272,0.001987692,0.001755766,0.010783585,0.001678943,0.010334153,0.001613957,0.002352457,0.001846691,0.004908642,0.003251642,0.00624996,0.010173933,0.01131159,0.011265123,0.007763532,0.004829559,0.014884533,0.00501822,0.006346874,0.006027007,0.008802655,0.006354282,0.006685957,0.008039824,0.0152877,0.007825308,0.008142019,0.010718336,0.016691746,0.017379133,0.0114292,0.011212233,0.010763206,0.011374642,0.013154658,0.011853698,0.012220857,0.012127015,0.012281459
