Wavelength (nm),H2O,prot_1uM,mef_1-1,mef_1-2,mef_1-3,mef_2-1,mef_2-2,mef_2-3,mef_3-1,mef_3-2,mef_3-3,mef_4-1,mef_4-2,mef_4-3,mef_5-1,mef_5-2,mef_5-3,mef_6-1,mef_6-2,mef_6-3,mef_7-1,mef_7-2,mef_7-3,mef_8-1,mef_8-2,mef_8-3,mef_9-1,mef_9-2,mef_9-3,mef_10-1,mef_10-2,mef_10-3,mef_12-1,mef_12-2,mef_12-3,mef_14-1,mef_14-2,mef_14-3,mef_16-1,mef_16-2,mef_16-3,mef_18-1,mef_18-2,mef_18-3,mef_20-1,mef_20-2,mef_20-3,mef_24-1,mef_24-2,mef_24-3,mef_28-1,mef_28-2,mef_28-3,mef_32,mef_32-2,mef_32-3,mef_36-1,mef_36-2,mef_36-3,mef_40-1,mef_40-2,mef_40-3
430,-0.004690946,-0.00530643,-0.004850607,-0.001054814,-0.000245899,-0.004423671,-0.004630917,5.23E-05,-0.004044891,-0.004363657,-0.003824228,-0.003565714,-0.004249447,-0.004428898,-0.003529563,-0.003475896,-0.003749298,-0.002362543,-0.003741393,-0.002997992,-0.003706643,-0.004380775,-0.003952351,-0.003434396,-0.001486105,-0.004035248,-0.002393848,-0.003539833,-0.003708234,-0.003150002,0.005455656,-0.003140339,-0.003006578,-0.003141573,-0.003706746,-0.002490067,-0.002907028,-0.003307662,-0.002038182,-0.003127335,-0.003112737,-0.0013989,-0.001809434,0.001428171,0.001328946,-0.002636183,-0.002712284,-0.000453441,-0.002318927,-0.002333449,-0.001174513,-0.002164463,-0.002806889,-0.001515358,-0.000744825,-0.001467324,-0.000275029,0.000947994,-0.00148337,-0.000409116,-0.000851176,-0.001514791
431,-0.002649716,-0.002747319,-0.003311515,0.000403309,0.00048058,-0.002701839,-0.002813113,0.001584832,-0.002750766,-0.003155502,-0.003070482,-0.002605461,-0.002691034,-0.002756116,-0.002462218,-0.001365614,-0.002137005,-0.000601225,-0.002413876,-0.00157876,-0.001572931,-0.002528106,-0.002182647,-0.001808557,0.000195069,-0.002217468,-0.00102243,-0.002014066,-0.001701873,-0.001514172,0.006463516,-0.001239359,-0.001262641,-0.001920937,-0.001608574,-0.000828492,-0.001018143,-0.001374387,-0.000374357,-0.001160727,-0.001011119,0.000173212,5.08E-05,0.005425118,0.003645401,-0.000807771,-0.001039526,0.000876736,-0.001386618,-0.000761673,0.000872067,-7.89E-05,-0.00034156,4.91E-05,0.000970306,-8.41E-05,0.001107441,0.002808682,0.00054519,0.001028346,0.000299682,0.000995861
432,-0.002935363,-0.002351729,-0.002705183,0.000594723,-0.001572415,-0.00283055,-0.00273204,0.001696562,-0.002972952,-0.002645137,-0.002813113,-0.002604843,-0.002949556,-0.002801385,-0.002137881,-0.001684597,-0.002937831,-0.00086461,-0.002671997,-0.001715591,-0.002046839,-0.002217829,-0.002022929,-0.001686299,0.000595604,-0.002385764,-0.000832058,-0.001924906,-0.002022826,-0.001169763,0.006015485,-0.001755812,-0.001807165,-0.001276062,-0.001885164,-0.00117441,-0.001209828,-0.001327937,-0.000337422,-0.001004869,-0.001185459,0.000128362,-0.000267682,0.000294397,0.002627749,-0.000205796,-0.000960136,0.000794675,-0.001052025,-0.000928158,0.000522823,-0.000148819,-0.000467611,3.82E-05,0.000981072,-0.000111244,0.001319495,0.00306711,-8.80E-06,0.001172689,0.000211384,0.000733658
433,-0.00381027,-0.003668193,-0.003233978,-0.000100012,8.29E-05,-0.003334121,-0.003921927,0.000340715,-0.003168556,-0.003645502,-0.003516416,-0.002926981,-0.003054237,-0.003251809,-0.003236856,-0.002024733,-0.003074492,-0.001702544,-0.003450626,-0.002516216,-0.003006938,-0.00309891,-0.003710595,-0.00292765,-0.00033437,-0.003667372,-0.001469284,-0.003064622,-0.002782867,-0.002700964,0.00587359,-0.002842226,-0.002471947,-0.002858376,-0.00247797,-0.00219058,-0.002115521,-0.002382727,-0.001420522,-0.002278141,-0.002306259,-0.000469214,-0.000763017,0.001352471,0.002057936,-0.001406073,-0.001589695,-8.61E-05,-0.00235245,-0.002275926,-0.000538353,-0.001354982,-0.001712393,-0.001234557,0.000374421,-0.000801001,0.000377271,0.002041395,-0.000798986,0.000542132,-0.000421788,0.000542209
434,-0.003481854,-0.003367257,-0.00357701,6.30E-05,-0.002931044,-0.003057836,-0.003153754,0.000926722,-0.003389604,-0.003883292,-0.003397206,-0.003235879,-0.003148871,-0.003230484,-0.003113919,-0.001805825,-0.002783947,-0.001400655,-0.003197439,-0.002448885,-0.003113199,-0.002915822,-0.003202219,-0.002968427,-0.000308555,-0.003414414,-0.00195851,-0.002872519,-0.002796293,-0.002388802,0.005925677,-0.002730085,-0.002158744,-0.002627538,-0.001583299,-0.001998451,-0.002318309,-0.002554716,-0.001339653,-0.002616371,-0.002401931,-0.000764826,-0.001689651,0.002082437,0.00229744,-0.001665619,-0.001762309,0.000231456,-0.001166872,-0.001902329,-0.000740277,-0.00130662,-0.001592171,-0.001117973,-0.000399392,-0.001466343,0.00089562,0.002373721,-0.000142608,0.000528887,-0.000542955,0.00099638
435,-0.003592825,-0.003659569,-0.003325695,0.000172901,0.000931495,-0.003927673,-0.003116901,0.002031044,-0.002990948,-0.003627585,-0.003317989,-0.002868816,-0.00283487,-0.002629596,-0.003110938,-0.002036224,-0.002720412,-0.000877992,-0.002686764,-0.00227572,-0.002737802,-0.002689234,-0.002655634,-0.002434573,-4.72E-05,-0.002873085,-0.000969176,-0.002057351,-0.002973569,-0.001631114,0.006389351,-0.002150296,-0.001600992,-0.001900267,-0.00181691,-0.001564367,-0.002168893,-0.00203844,-0.001213287,-0.001921349,-0.002320215,8.90E-05,-0.000838982,0.001538926,0.00231256,-0.001028215,-0.001777932,0.000528654,-0.00119687,-0.001337227,0.000270334,-0.000884399,-0.000822343,-0.00062816,0.000157286,-0.001104701,0.000696736,0.002755561,-6.44E-05,0.000311002,-6.66E-05,0.000734773
436,-0.004305735,-0.003863177,-0.003581221,-0.000388582,-0.00307809,-0.004087359,-0.003836596,0.00082035,-0.003518111,-0.003932239,-0.003893297,-0.003188086,-0.003810731,-0.003518624,-0.00326445,-0.002877714,-0.003321585,-0.001664123,-0.003591182,-0.00314517,-0.003060561,-0.003100246,-0.003541169,-0.002767846,-0.000366184,-0.003283513,-0.001850729,-0.003024933,-0.002843666,-0.002910217,0.005752123,-0.002811364,-0.002845363,-0.002570414,-0.002252544,-0.001913824,-0.00208873,-0.002117582,-0.001551419,-0.002958297,-0.002513334,-0.000810923,-0.001652983,0.00038411,0.001204642,-0.001190313,-0.002597536,0.000261164,-0.001754987,-0.00218172,-0.000464043,-0.001251593,-0.001876452,-0.001362207,-0.000433943,-0.001813558,0.000527488,0.002049743,-0.000985705,7.02E-05,-0.000386254,-0.000341612
437,-0.004595674,-0.004586863,-0.004077666,-0.000675306,-0.002195216,-0.004439301,-0.004520313,0.00065655,-0.004044686,-0.004567755,-0.004024836,-0.003711776,-0.004277028,-0.004203201,-0.003916334,-0.003187418,-0.003744268,-0.002429682,-0.003718398,-0.002954749,-0.003368182,-0.003844601,-0.003823715,-0.003384569,-0.000421374,-0.003866051,-0.002013396,-0.003379843,-0.003386265,-0.0026916,0.004563541,-0.002843357,-0.002806169,-0.003102765,-0.002401674,-0.002244715,-0.002645034,-0.002953104,-0.00189903,-0.002742123,-0.002718715,-0.001069688,-0.001347034,0.001279874,0.001058576,-0.002004584,-0.002499178,-0.000137019,-0.002475499,-0.002204848,-0.0005065,-0.001814847,-0.001508961,-0.000991439,-0.00042996,-0.001665412,4.85E-05,0.001535965,-0.000801259,-0.000401823,-0.000884709,-0.000667345
438,-0.003482264,-0.003345732,-0.003533209,0.000807331,0.001253368,-0.003433163,-0.003431057,0.000982396,-0.003037066,-0.002985035,-0.003348763,-0.002843357,-0.003314803,-0.003272414,-0.002919524,-0.002255685,-0.003185054,-0.001155822,-0.003119573,-0.001951655,-0.002729004,-0.002403373,-0.002752773,-0.002533305,0.00042453,-0.002566554,-0.001126854,-0.00258256,-0.002334479,-0.002022259,0.006667319,-0.002122785,-0.002019271,-0.002138293,-0.001934132,-0.001279262,-0.002087235,-0.002260269,-0.00077294,-0.002072345,-0.002334428,0.000185357,-0.000640206,0.000282171,0.002482427,-0.001391005,-0.001385121,0.000665494,-0.00124163,-0.000831024,0.000100268,-0.001202859,-0.001342234,-0.000503449,3.35E-05,-0.000469938,0.000982421,0.002722791,0.000153376,0.000363591,-0.000168692,0.000102417
439,-0.002697311,-0.00230286,-0.002051065,0.001498688,0.000236585,-0.002477095,-0.002322944,0.001231016,-0.002166008,-0.00193841,-0.002585751,-0.001708113,-0.002042356,-0.001806134,-0.001693932,-0.000903825,-0.001928256,-0.001293509,-0.002075952,-0.001263518,-0.001466137,-0.001092617,-0.002007006,-0.001212461,0.001727514,-0.001979641,-0.000187012,-0.001233886,-0.001395391,-0.001125305,0.007873806,-0.001291031,-0.000691175,-0.001050579,-0.000417392,8.94E-05,-0.001099021,-0.00089902,-0.000199173,-0.001066124,-0.000444959,0.001520586,-2.02E-05,0.003899156,0.003455535,9.78E-05,7.78E-05,0.001477519,-0.000373684,1.79E-06,0.001307291,0.00034543,-0.000423547,0.000439326,0.001037531,0.00038209,0.001945956,0.00326197,0.001104352,0.001528068,0.001143256,0.00185163
440,-0.004806729,-0.004943059,-0.00494009,-0.001171312,-0.003026321,-0.005080011,-0.004914445,0.000321079,-0.004488648,-0.004630303,-0.00457257,-0.004285538,-0.004839907,-0.004431717,-0.004764537,-0.003678101,-0.004383082,-0.002642924,-0.004182537,-0.003792821,-0.004531072,-0.00358995,-0.004671228,-0.003841881,-0.001205027,-0.004282206,-0.002757763,-0.003881034,-0.003977745,-0.003372497,0.00414561,-0.003462234,-0.003318605,-0.003782402,-0.003134942,-0.00303028,-0.003290706,-0.00348401,-0.002759512,-0.003432187,-0.003637288,-0.001942533,-0.002591617,-0.000875771,0.000507377,-0.002664381,-0.003018455,-0.00057341,-0.002938603,-0.002827361,-0.001561117,-0.002201758,-0.002816456,-0.002325879,-0.001369123,-0.002521878,-0.000888739,0.001027386,-0.001462009,-0.001246999,-0.001824797,-0.000849213
441,-0.003393559,-0.00373159,-0.003431108,0.000566806,0.001042565,-0.003815812,-0.003350921,-0.000144627,-0.003115924,-0.003667013,-0.003475228,-0.002848346,-0.003140545,-0.002979945,-0.00290348,-0.002281231,-0.003197234,-0.001276991,-0.002815479,-0.002279686,-0.00310662,-0.001666856,-0.0032274,-0.002593316,0.000262356,-0.003117209,-0.001307446,-0.002248114,-0.002527128,-0.001754471,0.006341805,-0.002668858,-0.001817064,-0.001953872,-0.001800824,-0.001136304,-0.001957737,-0.001836088,-0.001060185,-0.001999842,-0.001759318,-1.55E-05,-0.000904084,0.001963508,0.001762679,-0.001039061,-0.001647413,0.000987507,-0.001661854,-0.001777622,-8.82E-05,-0.000534579,-0.001082599,-0.000890289,0.000190563,-0.00090336,0.00068678,0.002335774,-8.71E-05,0.000588165,-0.000347096,-0.000477696
442,-0.003256023,-0.003271489,-0.003461155,0.001021392,-0.000960962,-0.003473174,-0.003347736,0.000977025,-0.003124097,-0.003559963,-0.0032979,-0.00283487,-0.002661088,-0.002916079,-0.002820314,-0.001668713,-0.002610916,-0.001171622,-0.003350561,-0.001817374,-0.002664896,-0.001963664,-0.002816251,-0.002159517,0.000138434,-0.002794801,-0.001220567,-0.002518069,-0.002431896,-0.001612391,0.006485087,-0.001916659,-0.001802319,-0.001919854,-0.001534085,-0.001437706,-0.001368504,-0.002045396,-0.001069326,-0.001757874,-0.001671756,0.000356674,-0.000494968,0.003183708,0.00240873,-0.001203788,-0.001548891,0.001303397,-0.001897793,-0.001424599,0.0002916,-0.00086182,-0.00109427,-0.000959257,0.000601851,-0.000594608,0.001065945,0.002673978,0.000273571,-5.81E-05,-0.000131377,-0.000273322
443,-0.004548953,-0.004442735,-0.004029145,-0.000614305,-0.001957583,-0.004451293,-0.004345,-0.001894907,-0.004338183,-0.004332954,-0.004378469,-0.004256522,-0.003508918,-0.003897761,-0.003895452,-0.002834408,-0.004157411,-0.002668498,-0.004086231,-0.003046114,-0.003496336,-0.002655479,-0.004007703,-0.003276011,-0.000594659,-0.004035761,-0.002584773,-0.003642884,-0.003317115,-0.002760181,0.005377993,-0.003278529,-0.002748091,-0.002882805,-0.002493979,-0.002820109,-0.002452025,-0.002984418,-0.002232508,-0.003090068,-0.003062771,-0.001593873,-0.001681915,7.98E-05,0.001009872,-0.002073633,-0.002360328,0.000221278,-0.00243066,-0.001886968,-0.000824978,-0.001990927,-0.001571177,-0.001448593,-0.000383357,-0.001460152,-8.15E-05,0.001648878,-0.001292993,-0.000890547,-0.001099641,-3.68E-05
444,-0.003681284,-0.002842689,-0.003508559,0.000635162,0.000639388,-0.00311577,-0.003041282,0.001335801,-0.002666697,-0.003400237,-0.003052592,-0.002476992,-0.002522702,-0.003099835,-0.002796293,-0.001938667,-0.002821909,-0.000964423,-0.002682133,-0.002269488,-0.002839603,-0.00156055,-0.002313366,-0.002355591,0.000553017,-0.002602888,-0.000826219,-0.002399563,-0.002409242,-0.001663195,0.006341595,-0.002024321,-0.001672323,-0.001318543,-0.001655974,-0.001506587,-0.001408757,-0.001501893,-0.000708852,-0.001862637,-0.001643699,0.000270178,-0.000526874,0.001063454,0.002706094,-0.000402392,-0.001465208,0.001264453,-0.001479346,-0.000847663,0.000535108,-0.000653595,-0.00100115,-0.00032692,0.000790266,-0.000543576,0.000981384,0.002808812,-1.08E-05,0.000408699,0.000547004,0.000353384
445,-0.003283359,-0.003020357,-0.003074595,0.000860499,-0.001332169,-0.003203555,-0.003336073,0.000268365,-0.002570825,-0.00279943,-0.003076446,-0.002555334,-0.002681721,-0.002629853,-0.002755448,-0.001461906,-0.002695253,-0.000995003,-0.002759614,-0.001927483,-0.002224422,-0.001559776,-0.002349258,-0.001967169,0.000927993,-0.002735795,-0.000724461,-0.002469373,-0.001926555,-0.001580256,0.006692687,-0.001455611,-0.00193908,-0.001337847,-0.001396268,-0.001717241,-0.001497868,-0.001442608,-0.000814333,-0.001840161,-0.00148141,0.000239019,-0.000523875,0.000494548,0.002496251,-0.000694173,-0.001030488,0.001211936,-0.000761105,-0.000973825,0.000684343,-0.000609859,-0.000910232,-0.000426081,0.00039463,-7.38E-05,0.001213779,0.002820875,0.000325301,0.000676876,0.000145555,0.000948721
446,-0.004188742,-0.003886062,-0.003804111,0.000270101,0.001882567,-0.004087103,-0.003830951,-0.000523099,-0.00360371,-0.003901558,-0.003940807,-0.003536701,-0.003644989,-0.003879597,-0.003778194,-0.002266244,-0.003564636,-0.001731061,-0.003591798,-0.002962719,-0.003707413,-0.001922998,-0.003376196,-0.002999535,6.81E-05,-0.003263782,-0.001270177,-0.002863468,-0.002770572,-0.002028701,0.005138304,-0.002329227,-0.002626251,-0.002461034,-0.002195422,-0.002243891,-0.002178784,-0.002142826,-0.001736475,-0.002352038,-0.002642152,-0.000503346,-0.001694705,0.000599907,0.001330608,-0.001506123,-0.001787367,0.000496855,-0.001995101,-0.001690476,-0.000219147,-0.001520363,-0.001444982,-0.001169763,-5.46E-05,-0.001736475,0.000152728,0.002187636,-0.000315487,0.000117072,-0.000711747,0.000674102
447,-0.003990518,-0.003915309,-0.003626198,0.000364653,2.71E-05,-0.003523195,-0.003744422,0.001210664,-0.003365254,-0.003354774,-0.003345989,-0.003468705,-0.003476615,-0.002917107,-0.003286031,-0.002146638,-0.00299902,-0.002005872,-0.003351332,-0.002187386,-0.002828236,-0.001364065,-0.003145376,-0.002951458,0.000524093,-0.003260287,-0.000991749,-0.002960663,-0.002761569,-0.002148802,0.00617591,-0.002766251,-0.002165442,-0.002369236,-0.001816652,-0.001956397,-0.002196864,-0.002631552,-0.001058945,-0.002352244,-0.002356261,-0.000450493,-0.001015561,0.001046302,0.001669536,-0.000651165,-0.001348995,0.000957282,-0.002132213,-0.001567359,-0.000250659,-0.001163103,-0.001330002,-0.000958276,-0.000115126,-0.001115546,0.000694843,0.002300277,-0.000499364,5.07E-05,-0.000605051,0.000607865
448,-0.00446272,-0.00415854,-0.003989749,0.000471899,0.000220915,-0.003968819,-0.003838854,-0.001830365,-0.003617521,-0.00374899,-0.003923518,-0.003511846,-0.003644937,-0.003671582,-0.003300469,-0.002518069,-0.003761719,-0.001453495,-0.003970409,-0.003056602,-0.003298619,-0.001710227,-0.003629895,-0.002953721,0.000637755,-0.003182278,-0.001769321,-0.002706572,-0.002934695,-0.002704154,0.005347697,-0.002788885,-0.002612717,-0.002812702,-0.002347095,-0.002372583,-0.002053589,-0.002647555,-0.002082547,-0.002397864,-0.002484353,-0.000572065,-0.001632816,-0.000776971,0.001262532,-0.001732401,-0.001729771,0.000899329,-0.002180844,-0.001898566,-0.000708284,-0.001481513,-0.002133398,-0.000879336,-0.00043627,-0.001247154,0.00014338,0.002019393,-0.000873756,-0.000516739,-0.000627178,-0.000189599
449,-0.00419592,-0.003985953,-0.003891809,0.000816875,1.29E-05,-0.00387462,-0.004114489,-0.00217935,-0.003784352,-0.004241244,-0.004025297,-0.003585791,-0.003755559,-0.004203509,-0.003534441,-0.002175178,-0.003349688,-0.001914597,-0.003761308,-0.003055163,-0.00355416,-0.001497559,-0.003462748,-0.002991976,0.000394345,-0.003466856,-0.001928926,-0.003275703,-0.003045549,-0.002580861,0.005849661,-0.002540717,-0.002504789,-0.002335097,-0.002382212,-0.002305075,-0.00251251,-0.002752258,-0.001129643,-0.002641534,-0.002541643,-0.001403854,-0.001577212,6.39E-05,0.001377789,-0.001317253,-0.002148699,0.00038722,-0.002370215,-0.002064462,-0.000884192,-0.001533931,-0.001970364,-0.001322776,-0.00055733,-0.001643029,0.000380768,0.00202358,-0.000618131,-0.000260283,-0.000764619,6.89E-06
450,-0.003373782,-0.004253958,-0.003992775,0.001021081,-0.001246534,-0.003876005,-0.004095001,-0.000508775,-0.004190485,-0.004157155,-0.003866666,-0.003785533,-0.003663368,-0.003657361,-0.003845114,-0.002302088,-0.003587023,-0.002388957,-0.003848296,-0.00339546,-0.003137101,-0.00154688,-0.003373628,-0.003344653,0.000495481,-0.003399312,-0.001639315,-0.003003185,-0.003431314,-0.002896434,0.005052709,-0.002739242,-0.002659339,-0.002583074,-0.002176157,-0.002592286,-0.002521981,-0.002805603,-0.00165386,-0.002603351,-0.002430093,-0.000844976,-0.001772415,-0.000370736,0.001286391,-0.001979538,-0.001703472,0.000700055,-0.002489604,-0.002204539,-0.000540887,-0.001732298,-0.002147463,-0.000718776,-0.000228979,-0.001572931,4.20E-05,0.001956851,-0.000628626,-0.000378805,-0.000705389,9.15E-05
451,-0.003434806,-0.004134181,-0.003800878,-0.000224736,-0.002572472,-0.003796772,-0.004042942,-0.000559863,-0.003830643,-0.003923569,-0.003585021,-0.00347379,-0.003485962,-0.003565252,-0.003205302,-0.002211905,-0.003305812,-0.001924081,-0.0033091,-0.002297556,-0.003325079,-0.001358646,-0.003535058,-0.003022362,0.000949551,-0.003556728,-0.001816085,-0.002910474,-0.003046423,-0.002618069,0.005325789,-0.002412332,-0.002537474,-0.003215632,-0.002100116,-0.002252647,-0.002554407,-0.00273775,-0.001682586,-0.003030794,-0.002428601,-0.000202588,-0.001355343,0.000345353,0.001696718,-0.00138956,-0.001682586,0.000698162,-0.001912174,-0.001804536,-0.000115074,-0.001286592,-0.00200144,-0.001242921,-0.000132619,-0.001440699,0.000517199,0.002247322,-0.000479454,-0.000599261,-0.000702443,0.000375094
452,-0.003612233,-0.003131498,-0.003196669,0.000249017,8.64E-05,-0.003024008,-0.003161155,0.000323022,-0.003971743,-0.004128797,-0.004032427,-0.003114125,-0.003463467,-0.003649815,-0.003353849,-0.001927843,-0.003527765,-0.002290552,-0.003426845,-0.002817022,-0.003580451,-0.001096542,-0.003271541,-0.002971923,0.000567532,-0.003761,-0.001999018,-0.002814502,-0.002843614,-0.002581067,0.005666408,-0.002980202,-0.002548952,-0.00249923,-0.002265522,-0.002140662,-0.002508855,-0.002193104,-0.001965777,-0.002528158,-0.002411302,-0.000711953,-0.001596607,-0.001130108,0.001552279,-0.001142139,-0.001944285,0.001323857,-0.002257437,-0.002306723,-0.00054099,-0.001483835,-0.002040707,-0.001397455,-7.54E-05,-0.001480584,4.74E-05,0.002055387,-0.000918394,-0.000272804,-0.000668844,-0.000281755
453,-0.004230067,-0.003406401,-0.003783737,0.000388256,-0.003310899,-0.003705051,-0.003841779,-6.64E-05,-0.003550566,-0.003629433,-0.003227349,-0.003408148,-0.003451962,-0.004063766,-0.003262548,-0.002276647,-0.003795028,-0.001875318,-0.003526379,-0.003055985,-0.003639701,-0.001789223,-0.003560682,-0.00348324,0.000319343,-0.003627533,-0.002118561,-0.002915102,-0.003735285,-0.003070431,0.004542091,-0.002868456,-0.00270328,-0.002916953,-0.002985961,-0.002181462,-0.002488626,-0.002790737,-0.001920267,-0.002995061,-0.002468086,-0.000917206,-0.001700172,0.00056126,0.000913985,-0.001973302,-0.002351729,0.001143541,-0.001605273,-0.002359196,-0.000538043,-0.001629464,-0.002231427,-0.001672994,-0.000622112,-0.001628329,-0.000435442,0.001562203,-0.000704769,0.000160808,-0.000815832,-0.000935856
454,-0.003557293,-0.00390674,-0.00300411,0.000372218,-0.001664174,-0.003551028,-0.003751556,-0.000572272,-0.003474714,-0.00358805,-0.003351435,-0.003244923,-0.003219486,-0.002898285,-0.002863365,-0.002027722,-0.002888668,-0.00173498,-0.002556157,-0.002632426,-0.002950738,-0.000810044,-0.004091103,-0.002988069,0.000828571,-0.003109293,-0.001134239,-0.002981539,-0.002927341,-0.002135253,0.004795035,-0.002780963,-0.002418252,-0.001927843,-0.002642821,-0.002222567,-0.002196143,-0.003020203,-0.001890577,-0.002946367,-0.002483221,-0.000153528,-0.001844027,0.00023889,0.001070123,-0.001643029,-0.001871246,0.001174142,-0.001448697,-0.001572569,0.000214078,-0.001207299,-0.001376038,-0.000157048,-0.000146076,-0.000851486,0.000632103,0.002196196,-0.000283928,-0.000252418,-0.000185149,-0.000668947
455,-0.003686418,-0.003910126,-0.003547382,0.00048058,-0.001690012,-0.003592979,-0.003710647,-0.000437666,-0.003874466,-0.00395784,-0.004203201,-0.003280019,-0.003252683,-0.003490995,-0.003309255,-0.001897175,-0.003338026,-0.001927998,-0.002966216,-0.00296745,-0.003676921,-0.001483422,-0.004194638,-0.002818462,0.000732362,-0.003567151,-0.001600992,-0.002821703,-0.002816045,-0.002821652,0.00465019,-0.002358423,-0.002492384,-0.002180381,-0.002851021,-0.002047457,-0.002168584,-0.002486258,-0.001926143,-0.002214326,-0.002442964,-0.000400944,-0.001518144,0.000105938,0.001011403,-0.001974126,-0.001853461,0.001314172,-0.002068171,-0.001941296,-0.000423805,-0.001388734,-0.001382851,-0.000701771,7.11E-05,-0.001268629,0.000312867,0.00160902,-5.23E-05,4.16E-05,-0.000126357,-0.000890599
