Wavelength (nm),H2O,prot_15uM,vel_4uM_1-1,vel_4uM_1-2,vel_4uM_1-3,vel_2-1,vel_2-2,vel_2-3,vel_3-1,vel_3-2,vel_3-3,vel_4-1,vel_4-2,vel_4-3,vel_5-1,vel_5-2,vel_5-3,vel_6-1,vel_6-2,vel_6-3,vel_7-1,vel_7-2,vel_7-3,vel_8-1,vel_8-2,vel_8-3,vel_9-1,vel_9-2,vel_9-3,vel_10-1,vel_10-2,vel_10-3,vel_12-1,vel_12-2,vel_12-3,vel_14-1,vel_14-2,vel_14-3,vel_16-1,vel_16-2,vel_16-3,vel_18-1,vel_18-2,vel_18-3,vel_20-1,vel_20-2,vel_20-3,vel_24-1,vel_24-2,vel_24-3,vel_28-1,vel_28-2,vel_28-3,vel_32-1,vel_32-2,vel_32-3,vel_36-1,vel_36-2,vel_36-3,vel_40-1,vel_40-2,vel_40-3
516,-0.002536856,-0.001684443,-0.001085026,-0.001408189,-0.0011915,-0.000471852,-0.000832006,-0.000543162,0.000122173,0.000248421,-2.30E-05,0.000587491,0.000226458,0.000250649,0.000391028,0.000320975,0.000517017,0.001439001,0.000949784,0.001496013,0.002579364,0.002505051,0.002168358,0.00315964,0.003417233,0.00255197,0.003641616,0.004208415,0.003420781,0.004224307,0.003885469,0.003692496,0.004280589,0.004039362,0.003698657,0.005273355,0.00403262,0.003963022,0.004314732,0.004478244,0.004402926,0.004922361,0.005271101,0.005307209,0.005267879,0.005491124,0.004861154,0.004994129,0.005870205,0.006815101,0.00560785,0.005141918,0.005285932,0.006150783,0.005916623,0.005427189,0.007015307,0.006568467,0.006884684,0.007079449,0.00736547,0.007056244
517,-0.002229984,-0.001601198,-0.000935391,-0.000948409,-0.000847921,-0.000472266,-0.000344561,-0.000518652,0.00019424,-6.94E-06,5.93E-05,0.000900081,0.000579611,-7.26E-05,0.000808731,0.000796361,0.000275851,0.00135164,0.000975391,0.001420561,0.002363336,0.0023034,0.002546763,0.002855581,0.003091146,0.002549028,0.003921123,0.004242579,0.003906234,0.004288536,0.003899287,0.003457022,0.004488522,0.003701085,0.004162441,0.005285408,0.004409176,0.004199581,0.004487607,0.00481498,0.004485227,0.004949302,0.005238114,0.005159835,0.005443572,0.005526752,0.004861154,0.005277783,0.005341853,0.006022519,0.00554673,0.005560574,0.004906339,0.00615585,0.005916099,0.005447398,0.00723103,0.006947991,0.007137812,0.007416682,0.007414154,0.00684542
518,-0.002300852,-0.001713631,-0.000872826,-0.001135065,-0.001092566,-0.000301363,-0.000601329,-0.000405754,0.000362089,-2.04E-05,0.000246996,0.000627904,0.000126704,0.000110055,0.000756244,0.000647684,0.00042098,0.001823373,0.000807953,0.00100764,0.002638713,0.002430674,0.002003841,0.002417216,0.003097455,0.002756134,0.003637361,0.00425727,0.003813623,0.004510886,0.003857236,0.003660359,0.004435719,0.003925851,0.003916578,0.005078297,0.004164009,0.00389516,0.005022253,0.004588681,0.004387289,0.00494472,0.005523711,0.005071671,0.005504179,0.005584539,0.005128062,0.005137046,0.005669792,0.00636626,0.005759861,0.005665989,0.005269294,0.005853833,0.005859422,0.005307288,0.007115261,0.006678807,0.007085107,0.007418762,0.00700097,0.006817441
519,-0.002214944,-0.001367317,-0.000700427,-0.000759193,-0.000740329,3.56E-05,-0.000417392,-0.000342595,-1.56E-05,0.000140117,0.000292817,0.000656083,0.000111738,0.000567636,0.00064981,0.000783213,0.000682631,0.00166621,0.001058602,0.001405602,0.002596186,0.002366173,0.002242118,0.002965216,0.003191505,0.002836326,0.003906574,0.004444741,0.003750431,0.004525455,0.00406515,0.00376299,0.004622168,0.004343152,0.004064706,0.004938934,0.004645689,0.004589204,0.004752427,0.004792836,0.004712021,0.005308336,0.005817129,0.005088564,0.005756819,0.005272097,0.005393115,0.005248542,0.005673988,0.006468954,0.005738064,0.005854358,0.004996983,0.005727021,0.005688439,0.005488371,0.007441698,0.007234688,0.007435852,0.007615875,0.007540749,0.007034696
520,-0.002103465,-0.001188041,-0.000847869,-0.000761622,-0.001121432,-0.000581527,-0.000541094,-0.000612961,0.00016376,8.95E-05,0.000160445,0.000406445,0.000181369,0.000397091,0.000849606,0.000451945,0.000781631,0.001678684,0.001235092,0.001259936,0.0023339,0.00240735,0.002128244,0.002786563,0.00310804,0.002728886,0.003864732,0.004388465,0.003904223,0.004406822,0.00406387,0.003592491,0.004321922,0.004321922,0.004300091,0.005025081,0.004236855,0.004522577,0.004479813,0.004333556,0.004793883,0.005182809,0.005411908,0.005123294,0.005627019,0.005376499,0.005097548,0.005116694,0.005502527,0.005843811,0.006096307,0.005606539,0.005167485,0.004636218,0.005817968,0.005411305,0.007325847,0.006988737,0.007467031,0.007270091,0.007369446,0.006850943
521,-0.001873926,-0.001424444,-0.000579304,-0.000640102,-0.000794231,-0.000304933,-0.000349372,-0.000289981,0.00039507,0.000423105,0.000245442,0.000542391,0.000504889,0.00025487,0.001035352,0.000870459,0.000875543,0.00163981,0.001486402,0.001488792,0.002794327,0.002452983,0.002619259,0.002927738,0.003426756,0.002815143,0.004133223,0.004861651,0.003634255,0.004482899,0.004180475,0.003825636,0.00453236,0.004237508,0.004313451,0.005317586,0.004626616,0.004347283,0.005154282,0.00485584,0.004816524,0.005487008,0.00549676,0.005802332,0.005644615,0.00583615,0.005089743,0.005537501,0.005423074,0.006172391,0.005992624,0.005830771,0.005330139,0.007163628,0.005877447,0.005487637,0.007560846,0.007035249,0.007530187,0.007461132,0.007287833,0.007077792
522,-0.002289883,-0.001469336,-0.000833453,-0.000606447,-0.000719396,-0.000328265,-0.000298001,-0.000422305,0.000226069,0.000233969,-8.45E-05,-3.99E-05,0.000142577,0.000283181,0.000801729,0.000320664,0.000507143,0.001427677,0.001086212,0.001326298,0.002490784,0.002114951,0.002115082,0.002476075,0.003089243,0.002856754,0.003855539,0.004303202,0.00400652,0.004508505,0.003744556,0.003804849,0.004169367,0.004112944,0.004092953,0.004886547,0.004480362,0.004103118,0.004621305,0.004735704,0.004491033,0.004915449,0.005361692,0.005024191,0.00567842,0.005293295,0.005097835,0.005514062,0.005314521,0.006032047,0.005732319,0.005824527,0.005201986,0.006962275,0.00576259,0.005021415,0.007158602,0.006942889,0.007376528,0.007213264,0.006933762,0.006806213
523,-0.00251251,-0.001786181,-0.001107851,-0.00128045,-0.001607543,-0.001067209,-0.000696395,-0.00079449,-0.000168123,-0.000368667,-0.000166104,0.000194706,-0.000195654,-0.000495485,0.000200352,-4.17E-05,3.33E-05,0.001232002,0.000628526,0.000714108,0.001520197,0.001753582,0.001725071,0.002649183,0.002968057,0.002163493,0.003358794,0.003740849,0.003461275,0.004111898,0.003454909,0.003331091,0.003883067,0.003601105,0.003746593,0.00455258,0.004092927,0.003711084,0.004240409,0.004278027,0.004102387,0.004839375,0.004962158,0.00458426,0.005006044,0.005277704,0.004759807,0.005030162,0.005123242,0.005908541,0.005372725,0.005256874,0.004951083,0.005790422,0.005685213,0.005000309,0.007032302,0.006493706,0.006913562,0.006752023,0.006805924,0.006366523
524,-0.00214365,-0.001298103,-0.000319988,-0.000512188,-0.000639017,-0.000523926,-0.000290292,-0.000230169,0.000136207,6.26E-05,0.000254482,0.000710322,0.000406989,0.000560508,0.00098115,0.000674076,0.000698732,0.001617386,0.001177491,0.001556851,0.00100118,0.002773484,0.002497866,0.003072584,0.003540867,0.003101627,0.003846972,0.004340903,0.003982876,0.004380777,0.004293242,0.004014619,0.004650059,0.00419498,0.004083128,0.005279407,0.004221981,0.004385824,0.004711001,0.004644486,0.00454332,0.005484858,0.005573106,0.005345391,0.005529033,0.006056694,0.005092781,0.005379093,0.005533359,0.006174991,0.005934546,0.005678105,0.005594346,0.00607948,0.005756923,0.005350344,0.007162339,0.006997892,0.007246454,0.007380793,0.007094921,0.007000996
525,-0.002036482,-0.001363343,-0.000743275,-0.001161554,-0.000979765,-0.000559243,-0.000577391,-0.000339595,0.000187636,0.000251607,0.000332425,0.00059252,7.24E-05,0.000566806,0.000991606,0.000488795,0.000574557,0.001679619,0.001337618,0.001412666,0.004914899,0.002291637,0.002147858,0.002809464,0.003059993,0.002789897,0.003882518,0.004391054,0.00344909,0.004478819,0.004068783,0.003705654,0.004384386,0.003853815,0.004196418,0.005227425,0.004346394,0.004253454,0.004469848,0.004401854,0.004337609,0.004895762,0.005230411,0.004720918,0.005264158,0.005609161,0.004598282,0.005199366,0.005295601,0.006566076,0.005768938,0.005666067,0.005145821,0.006140491,0.005849084,0.005412563,0.006930421,0.006895414,0.007445806,0.007430586,0.00727912,0.006950911
526,-0.002144835,-0.001799329,-0.001174927,-0.000949081,-0.001135478,-0.000736814,-0.000697326,-0.000559139,-0.000161861,-0.000269389,-0.000240052,0.000326571,-0.00019198,2.33E-05,0.000306287,0.000188672,0.000303541,0.001052581,0.000930795,0.000991632,0.002489639,0.002362243,0.002151318,0.00260603,0.00272662,0.00235191,0.003604707,0.004011536,0.003279784,0.003968352,0.003793698,0.003359655,0.00398852,0.003576387,0.003642112,0.004653094,0.004282654,0.003835534,0.004174176,0.004161004,0.004214767,0.004835658,0.005076045,0.004843956,0.005120283,0.004707756,0.004419976,0.004242815,0.004698519,0.005404359,0.005549142,0.005383968,0.004617145,0.005823242,0.005474713,0.005053836,0.007082239,0.00649636,0.006830273,0.006669896,0.007007783,0.00634346
527,-0.001832324,-0.001578966,-0.000733765,-0.000791854,-0.001140177,-0.00065742,-0.000769322,-0.000444131,-6.87E-05,0.000171943,-0.000246365,0.000380198,0.000303231,0.000169612,0.000534227,0.000416731,0.000531972,0.001233638,0.000952457,0.001388437,0.002545487,0.002265485,0.002271444,0.002803315,0.002856702,0.002482791,0.003482594,0.004047095,0.003543999,0.004509395,0.00357349,0.00372641,0.004102961,0.003761241,0.004017885,0.004823722,0.004253061,0.003846502,0.004642523,0.004320379,0.004256434,0.004958911,0.005252786,0.004865918,0.005407426,0.005434502,0.004719479,0.005086154,0.005320731,0.00569872,0.00553328,0.005509317,0.004910553,0.006040499,0.005805848,0.005575309,0.007011493,0.006774949,0.007486178,0.006808737,0.007087369,0.006746659
528,-0.00228669,-0.001520001,-0.000911988,-0.000907752,-0.00101117,-0.000481833,-0.000632761,-0.000735109,-6.42E-05,-1.13E-05,4.19E-05,0.000338047,7.47E-05,0.000305147,0.000586895,0.000301858,0.000425722,0.001588781,0.001231561,0.001063298,0.002522105,0.002135423,0.002215319,0.002792164,0.002661763,0.002415159,0.003847573,0.004184395,0.003481446,0.004102831,0.003740013,0.003630601,0.004108371,0.003734608,0.003643104,0.00503883,0.004371207,0.004141978,0.004681772,0.004521688,0.004320196,0.004732799,0.005090319,0.005003399,0.005094876,0.005174034,0.004719165,0.004825685,0.00517854,0.006038714,0.005717342,0.00522546,0.004836679,0.005490284,0.005800129,0.005414241,0.006883658,0.00652989,0.007198473,0.006801164,0.007034275,0.006759936
529,-0.002009119,-0.001607285,-0.000633123,-0.000842392,-0.00099929,-0.000241863,-0.000282221,-0.000531528,-1.60E-05,-3.40E-05,5.71E-05,0.00010933,0.00031911,0.000451453,0.00090558,0.000569476,0.000787855,0.001665379,0.001199139,0.001695991,0.002476595,0.002251147,0.002294083,0.002668482,0.003125014,0.002621603,0.003700772,0.004138711,0.00377965,0.004498671,0.003805763,0.003757533,0.004276824,0.004052478,0.003687457,0.005311455,0.004506046,0.004139129,0.004674367,0.004242109,0.004710451,0.004970772,0.005206151,0.005259887,0.005589023,0.005281032,0.004986928,0.005400585,0.005364443,0.005831296,0.005789242,0.005543688,0.005258289,0.006072024,0.005671339,0.005461947,0.007251639,0.006686457,0.007238189,0.007387402,0.007020595,0.006667267
530,-0.002292818,-0.001675263,-0.000935649,-0.001296813,-0.001540792,-0.00040053,-0.00060076,-0.000755627,-0.000256092,-0.000141056,-7.30E-05,7.35E-06,0.000393334,0.000130899,0.000136958,-3.59E-05,0.000433936,0.001487285,0.000869136,0.001129137,0.002342255,0.002186543,0.002018118,0.002632463,0.003007571,0.002373825,0.003594475,0.003891503,0.003469808,0.004164846,0.003483612,0.003368577,0.004143807,0.003999623,0.00369213,0.005042837,0.004304693,0.003785107,0.004269086,0.003939852,0.004234502,0.004847306,0.00505491,0.004908747,0.005102524,0.005164236,0.004641974,0.004926785,0.005062792,0.005709867,0.005480323,0.005307602,0.004980277,0.005806949,0.005583359,0.005091288,0.007198683,0.006393344,0.006772609,0.007094789,0.006681593,0.006418406
531,-0.00194078,-0.001721572,-0.000946343,-0.001021914,-0.001184685,-0.000373064,-0.000494192,-0.000416357,-0.000184166,-0.00010467,-0.000274925,0.000159539,0.000193696,0.000213923,0.000506314,-4.48E-05,0.000657328,0.001441131,0.000759096,0.001301813,0.002119478,0.002345846,0.001926767,0.002447386,0.002874369,0.002251199,0.003556213,0.004155437,0.00343774,0.004481277,0.003441158,0.003032412,0.004141821,0.003702808,0.003593901,0.004849924,0.004193177,0.003980525,0.00434472,0.004258211,0.004301634,0.004580336,0.005020944,0.004707939,0.004957681,0.005104488,0.005015156,0.00494239,0.005020211,0.005841475,0.005713932,0.005285644,0.005085709,0.005557112,0.005517812,0.005002534,0.006620295,0.00625235,0.006749288,0.007246691,0.006602002,0.0067958
532,-0.00186073,-0.001193462,-0.000713349,-0.001109194,-0.000637724,-6.12E-05,-0.000152286,-0.000551228,-9.19E-05,0.000192686,0.000193075,0.000577408,0.00047405,0.00038608,0.000922494,0.000665961,0.000641928,0.001622817,0.001510611,0.001702851,0.00241594,0.002817358,0.002332573,0.002658247,0.002991541,0.002866135,0.003772077,0.004285791,0.003919085,0.004276667,0.003846555,0.0036566,0.004172294,0.004051459,0.003964564,0.00546525,0.004335177,0.004298157,0.004861756,0.004379235,0.004288353,0.005112739,0.005334882,0.005115699,0.005807422,0.005647657,0.005173222,0.005701421,0.005356948,0.005911349,0.006209178,0.005434685,0.005075207,0.005837225,0.00570108,0.005583621,0.007227871,0.006386435,0.007078529,0.007332534,0.007109446,0.006736327
533,-0.002820469,-0.001847172,-0.000982348,-0.001130624,-0.001412163,-0.000654215,-0.00098927,-0.001015612,-0.000344302,-0.000199328,5.12E-05,-0.000270424,-0.000203623,-5.68E-05,0.000207034,0.000105265,-0.000143229,0.001321286,0.00073887,0.00111411,0.002121715,0.002057312,0.001523989,0.002336581,0.00224139,0.00239103,0.003414702,0.003844465,0.00345243,0.003984914,0.003177632,0.003140684,0.003927366,0.003255502,0.00350441,0.004685278,0.004094076,0.00378576,0.004009132,0.003661064,0.00390357,0.004794407,0.004889112,0.004612044,0.005016518,0.00490715,0.004434045,0.004339596,0.004719898,0.005840846,0.005121828,0.00496818,0.004576019,0.005501295,0.005291251,0.004886338,0.006898491,0.006086121,0.006171814,0.00696522,0.007065058,0.006454977
534,-0.00249645,-0.001859957,-0.000999342,-0.001305278,-0.001395185,-0.000466318,-0.001129333,-0.000561931,-0.000195706,-0.00029738,-0.00011083,-7.37E-05,-0.00019643,-0.00030633,0.000280332,0.000415487,-2.20E-05,0.001084007,0.000851032,0.001036156,0.001723148,0.001853008,0.001781679,0.00220616,0.002419871,0.001984519,0.003352924,0.003999153,0.00295956,0.003946382,0.003249556,0.003158571,0.003762364,0.003360724,0.003355951,0.004720081,0.003544286,0.003577745,0.004060421,0.003879593,0.003847286,0.004358631,0.004752139,0.004599983,0.004931184,0.004885604,0.004305059,0.00432234,0.004845186,0.005256664,0.00509079,0.004760907,0.004377378,0.005319002,0.005215662,0.00483092,0.006916376,0.006407188,0.006323471,0.007028356,0.006575957,0.005957981
