Wavelength (nm),H2O,prot_5uM,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,vel_7,vel_8,vel_9,vel_10,vel_12,vel_14,vel_16,vel_18,vel_20,vel_24,vel_28,vel_32,vel_40
522,-0.000110364,0.000465783,0.000566755,0.0005243,0.000793975,0.000811843,0.001590781,0.001689208,0.002013333,0.003016955,0.003430617,0.004387341,0.004347283,0.00445073,0.004991799,0.005684033,0.006783889,0.006281869,0.008698299,0.008530102,0.010515195
523,-5.89E-05,-2.22E-05,0.000300252,0.000708092,0.000877981,0.001020588,0.001135288,0.001360729,0.002073438,0.002878668,0.003339047,0.003984993,0.004052739,0.004269687,0.005166306,0.005827308,0.006675179,0.006482644,0.008459938,0.008354158,0.010238676
524,0.000111246,0.000216357,0.000321467,0.000732388,0.000744601,0.00131965,0.001313056,0.00120934,0.002140964,0.002800605,0.003312857,0.004411686,0.004726126,0.004450992,0.005282499,0.005622849,0.006828065,0.006488871,0.008359673,0.008237985,0.010025455
525,-4.75E-05,0.000334161,0.000332529,0.000919744,0.000472754,0.001007018,0.001202539,0.001149173,0.001852878,0.003141753,0.00322611,0.004101445,0.003937788,0.004618715,0.004861625,0.005534958,0.00652332,0.006610255,0.008497948,0.008386011,0.009730955
526,-0.000331162,-1.94E-05,0.000370716,0.000383929,0.000654424,0.000584743,0.000877359,0.00142734,0.001775129,0.002455873,0.00306505,0.003742755,0.003958137,0.004027813,0.004797208,0.005172462,0.006289275,0.006250984,0.008370863,0.008333154,0.009684683
527,-0.00035051,5.96E-05,0.000260025,0.000444379,0.000559808,0.001019913,0.001208691,0.001984181,0.001915639,0.002912493,0.003537135,0.004130923,0.004030687,0.004250421,0.00481956,0.005481083,0.006779051,0.006355385,0.008512572,0.008232128,0.009948533
528,0.000105006,0.000426318,0.000681439,0.000693936,0.000914971,0.001211313,0.001654751,0.001931941,0.002008574,0.003043256,0.003693984,0.004378372,0.004238919,0.004656312,0.004904637,0.005892089,0.006696315,0.006600846,0.008458882,0.008690058,0.009786974
529,-0.000350148,0.000327348,0.000375923,0.000774344,0.000587284,0.001215051,0.001299684,0.001702825,0.001897569,0.00277239,0.003185064,0.004093815,0.003958007,0.004729345,0.004535394,0.005770511,0.006668555,0.006299912,0.008245583,0.008532372,0.009873638
530,-6.62E-05,0.000121733,0.000147264,0.000354187,0.000533993,0.001234027,0.001195427,0.001688091,0.002118281,0.002503489,0.003091224,0.003982041,0.004005579,0.004447487,0.004467233,0.005696517,0.006612279,0.006174413,0.008290276,0.008317506,0.009485518
531,-0.000154822,0.000467701,0.000629148,0.000907292,0.001086134,0.001231691,0.001614243,0.002041577,0.002246125,0.003094014,0.003415172,0.00424203,0.004142344,0.004506779,0.005065333,0.005666802,0.006994314,0.006554014,0.00868726,0.008811585,0.009908647
532,-0.00027327,0.000133825,0.00013499,0.000319499,0.001270346,0.000995005,0.001365896,0.001652126,0.002357922,0.002696508,0.003493397,0.004432973,0.004196,0.004638364,0.004936918,0.005682669,0.006778052,0.00649749,0.008171851,0.008325079,0.009804872
533,9.40E-06,0.000233761,0.000319265,0.000536766,0.000509813,0.00116254,0.001556046,0.00146222,0.002177047,0.002669576,0.003575213,0.004250264,0.004096298,0.004622221,0.004676669,0.005455787,0.006622608,0.006444599,0.008323285,0.008192479,0.00953751
534,-4.82E-05,-1.31E-05,0.000552369,0.000741463,0.000946568,0.000950744,0.001663456,0.001790621,0.002319196,0.002719561,0.003526435,0.004490824,0.004413334,0.004644381,0.004969332,0.005727886,0.00693313,0.006426235,0.008186094,0.008577465,0.009767515
535,-3.21E-05,0.000191961,0.000179271,0.00058635,0.000974794,0.000969605,0.001367584,0.001664599,0.002189015,0.002748397,0.003578188,0.004248382,0.004191374,0.004417518,0.005166882,0.005301759,0.006599874,0.006637538,0.008014273,0.008215824,0.00936211
536,-0.000336801,-0.000183959,-1.28E-05,0.000461896,0.000512534,0.000774811,0.001180839,0.001467675,0.001689936,0.002818374,0.003325508,0.004070115,0.003969789,0.004212911,0.004958597,0.005373826,0.006652337,0.00599202,0.007968711,0.008562468,0.009352271
537,0.000129941,0.000135612,0.000198798,0.000565148,0.000853548,0.001163033,0.001541212,0.001740717,0.002340615,0.002901835,0.003366646,0.004342054,0.003898973,0.004544759,0.005146371,0.005670001,0.00657877,0.006436455,0.007967973,0.008559722,0.009430991
538,-0.000209367,-0.000121699,8.18E-05,0.000336855,0.000965117,0.000759848,0.001129241,0.001469545,0.001998328,0.002775334,0.002790783,0.004181912,0.003616792,0.004197019,0.004842647,0.005553678,0.006306163,0.006412048,0.007928004,0.008369886,0.009369754
539,-0.000155443,0.000387194,0.000385069,0.000872793,0.000595397,0.000889524,0.001581272,0.001477441,0.001975288,0.00247834,0.003319613,0.00437024,0.004188577,0.003995155,0.005051374,0.005602606,0.0066342,0.006141515,0.008106412,0.008494543,0.009420516
540,-0.000390702,0.000228763,-8.19E-05,0.000578548,0.00048838,0.00088859,0.001151457,0.001387372,0.001797171,0.002527469,0.002958909,0.004004848,0.003935098,0.004069122,0.004851442,0.004985671,0.006513334,0.005700163,0.007731067,0.008379361,0.009200186
541,-0.000318488,-2.09E-05,0.000243707,0.000445648,0.000624378,0.000874661,0.00144191,0.001688273,0.001864109,0.002542154,0.002828119,0.004163539,0.003837205,0.003996566,0.00492744,0.005252577,0.006483196,0.005849137,0.007645671,0.008418288,0.009075169
542,-3.21E-05,0.00023055,0.000454148,0.000779971,0.001139882,0.001386203,0.001316483,0.001706776,0.002047715,0.002716669,0.002998657,0.004317791,0.004195007,0.004725132,0.005257424,0.005657098,0.006737878,0.006298704,0.008312809,0.008688211,0.009406152
543,-0.000446614,0.000174765,0.000362192,0.000400641,0.000613076,0.001103678,0.001297815,0.001469857,0.002084986,0.002162218,0.002656788,0.003972662,0.004154418,0.004339779,0.004696137,0.005568518,0.006403326,0.006245916,0.007978967,0.008334104,0.008845953
544,-0.000209264,0.000740374,0.000788503,0.000710504,0.000655228,0.001684141,0.001197763,0.001472714,0.002320211,0.002254556,0.003420285,0.00442837,0.003908533,0.004782891,0.005138775,0.005684006,0.006353756,0.00613818,0.008004991,0.008581927,0.009356503
545,-0.000219406,0.00032784,0.000869473,0.00048299,0.000464047,0.001218218,0.001233274,0.001684453,0.001865461,0.002293797,0.00317685,0.004207971,0.003786805,0.004303359,0.004959147,0.005431933,0.006361112,0.006391557,0.007857411,0.008366983,0.00939036
546,-0.000277771,7.54E-05,0.000945348,0.000536041,0.000668683,0.001921723,0.001390228,0.00149274,0.001758547,0.002624389,0.003053084,0.004148851,0.003812631,0.004533119,0.0049016,0.005528849,0.006632623,0.006278454,0.007876705,0.008581081,0.009212403
547,0.000328643,0.000123882,0.000306184,0.00048965,0.001004086,0.001751373,0.001289221,0.001578804,0.002206394,0.002892271,0.003253989,0.004543059,0.003944136,0.004420237,0.004742116,0.005241075,0.006599979,0.006125369,0.00829616,0.00900793,0.009456495
548,-0.000356614,-0.000296655,-1.66E-06,0.000376053,0.000459641,0.000323799,0.000729302,0.000975598,0.001599978,0.002534577,0.002878799,0.003895473,0.003381908,0.004342263,0.004694201,0.005038044,0.006011469,0.005712149,0.007660847,0.008374901,0.008670965
549,-0.000362615,1.24E-05,9.78E-05,0.000337477,0.000866724,0.00065922,0.000960162,0.001323052,0.001938701,0.002557673,0.00319333,0.004038604,0.00396587,0.004562913,0.00484016,0.005356371,0.006337077,0.006290745,0.007845445,0.009073927,0.008985652
550,-0.000530855,0.00012049,0.000170234,0.000762597,0.000586947,0.001183435,0.001100823,0.001390125,0.002093024,0.002713491,0.003317813,0.004249167,0.003841018,0.004417073,0.004965954,0.005467976,0.006385988,0.006433459,0.007682373,0.009021409,0.009087381
551,-0.000215473,-0.000457371,0.000110728,0.000231508,0.000269427,0.000693936,0.0003831,0.000920107,0.001655894,0.00204553,0.002825174,0.004090183,0.003513517,0.004234266,0.004227157,0.005132226,0.006312466,0.005584775,0.007291229,0.008531712,0.008807569
552,0.000216461,0.000551851,0.000610458,0.000993656,0.000820557,0.001620219,0.001414302,0.001721407,0.002144528,0.00310426,0.003535621,0.004340929,0.004112212,0.004868588,0.004885421,0.005389577,0.006507422,0.006170764,0.008006467,0.009008855,0.009508457
553,-0.000164086,-0.00013293,0.000197089,1.18E-05,0.00080536,0.001885011,0.000908745,0.001124543,0.00158678,0.002616394,0.002679708,0.003737037,0.003679808,0.004471339,0.004708881,0.005417596,0.006152489,0.005960632,0.007707483,0.008887195,0.008910579
554,-0.00076586,0.000101744,3.04E-05,0.000505174,0.000660024,0.00080855,0.001128488,0.001157998,0.00158083,0.00218147,0.003010464,0.003929064,0.003422033,0.004728795,0.004827465,0.004662828,0.005843811,0.00591274,0.007640297,0.008797082,0.008778802
555,-0.000243726,0.000117564,0.000497192,0.000523134,0.000649706,0.000834563,0.001369324,0.001495078,0.001483129,0.00225989,0.003061531,0.004071552,0.00387181,0.004636401,0.004769438,0.005178985,0.00616504,0.006120275,0.007548836,0.009147231,0.008906297
556,4.66E-05,0.000445623,0.000515177,0.000428132,0.000790604,0.000755751,0.001281744,0.001597692,0.001553396,0.002580015,0.003029232,0.004064732,0.004019374,0.004698257,0.004941814,0.005127511,0.006493601,0.006100376,0.007617403,0.009020061,0.00891544
557,0.000182949,0.000318618,0.000630911,0.000672105,0.000579715,0.000746312,0.001166382,0.001608189,0.001910022,0.002472196,0.003574769,0.003957301,0.0035672,0.004566314,0.004843668,0.00517055,0.006281816,0.006551964,0.007564692,0.009041363,0.008869757
558,-0.000195964,4.91E-05,0.000524637,0.000214622,0.0003467,0.00067615,0.000844263,0.00108738,0.001611307,0.002252396,0.002746678,0.003628721,0.003939512,0.004270759,0.004663953,0.004981142,0.006093051,0.005974751,0.007485967,0.008866243,0.008726584
559,-0.000634726,0.000103867,0.000103271,0.000228633,0.000509191,0.000798669,0.001519131,0.001102484,0.001828494,0.002189041,0.002726099,0.003522468,0.003315909,0.00456532,0.004632529,0.005157583,0.005905865,0.006386487,0.007752543,0.009144957,0.008958643
560,0.000240677,0.000365223,0.000303386,0.000826497,0.00106239,0.001107415,0.001148109,0.00137392,0.002226454,0.002530359,0.003042813,0.004158599,0.003519102,0.004883589,0.004641267,0.005360748,0.006525054,0.006446964,0.007453311,0.009217955,0.008759256
561,-0.000100478,7.41E-05,0.000379032,0.000210115,0.000346389,0.000737859,0.001091921,0.001497104,0.001600316,0.002547778,0.002936417,0.003928489,0.003513334,0.004163199,0.004332641,0.004765748,0.006285887,0.006164436,0.007444094,0.008667163,0.008347324
562,-0.000607326,-3.92E-05,0.000322607,2.74E-05,0.000466301,0.000822866,0.001073159,0.001444143,0.002110451,0.002062097,0.002851074,0.00382433,0.00350882,0.004813043,0.004705375,0.005236542,0.006228295,0.006227665,0.007249797,0.009039328,0.00884347
563,-0.000809373,-0.000442218,-5.45E-05,-0.00029919,0.000439378,0.000837805,0.001051984,0.001215103,0.001449572,0.002034503,0.002552908,0.003669209,0.003557857,0.004270053,0.004252408,0.004703412,0.006078456,0.005871963,0.007206474,0.009233424,0.008282466
564,-0.000489021,-0.000299294,-4.56E-05,0.000238035,0.000589902,0.000695854,0.001197867,0.001518482,0.001784382,0.002014789,0.003079206,0.004056946,0.003403405,0.0045423,0.004615392,0.004899977,0.005825576,0.005704543,0.007215132,0.008952565,0.008432725
565,-0.000243208,0.000130511,0.00037227,0.000392894,0.000880912,0.000600529,0.001813937,0.001816822,0.002033462,0.002153295,0.003176432,0.004245533,0.00351156,0.004504791,0.004613508,0.005280403,0.006534067,0.00602412,0.007459842,0.009338676,0.008457588
566,-0.000342699,0.000178443,0.000310458,0.000136026,0.000828779,0.000668735,0.000914141,0.001264167,0.001643266,0.002377912,0.00294202,0.004227157,0.003298876,0.004568878,0.004348956,0.005038908,0.00609271,0.006397468,0.007334429,0.008965726,0.008464821
567,-4.84E-05,0.000374732,0.000228012,0.000476563,0.000715404,0.00135325,0.001137883,0.001802006,0.002170933,0.002877522,0.003043387,0.004124912,0.003602018,0.004531915,0.004790167,0.005460688,0.006371225,0.005997191,0.007329954,0.009475172,0.008780414
568,-7.51E-06,0.000108605,-4.73E-05,0.00034385,0.000877618,0.000736018,0.001357924,0.001327803,0.001712649,0.002516143,0.003058533,0.00401859,0.00350608,0.00474086,0.004451829,0.005275556,0.00682149,0.00644502,0.007194814,0.009023153,0.007980075
569,-0.000323299,-0.000229858,0.000408906,0.000230446,0.000801833,0.000364291,0.001223332,0.00138706,0.001797873,0.002331298,0.002910434,0.004123972,0.003441863,0.004569558,0.003683515,0.00517241,0.006532701,0.005766,0.006752837,0.009337962,0.008130176
570,-0.000155495,5.95E-07,8.62E-05,0.000359679,0.000658054,0.000686858,0.001156129,0.001511858,0.00155576,0.00207003,0.003241601,0.003878182,0.003340455,0.005052081,0.00349632,0.005145088,0.005955199,0.005486405,0.007058927,0.009313604,0.008287585
571,-0.000316211,9.51E-05,-0.000171176,0.000485374,0.000747609,0.000569424,0.00094361,0.001366623,0.00180853,0.002487296,0.003220503,0.00436284,0.003417311,0.004831732,0.003946722,0.005193969,0.006359588,0.005273826,0.006869799,0.009335185,0.008037134
572,0.00028515,0.000591975,0.000872223,0.000883143,0.001137754,0.00073314,0.001867644,0.00164984,0.001987484,0.002416331,0.003467251,0.004248592,0.003824957,0.005497913,0.00427536,0.005176627,0.007164944,0.005593611,0.007252666,0.009837096,0.008597742
573,-0.000297794,5.76E-05,-0.000110364,0.000554028,0.000829972,0.000232881,0.001089249,0.001014231,0.00148648,0.002140652,0.002938919,0.003911954,0.003072975,0.004561448,0.003561641,0.004287934,0.006178614,0.005765554,0.006738824,0.009336216,0.007718497
574,-0.000285532,0.000224101,-1.84E-05,0.000416265,0.000462259,0.000188827,0.001277434,0.001042176,0.001204512,0.001891537,0.002486697,0.003824434,0.003128742,0.004586065,0.003702364,0.004296431,0.005947326,0.005447818,0.006671788,0.009030157,0.007939183
575,0.000154256,0.000517976,0.000849969,0.000668502,0.001143048,0.000655124,0.001728112,0.001911583,0.00246967,0.002447412,0.003039555,0.004481617,0.003622352,0.00568933,0.004036984,0.00517757,0.007169944,0.00596323,0.007228687,0.009734475,0.008476804
576,0.000235808,0.000185616,-2.04E-05,0.000288595,0.001036961,0.000206671,0.000965065,0.001635886,0.001309628,0.002062097,0.003121494,0.003868493,0.002972097,0.00494074,0.003878966,0.004705401,0.006423082,0.005698143,0.006699705,0.009184667,0.007844232
577,-0.000482815,0.000283725,0.000290149,0.000423494,0.000881457,0.000250001,0.001123272,0.001680632,0.00155641,0.001848641,0.002611603,0.004037402,0.003360333,0.004821026,0.003719622,0.005012145,0.00632439,0.005331397,0.006803136,0.009125791,0.008192874
578,0.000317012,9.75E-05,0.000369861,0.000911261,0.000706951,0.00082922,0.001140038,0.001541654,0.001881709,0.002111492,0.003325065,0.003960828,0.003340977,0.004587033,0.004079156,0.005030842,0.006300883,0.005593297,0.006490316,0.009131421,0.007928822
579,-0.000290137,-0.000186701,0.000111816,0.000353073,0.000763375,0.000873572,0.001029021,0.001538978,0.00161827,0.001824959,0.002847582,0.003540893,0.002949891,0.004815346,0.003662787,0.004847333,0.006053571,0.005444358,0.006162782,0.008959251,0.007476381
580,-0.00023524,0.000126316,0.000100786,0.000510486,0.000953572,0.000930639,0.001115564,0.001756493,0.001975834,0.002035569,0.002970976,0.004264694,0.003523512,0.005133117,0.004045397,0.004601736,0.006393212,0.006293267,0.006558349,0.009001507,0.008018781
581,-0.000366184,3.05E-06,2.05E-05,0.000153712,0.000425126,0.000463114,0.000881275,0.001390021,0.001553786,0.001812117,0.002652178,0.003954585,0.002894408,0.004665784,0.003481394,0.004645349,0.00591169,0.005721958,0.006425473,0.009082861,0.007652021
582,-8.24E-05,0.000501001,0.000207422,0.000702129,0.000743045,0.000905866,0.001610761,0.001504715,0.001674058,0.002239803,0.002783176,0.003849845,0.003734948,0.005038856,0.00410986,0.004740493,0.006179507,0.005818414,0.006599243,0.009045539,0.007991649
583,-0.000410409,0.000101563,0.000355119,0.000419089,0.000796724,0.000921508,0.001457857,0.001519365,0.001922945,0.002174446,0.002893444,0.004224909,0.003140996,0.004800375,0.004006677,0.004952627,0.006537484,0.006003018,0.00647555,0.009212059,0.008001906
584,0.000249431,0.000667776,0.000569813,0.001011532,0.001242983,0.001443676,0.00178602,0.001628481,0.001950948,0.002520829,0.003044378,0.00399283,0.003375594,0.005349374,0.004110121,0.005266935,0.0065876,0.006281291,0.007088922,0.009065653,0.008251677
585,-0.000474645,0.000453163,0.000384136,0.000446763,0.000964313,0.000922727,0.001225954,0.001731205,0.001747293,0.002203324,0.002857796,0.00368905,0.003483612,0.00512209,0.003844204,0.004737693,0.006498225,0.006119409,0.006771873,0.009177634,0.007971216
586,-0.000572634,-4.91E-05,0.000283648,-3.52E-05,0.000754377,0.001122078,0.001108245,0.001291194,0.00168848,0.002239568,0.002809073,0.003425921,0.003434635,0.004871678,0.003825349,0.004415661,0.006363764,0.005980866,0.006617825,0.00894152,0.00747588
587,-0.000420857,2.04E-05,0.000499394,8.65E-05,0.000510098,0.000973523,0.001357872,0.00148287,0.001682737,0.002288957,0.003267656,0.003685917,0.003403875,0.005058131,0.004207344,0.004744576,0.006199988,0.006488293,0.006740849,0.009153892,0.008156394
588,-0.000368822,-4.65E-05,0.000287196,-1.40E-05,0.000654424,0.001166382,0.001188548,0.001388385,0.001794572,0.002274072,0.002889561,0.003464955,0.003716515,0.005187341,0.003985097,0.00518556,0.006349659,0.006191533,0.007022437,0.009436547,0.007730539
589,0.000781631,0.001095607,0.001136949,0.001043603,0.001072874,0.001985689,0.001698512,0.00178012,0.002373539,0.002866082,0.003687692,0.004695404,0.00399782,0.00589487,0.004809483,0.005505726,0.007627151,0.006787254,0.007386006,0.009541611,0.008878106
590,-0.000100478,-6.34E-05,0.000189268,0.000337399,0.000507895,0.001071057,0.00077131,0.001078375,0.001636848,0.002434162,0.00250565,0.003987187,0.003124414,0.004709248,0.004004377,0.004445761,0.006444494,0.006255107,0.006022939,0.008776795,0.007981182
591,-0.000309227,0.000156069,-0.000275391,0.000382297,0.000746001,0.00099433,0.000714522,0.001282081,0.001181748,0.002401936,0.002320445,0.003683202,0.003022429,0.004247494,0.003966366,0.004531706,0.005884873,0.006091608,0.006069242,0.008327823,0.007026277
592,0.000430179,0.000403957,-0.000153735,0.000806112,0.001107986,0.001499961,0.001652646,0.001632638,0.0018417,0.002637047,0.002837238,0.004088746,0.002823403,0.004628264,0.004264694,0.004651262,0.006183708,0.006183918,0.006255974,0.008583563,0.007589348
593,2.66E-05,0.000100863,0.000188465,0.000796387,0.000998923,0.000943065,0.001577089,0.001651815,0.002211884,0.00263426,0.002676088,0.004022326,0.00308953,0.004366841,0.004142213,0.004405829,0.006333557,0.006163753,0.006575642,0.008611789,0.007287122
594,-7.15E-05,0.000156587,0.000373695,0.000779245,0.000980164,0.001062753,0.001625701,0.001690949,0.002277533,0.002666581,0.002711329,0.004100322,0.003369568,0.005025343,0.004118797,0.00456634,0.0063505,0.006204714,0.006272545,0.008816471,0.007642352
595,-0.000650286,-4.61E-06,0.000128077,0.000188827,0.000649758,0.00050082,0.000988207,0.00112444,0.001414224,0.001894397,0.00263926,0.003725705,0.002900792,0.004269348,0.003573386,0.004220151,0.006393265,0.005578534,0.006406794,0.008839401,0.007181182
596,-0.000178576,8.47E-05,0.000264273,0.000346959,0.000735499,0.000836404,0.001135522,0.00180736,0.001815263,0.002340355,0.003054414,0.004120731,0.003186759,0.005071514,0.004113048,0.004673372,0.006542477,0.006005905,0.006519378,0.009090659,0.007731093
597,-0.00021361,0.000135819,0.00017158,0.000483716,0.000751809,0.000868566,0.001224993,0.001282289,0.001560982,0.001926741,0.003035436,0.004042627,0.003393647,0.004772658,0.003602958,0.004550069,0.006865722,0.006019422,0.006656463,0.008882466,0.007776814
598,2.67E-05,0.000165805,0.000322866,0.000793482,0.00062723,0.000697384,0.001176349,0.001530899,0.001915041,0.002101815,0.00309782,0.004652178,0.003326186,0.004802468,0.003770302,0.004554281,0.006664139,0.005863436,0.006627182,0.008860246,0.007912345
599,-0.000559088,-0.000265095,-0.000123148,-0.000153425,0.000344083,0.000494911,0.001301579,0.001150912,0.001602317,0.002059418,0.002691976,0.004619814,0.003083794,0.004548264,0.003474479,0.004245062,0.006430806,0.005943416,0.006028608,0.008011003,0.007316185
600,-0.000533286,-4.63E-05,8.96E-06,0.00033385,0.000491205,0.000486774,0.000847375,0.001330556,0.001409809,0.00221498,0.002680385,0.004654585,0.002979812,0.004433365,0.003605934,0.004489046,0.006206369,0.005579976,0.0062409,0.008415332,0.007307287
601,-0.0004733,2.16E-05,0.000172849,0.000571835,0.000569373,0.000762182,0.001248902,0.001341487,0.001707451,0.002278444,0.002535775,0.003699049,0.003478654,0.004878091,0.003604968,0.004360409,0.006477336,0.005890882,0.005842919,0.008217302,0.007731515
602,0.000174481,8.28E-05,0.000606077,0.000736614,0.000989738,0.00118969,0.001539186,0.001713844,0.001987978,0.002672363,0.002798417,0.003718656,0.003637466,0.004795271,0.003967751,0.004703045,0.007128708,0.006263905,0.006629758,0.00860973,0.007842809
603,-1.10E-05,0.000117512,0.000263521,0.000537855,0.000872119,0.000928253,0.001636094,0.001828468,0.001945098,0.002320341,0.002974547,0.00382164,0.003693305,0.004848144,0.003905607,0.004814901,0.006808711,0.006183944,0.006683354,0.008455873,0.007580444
604,-0.000356873,0.000304396,0.000422276,0.000867398,0.001239167,0.001027645,0.001243788,0.001680685,0.001818434,0.002381321,0.003037652,0.003827333,0.003218208,0.004723771,0.003957772,0.004991275,0.006560399,0.006068717,0.006257549,0.008559194,0.007655947
605,-0.000481574,9.83E-05,0.000426137,0.000586739,0.000700625,0.000992047,0.00121448,0.001724318,0.001957995,0.00248805,0.002995112,0.003836212,0.003784324,0.004828931,0.003841383,0.004511905,0.007240558,0.006348451,0.006478808,0.008562363,0.007498608
606,0.000129268,0.000189682,0.000399993,0.000919874,0.000922883,0.001068307,0.001192675,0.001602888,0.001776403,0.002150017,0.003113933,0.004087962,0.003532411,0.005110696,0.003702599,0.004770433,0.006799823,0.006416094,0.006584078,0.008200471,0.007422186
607,-0.00031678,-0.000112331,0.000553432,0.000434843,0.000501053,0.000787414,0.001196933,0.001415081,0.001476506,0.002260723,0.002723754,0.003870922,0.003293008,0.004836915,0.003749126,0.004355676,0.006707908,0.005935124,0.006306635,0.007994602,0.00718884
608,-0.00030364,-0.000222769,0.000526244,0.000533916,0.000471925,0.000751343,0.001034547,0.001528899,0.001800186,0.002331038,0.002738264,0.003911484,0.003406144,0.004651838,0.003842245,0.004349479,0.006664113,0.005909381,0.00656852,0.007937022,0.007176707
609,-0.000363753,4.97E-05,0.000588917,0.000471277,0.000376105,0.000777663,0.001262817,0.001511339,0.001822125,0.001826856,0.002522261,0.003740718,0.003321074,0.00446535,0.003768187,0.004541175,0.006669265,0.005837435,0.006178772,0.007629917,0.006848418
610,-0.000380461,-5.91E-05,0.000494393,6.01E-05,0.000546175,0.000460315,0.000853729,0.001516586,0.001394487,0.002098694,0.002692262,0.003885861,0.003214244,0.004460982,0.00386959,0.004326471,0.006568389,0.00571089,0.005946802,0.007420395,0.007048061
611,7.06E-05,0.000265024,0.001319702,0.000567558,0.000475086,0.000384914,0.001122519,0.001637263,0.001728502,0.002290622,0.002827363,0.003754269,0.00329739,0.004547767,0.003674143,0.004420551,0.00653822,0.005873223,0.005995222,0.007616797,0.007339352
