Wavelength (nm),H2O,prot_30uM,vel_1-1,vel_1-2,vel_1-3,vel_2-1,vel_2-2,vel_2-3,vel_3-1,vel_3-2,vel_3-3,vel_4-1,vel_4-2,vel_4-3,vel_5-1,vel_5-2,vel_5-3,vel_6-1,vel_6-2,vel_6-3,vel_7-1,vel_7-2,vel_7-3,vel_8-1,vel_8-2,vel_8-3,vel_9-1,vel_9-2,vel_9-3,vel_10-1,vel_10-2,vel_10-3,vel_12-1,vel_12-2,vel_12-3,vel_14-1,vel_14-2,vel_14-3,vel_16-1,vel_16-2,vel_16-3,vel_18-1,vel_18-2,vel_18-3,vel_20-1,vel_20-2,vel_20-3,vel_24-1,vel_24-2,vel_24-3,vel_28-1,vel_28-2,vel_28-3,vel_32-1,vel_32-2,vel_32-3
443,4.14E-07,0.001131862,0.000104877,0.000847479,0.001044927,0.000940212,0.001047885,0.001017889,0.001172144,0.000814074,0.000702232,0.001552591,0.001162956,0.001493961,0.002412634,0.002436973,0.002364898,0.003768578,0.003290869,0.003083794,0.003692026,0.003814145,0.003146863,0.003579232,0.003903518,0.003627051,0.004131367,0.004103693,0.004198875,0.003915298,0.004305503,0.004161474,0.005124368,0.005102707,0.004530084,0.004864452,0.005187761,0.004542065,0.005212701,0.00520437,0.005540385,0.005753303,0.005913186,0.005885004,0.005739585,0.006376163,0.005886998,0.006871587,0.006186045,0.006709721,0.006592331,0.006817914,0.006482381,0.006593224,0.006535355,0.006093839
444,-0.000212834,0.000215166,0.000498176,0.00065502,0.000506651,0.000825874,0.001009768,0.000829842,0.00097648,0.001000142,0.000893181,0.001344759,0.000996847,0.001062883,0.002114743,0.002165184,0.001967825,0.0033961,0.003340951,0.002863242,0.00286762,0.003649239,0.003170878,0.003316118,0.003810254,0.003120607,0.003832922,0.003873612,0.00405739,0.003705106,0.004150027,0.003545747,0.003928176,0.003687875,0.004117674,0.004851966,0.004709169,0.004659609,0.005257424,0.005030476,0.005305401,0.005613566,0.005714772,0.005602606,0.006030839,0.005857952,0.006003044,0.006461256,0.006182264,0.006602817,0.006293214,0.006702019,0.00612718,0.006771742,0.006058164,0.005968689
445,-0.000108293,0.000475553,0.000387738,3.33E-05,0.000846934,0.00082813,0.000728031,0.000566495,0.000813607,0.001135755,0.00114868,0.001293816,0.001367844,0.001098591,0.001964652,0.001979994,0.001984389,0.003365968,0.002983409,0.002768144,0.003007727,0.002581629,0.002820563,0.003653598,0.002973191,0.002946008,0.004192079,0.003893984,0.003920522,0.003693436,0.003934288,0.003796022,0.004197202,0.003979141,0.003945651,0.004352669,0.004182278,0.004370397,0.005045455,0.00479705,0.004915318,0.005249249,0.005033173,0.005440819,0.006131092,0.005762799,0.006255028,0.006215323,0.005970762,0.006042415,0.005926648,0.006407687,0.005885712,0.005784126,0.006074518,0.00599412
446,-0.000406478,0.000470214,0.000543635,0.000421784,0.00077743,0.001142244,0.000885581,0.001275123,0.001017448,0.001331802,0.000750513,0.001402252,0.001355899,0.00103997,0.002404123,0.002403446,0.002617749,0.003250286,0.003034941,0.002995946,0.003102826,0.002954999,0.003411701,0.003525756,0.003527009,0.003063694,0.003971121,0.004089138,0.003483925,0.003656,0.004235914,0.003755027,0.004368566,0.004419217,0.004554071,0.004648489,0.004550017,0.004022457,0.005066119,0.005302152,0.005043386,0.005650752,0.005731454,0.005275661,0.005479615,0.005248097,0.006128493,0.006616222,0.005950817,0.006044488,0.00658484,0.006241136,0.006271731,0.006012072,0.006424501,0.006359535
447,4.33E-05,0.000786532,0.000636562,0.000911339,0.001081515,0.000652221,0.001070175,0.000815889,0.000820194,0.00134224,0.001246929,0.001497597,0.001588079,0.001394877,0.00252674,0.002602983,0.002705469,0.003314057,0.003632245,0.00369897,0.003221859,0.003340064,0.003410736,0.003882413,0.003534864,0.003899156,0.004036409,0.004171327,0.004615366,0.004428161,0.004515515,0.003802002,0.004851835,0.004760409,0.004382033,0.00477907,0.004996669,0.004744419,0.005534748,0.005036944,0.005262402,0.005590334,0.005961262,0.005938404,0.006096254,0.006120564,0.00645566,0.006675048,0.006235937,0.0068227,0.006739955,0.006695736,0.006484142,0.006508841,0.006784547,0.006283838
448,-0.000113935,0.00095103,0.000887293,0.000675528,0.00084696,0.00100284,0.001088418,0.001082527,0.001142789,0.00157301,0.001203941,0.00160107,0.001363689,0.001357119,0.002744125,0.003062,0.002109437,0.003332525,0.003054987,0.003154138,0.003803256,0.003424616,0.003669992,0.003782026,0.00327488,0.003500521,0.004274576,0.003927105,0.004239494,0.003790199,0.004168713,0.004069854,0.004912674,0.004897254,0.004421806,0.004517163,0.004688208,0.004043986,0.005657203,0.005215714,0.005227294,0.005947458,0.00588175,0.005872829,0.005985433,0.005903372,0.005961734,0.006587022,0.005934888,0.006217607,0.006785256,0.00646567,0.006153671,0.006144219,0.006399937,0.006312308
449,6.90E-05,0.000516214,0.000491957,0.000922857,0.000396055,0.000695776,0.00103011,0.001020328,0.001232288,0.001031304,0.000845715,0.001704437,0.000908979,0.001024661,0.002284455,0.002056479,0.002195831,0.002927191,0.003080848,0.00267877,0.003279679,0.003309492,0.00303369,0.003539223,0.003634673,0.003409432,0.003774114,0.003911928,0.004163173,0.003510046,0.003661769,0.003666285,0.004442545,0.004629128,0.004209879,0.004544105,0.004434281,0.00447432,0.005578298,0.004894846,0.005298248,0.005565791,0.005692635,0.005791183,0.005901614,0.005561255,0.005956853,0.006397205,0.005828646,0.00565167,0.006182474,0.006257051,0.006347873,0.005783549,0.005979213,0.006243369
450,-0.000405961,0.000739544,0.000963197,0.000602033,0.000405797,0.000978348,0.000709466,0.000938344,0.001649242,0.001008159,0.00076366,0.001292856,0.001293141,0.001346499,0.002694398,0.002190342,0.00220832,0.003167593,0.003491832,0.003028607,0.003236281,0.003089373,0.003123606,0.003330099,0.003533638,0.003325013,0.003694115,0.003773618,0.004154914,0.003653937,0.003963467,0.003979611,0.004339857,0.004355048,0.004447409,0.004832883,0.004375156,0.004445448,0.004727723,0.005007929,0.004788649,0.005365072,0.005539677,0.005582022,0.006094915,0.005871045,0.006275723,0.006620716,0.005995065,0.005668979,0.006031784,0.006323629,0.006037454,0.006069531,0.005848953,0.006112924
451,7.17E-05,0.000940393,0.000704592,0.001293375,0.000527281,0.00145287,0.001094361,0.001138402,0.001229199,0.001089041,0.00093907,0.001413965,0.001368545,0.001641707,0.003095291,0.002348319,0.002497631,0.003368525,0.003211037,0.003541441,0.003212106,0.003341055,0.003784663,0.00328607,0.003677667,0.003487187,0.004030582,0.004314993,0.00402763,0.003983504,0.004365298,0.003908167,0.004919926,0.004534636,0.004354185,0.004766088,0.00500332,0.004299987,0.005474058,0.005210343,0.005243014,0.006005773,0.005802726,0.006149522,0.005968715,0.006034987,0.006143379,0.006748499,0.006881554,0.006345666,0.006467483,0.006264903,0.005809416,0.006115024,0.00604042,0.006165617
452,0.000488639,0.00149713,0.001016125,0.001374024,0.001377608,0.001529938,0.001884933,0.001320897,0.001801512,0.001381867,0.001895801,0.001668497,0.002076923,0.00177305,0.003027538,0.003034315,0.002693044,0.003914096,0.003736071,0.003568244,0.004090888,0.004143258,0.003941497,0.003721606,0.004311385,0.004007173,0.004749286,0.004707651,0.004837674,0.004643518,0.004499769,0.004592658,0.005194336,0.005141945,0.004849898,0.005220587,0.005468972,0.005104803,0.005687101,0.005739664,0.005948429,0.006246231,0.006252376,0.006514727,0.006758517,0.006156743,0.006297469,0.007656552,0.006729202,0.006590543,0.006931158,0.007185656,0.006653992,0.006957355,0.006703491,0.006555564
453,-0.000150009,0.000914685,0.000530857,0.000724505,0.000917124,0.00083796,0.001265517,0.001300385,0.00082896,0.001425366,0.000811117,0.001805099,0.00115574,0.001090416,0.002528094,0.002339418,0.002358391,0.003586332,0.003246765,0.00279094,0.002915699,0.003319457,0.002911685,0.003496737,0.003721867,0.003545277,0.003851464,0.003949517,0.004515567,0.004085375,0.003939747,0.004041844,0.004757687,0.004809273,0.004235809,0.004302052,0.004884296,0.004448037,0.005311507,0.005566735,0.005155985,0.00554479,0.005942025,0.006174282,0.005711336,0.005962495,0.00647752,0.006298388,0.005896786,0.006307318,0.006207261,0.007392721,0.006589702,0.006692581,0.006833929,0.006819887
454,0.000411186,0.000878656,0.001054735,0.00108655,0.001185589,0.001317833,0.001279485,0.001542225,0.00130872,0.001065452,0.00137914,0.001256405,0.001241737,0.001456558,0.002338741,0.003000429,0.002818009,0.003444394,0.003618411,0.003585418,0.00342686,0.003212966,0.003299085,0.003777587,0.003645715,0.004146133,0.00429034,0.004064393,0.003986377,0.004953544,0.004125383,0.004692762,0.0047177,0.00522394,0.004938724,0.00485173,0.005320364,0.004535421,0.005515373,0.005506407,0.006013674,0.006232339,0.006606812,0.006466616,0.006561451,0.006783915,0.006388352,0.006802768,0.00686801,0.006810578,0.006459207,0.00719034,0.006744582,0.006750787,0.007043431,0.006773266
455,-0.00051405,0.001029021,0.001042487,0.000877851,0.000654761,9.83E-05,0.000463036,0.000546408,0.000661528,0.000771232,0.000827378,0.00097827,0.00079675,0.000924387,0.002263767,0.001842142,0.002015596,0.002759104,0.002724666,0.00274897,0.00297598,0.002889665,0.002803211,0.003277436,0.003284974,0.002923856,0.003948263,0.003253676,0.002995242,0.003539353,0.003440115,0.00381835,0.003356055,0.004372698,0.003596459,0.004071395,0.004507093,0.003985228,0.005467032,0.004920607,0.005291146,0.005434685,0.005502685,0.00549676,0.00630611,0.005401031,0.005807842,0.006133744,0.005559787,0.006329302,0.006198518,0.006130987,0.006269236,0.006200172,0.005939663,0.006035433
456,0.000387012,0.000844159,0.000713822,0.000489598,0.000707133,0.00068455,0.000904828,0.00116376,0.000846908,0.001126775,0.001081333,0.001191456,0.000985094,0.001148914,0.001833303,0.002305846,0.002145101,0.002689918,0.00271172,0.002847895,0.002855008,0.002594702,0.002760589,0.003024957,0.003232682,0.003247,0.003359707,0.003722155,0.003193512,0.003860631,0.003568949,0.003832321,0.003666207,0.004483579,0.003742676,0.004601369,0.004749339,0.00351383,0.005054465,0.005220115,0.004759702,0.005619834,0.005297933,0.005833237,0.006100297,0.005834759,0.005936147,0.006558796,0.005901719,0.006141961,0.005977927,0.006235569,0.006118254,0.006012755,0.006385384,0.005673149
457,-6.74E-05,0.000755984,0.000399552,0.000680531,0.000533682,0.000793664,0.000834433,0.00121069,0.000862444,0.001236364,0.000897254,0.001100485,0.001581584,0.001157479,0.002401051,0.002209256,0.002038196,0.003075686,0.003053814,0.003332603,0.003219225,0.003207672,0.00334069,0.003283853,0.002920415,0.002868558,0.004274837,0.003819525,0.004152327,0.003498094,0.004169681,0.003757664,0.004333373,0.004278732,0.00443211,0.004796003,0.004269714,0.004671671,0.005162665,0.004800845,0.004577537,0.005755507,0.005344762,0.00513537,0.005790816,0.005469287,0.005840138,0.006218027,0.006143668,0.005890095,0.006177774,0.006298598,0.006082945,0.005846933,0.005759861,0.005904133
458,-0.00036608,0.00063607,0.000570513,0.000784587,0.000565433,0.000942028,0.000879978,0.001089171,0.001010858,0.000964001,0.000857646,0.001368389,0.001542849,0.001394591,0.002567073,0.002294942,0.002440332,0.003575265,0.002805582,0.002864962,0.003516831,0.003423807,0.002981011,0.00347414,0.003534238,0.003169913,0.00412358,0.003784872,0.00380195,0.004000093,0.004319516,0.003699127,0.004610474,0.004558754,0.004201724,0.004741043,0.004177678,0.004175117,0.00514514,0.004967552,0.005010888,0.005314128,0.005838799,0.005813272,0.006292978,0.005777699,0.006462334,0.006328803,0.005914944,0.006052206,0.005812957,0.006478098,0.006096438,0.006082183,0.00569232,0.00621724
459,-0.000314504,0.000282689,0.000478455,0.00082603,0.0007153,0.000718645,0.001087692,0.001107181,0.001030474,0.001146838,0.000985042,0.001322247,0.001353899,0.001379867,0.002393685,0.001807698,0.002038144,0.003192417,0.002896857,0.002761501,0.003266221,0.003359133,0.003438862,0.003751763,0.002967171,0.002899359,0.0044835,0.003740588,0.003846476,0.003952861,0.004127683,0.003705001,0.003754113,0.00429447,0.004505471,0.004982241,0.004642942,0.004368514,0.005253101,0.004858353,0.00498156,0.005582126,0.005264367,0.005722378,0.0058112,0.005425721,0.005713591,0.006290955,0.006018923,0.006203191,0.006272388,0.005957509,0.006106283,0.006203375,0.006007086,0.006295867
460,-0.000148405,0.000877877,0.000709129,0.001234391,0.000865375,0.001399655,0.0009137,0.000994175,0.001180787,0.00098237,0.001025907,0.001421236,0.001522379,0.001335152,0.00307029,0.002614415,0.002468629,0.003493554,0.003230022,0.003528209,0.00367101,0.00313427,0.003571272,0.003718865,0.003451204,0.003412119,0.004631849,0.004381614,0.004222034,0.003821431,0.004513789,0.00425246,0.004345557,0.004680542,0.004335831,0.004694044,0.004869452,0.00454714,0.005525703,0.005150353,0.00500717,0.005841344,0.005775181,0.005586925,0.005878392,0.0057644,0.005884007,0.006574065,0.006423003,0.005862492,0.006209047,0.006352285,0.005925624,0.006087906,0.006146976,0.006221152
461,7.41E-05,0.000802792,0.000745223,0.000625752,0.000423546,0.000733373,0.001125296,0.000824577,0.001585871,0.001170379,0.000880471,0.001584468,0.001390722,0.001312536,0.00236508,0.002473055,0.002222344,0.003060566,0.003217035,0.002980541,0.002776976,0.002921171,0.003208037,0.003558822,0.003411727,0.003108666,0.003938702,0.003856505,0.003808583,0.003710928,0.003910518,0.003815347,0.004099695,0.00416725,0.003877268,0.004421283,0.004419191,0.004068965,0.005073923,0.004936106,0.005014319,0.005599931,0.005276394,0.00583817,0.005669765,0.005673253,0.006111691,0.006806555,0.006065672,0.005890357,0.006224592,0.006284784,0.00558307,0.006197336,0.006053859,0.006035301
462,0.000874298,0.001631755,0.001247319,0.001484064,0.00117108,0.001665405,0.001431313,0.001294128,0.001886389,0.001725045,0.00126248,0.001412225,0.002068392,0.001465051,0.002911373,0.003101549,0.00261017,0.003570646,0.003721136,0.003650962,0.003905111,0.003922899,0.003889753,0.003895212,0.004001817,0.003683541,0.004792077,0.004529065,0.00467332,0.004494355,0.004790716,0.004207448,0.004820529,0.004960665,0.004681117,0.0048338,0.005309175,0.004773547,0.005840583,0.005480428,0.00516256,0.005977822,0.005897547,0.006171157,0.006177459,0.006004986,0.00616483,0.00666795,0.006297705,0.006514017,0.00653391,0.006685799,0.00657191,0.006927844,0.006467799,0.006577692
463,-0.000373736,0.000386028,0.000589616,0.000538036,0.000574064,0.000511186,0.00108232,0.000810962,0.001097112,0.001127346,0.001001958,0.001110659,0.001137494,0.001147486,0.001985429,0.00209924,0.001945124,0.002762751,0.002608478,0.002823585,0.003407892,0.00327462,0.003238367,0.003647933,0.003210463,0.003180943,0.003743747,0.004050832,0.003766385,0.003686674,0.004102334,0.00365211,0.004323961,0.004244566,0.004545675,0.004243886,0.004756641,0.00445583,0.005228708,0.004567517,0.004761953,0.00542559,0.005344788,0.005321936,0.005447268,0.005461973,0.005873931,0.005906022,0.005810885,0.005734968,0.005542299,0.006174833,0.005884348,0.005886264,0.005716765,0.005974646
464,-0.000259817,0.000774862,0.000633503,0.000623523,0.000870926,0.001438689,0.001048274,0.000972199,0.00131965,0.001170197,0.001250668,0.001340553,0.001557786,0.001611514,0.002700858,0.002748788,0.002565198,0.003198493,0.003186576,0.003050947,0.003138728,0.003313405,0.003000351,0.003371681,0.003914593,0.00336615,0.004306993,0.003960802,0.004158808,0.004019139,0.004436085,0.004181128,0.004581042,0.004800165,0.004505053,0.00466458,0.004710529,0.004254473,0.005100926,0.005091681,0.00548339,0.005475054,0.005870074,0.005779876,0.006088484,0.005435052,0.005995301,0.006288014,0.006031837,0.006184811,0.00595373,0.00621443,0.006269446,0.005997427,0.005896759,0.005917962
465,-0.000456906,0.001065712,0.000949395,0.001084525,0.00090903,0.000955829,0.001203188,0.00082022,0.001224526,0.001475259,0.001320222,0.001623233,0.001478869,0.001359352,0.002708412,0.002870695,0.002037858,0.003442959,0.002891489,0.003301433,0.003241888,0.00328247,0.003677511,0.003393543,0.003926869,0.003083273,0.004378581,0.004092639,0.004015821,0.003684455,0.004128702,0.003562659,0.004490929,0.004368854,0.004647521,0.004849819,0.004620337,0.004154627,0.00475452,0.005316329,0.005154256,0.005483809,0.005261249,0.005504179,0.005512227,0.005654318,0.00635373,0.006592804,0.006315014,0.006347374,0.006049581,0.006436927,0.006091056,0.006094338,0.005779693,0.005861206
466,-0.000175368,0.000577434,0.000899277,0.000431993,0.000550037,0.00075225,0.000642214,0.000873987,0.000766694,0.000998715,0.000715093,0.000853678,0.001118886,0.00090571,0.002380176,0.002291351,0.002122781,0.002728521,0.002785182,0.003240454,0.003163864,0.003019223,0.003071906,0.003107102,0.003564799,0.003028893,0.004013496,0.003741136,0.003959914,0.003445385,0.004056136,0.00327102,0.004123554,0.004070611,0.004230921,0.004763183,0.004642183,0.004101472,0.004853903,0.004862567,0.004784645,0.005218831,0.005388555,0.005109308,0.005490992,0.005389289,0.005345207,0.006114421,0.005883692,0.005952785,0.005732345,0.006044515,0.005704228,0.005664363,0.005551711,0.005782893
467,-0.000287187,0.000572535,0.000706355,0.000932274,0.000553328,0.001064726,0.000995238,0.000777871,0.001538952,0.001298178,0.000889161,0.001358392,0.001722758,0.001227953,0.002527104,0.002771765,0.001868866,0.003296242,0.002861106,0.003191348,0.00333829,0.00311594,0.003247235,0.003501043,0.003489561,0.003361976,0.004169001,0.003999649,0.004034397,0.003787379,0.004167485,0.003869067,0.004453764,0.004424735,0.004304013,0.004194118,0.004629572,0.004158024,0.005095897,0.005116589,0.004750752,0.005669765,0.00566473,0.005518467,0.005693789,0.005483679,0.005997716,0.006363975,0.005891721,0.005858346,0.00581587,0.006101347,0.005975276,0.005823871,0.005493719,0.005929508
468,6.22E-05,0.001061741,0.000885555,0.000798721,0.000699484,0.001177517,0.000922156,0.000981877,0.00127881,0.001197867,0.001181826,0.001165863,0.001404096,0.001141335,0.002862434,0.00242893,0.002328799,0.003005199,0.002883567,0.003359603,0.003495903,0.003400118,0.003316327,0.003643887,0.003722442,0.003328508,0.004013313,0.003819577,0.003793986,0.003588707,0.004333661,0.003971434,0.004305163,0.004566,0.003980055,0.004720944,0.004929875,0.003970076,0.00509058,0.005139037,0.004992977,0.005541303,0.005338656,0.005563825,0.005469444,0.005489472,0.006273149,0.006213458,0.005864826,0.005900669,0.005871255,0.006479754,0.006088536,0.005974069,0.00603622,0.005609764
469,0.000573831,0.000802974,0.000620464,0.000590109,0.000760704,0.000974431,0.001111671,0.001085719,0.001529314,0.001286521,0.001018823,0.00160081,0.00157088,0.001487467,0.002294265,0.002303165,0.002504166,0.003399178,0.003001628,0.00330451,0.003469599,0.00333456,0.003265908,0.002842631,0.003577118,0.003452874,0.004221014,0.004163643,0.0037914,0.00376474,0.004119294,0.004137352,0.004521008,0.004319203,0.004129643,0.00477373,0.004628029,0.004216361,0.005249931,0.005051453,0.004981037,0.00533386,0.005685554,0.005630087,0.006070266,0.005616556,0.005927146,0.006439555,0.006126576,0.006351629,0.006103946,0.006182763,0.006077721,0.005824107,0.006216242,0.005602763
470,-0.000184424,0.000659583,0.000545682,0.000511808,0.000729924,0.001018564,0.000855649,0.000543713,0.000829816,0.001141465,0.000746338,0.001239427,0.000727591,0.001166823,0.002227131,0.002031408,0.002381113,0.003046958,0.003113098,0.002976736,0.003162977,0.002793805,0.003024566,0.003136147,0.003193382,0.002993444,0.003706202,0.003734112,0.003530036,0.003392317,0.003650883,0.003595728,0.003937527,0.003888839,0.004011223,0.004151752,0.004386452,0.003904589,0.004781425,0.004734003,0.00464514,0.005259101,0.005124368,0.00538216,0.00566119,0.00535472,0.005909801,0.006302197,0.005846933,0.005677345,0.005602973,0.006082525,0.005947195,0.005954071,0.005392984,0.005728647
